br.com.objectos.args	parent	0.1.0		N/A
com.squareup.misk	misk-metrics-digester	2025.01.30.133257-dfadd3f		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.01.31.151055-df54c92		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.03.145054-caa4684		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.04.000535-9e740ca		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.04.171625-d22212a		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.04.172425-2e2ea45		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.05.153220-e697dee		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.06.134224-57778b6		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.07.183037-8eb590a		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.09.170631-42ec76b		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.11.001324-b072efd		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.11.033216-9159dad		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.11.123913-8a41324		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.11.145259-125d5c8		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.21.143120-9967585		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.24.122634-f35741f		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.24.201730-3eada58		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.24.220340-055c4fc		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.24.223253-7a623d7		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.25.191142-e53efc0		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.26.085343-8bec997		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.02.27.144217-6c11def		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.03.202009-d802105		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.03.202018-e95a931		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.03.222522-e289c95		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.04.013817-e7c2f24		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.04.163341-851b97c		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.04.210443-8fa2711		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.05.071407-f3a947b		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.05.075132-0013008		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.05.143846-6d8d0af		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.05.153222-bda057a		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.06.122225-31e6013		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.06.123030-77438e0		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.06.160140-7bca413		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.034245-87257e4		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.050352-9fc23f7		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.151417-f5b7317		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.152727-5eb2c85		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.185615-8827216		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.07.190552-4b62959		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.09.155609-976c894		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.10.204116-0a411b2		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.11.133852-c75fdea		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.11.192151-1de296b		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.12.030923-8adb388		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.12.140225-6e98206		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.13.040446-d2f030a		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.13.062309-09a68ee		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.13.144753-efe5f2d		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.13.184100-56ab6ab		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.14.123907-698aa2b		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.14.195250-9752697		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.17.032546-a9621e9		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.17.043734-66afc5e		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.03.17.160337-2c6953c		62db438042ce1b7c1dab651e5316a20cfb479ee5
com.squareup.misk	misk-metrics-digester	2025.04.01.184033-1915641		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.01.191209-88c25ca		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.01.200928-57a263a		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.01.235859-f4b2334		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.02.124500-1ebb756		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.02.171644-7a1350f		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.02.182333-80b2694		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.02.195630-a61d550		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.02.210401-915293c		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.03.151535-b69ab0e		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.03.153131-9025605		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.04.114411-d80e5d9		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.04.132805-43bcba0		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.04.161400-1ce0b62		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.07.134512-cd5a9ea		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.07.162316-b3b11f7		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.07.195645-2d2cea0		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.08.141334-a953aa8		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.08.212004-14f1a29		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.09.202256-90dc722		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.10.155641-fdf5b6c		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.10.204955-5b7fc62		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.11.203513-d84dd5e		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.11.210459-e21afc3		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.11.221911-bd60810		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.14.012240-710e0d9		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.14.135005-fc20d69		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.14.222955-4dbd317		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.15.141348-3f9c82e		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.15.173134-e7f1549		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.15.190850-edc10ed		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.16.110632-aaa75cf		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.16.165130-c4e8d60		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.16.210958-554a97b		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.18.010200-b4024c8		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.18.205229-1494a46		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.21.131031-2bcdc66		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.21.131752-85a6014		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.21.180826-e20ccf6		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.21.223051-6bca9fd		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.22.140539-f19829d		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.22.171550-cce2982		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.22.175657-dd26d95		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.23.145440-9c0a2a6		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.27.230742-6035cb3		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.28.024311-8a5bdcc		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.28.114721-1e25179		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.28.155153-6883a61		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.28.203816-9b5ed38		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.28.231800-8fc0296		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.29.071058-3c3c9d2		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.04.30.182728-7288ba1		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.01.193640-82510a4		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.01.231241-15abcc3		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.02.170248-78d08e3		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.02.190554-0cef185		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.02.220048-fae57e8		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.02.222809-f712db2		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.05.145425-c327194		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.05.153412-60aa451		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.05.192009-3b29aa5		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.06.132950-738ccb1		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.06.160528-ae61202		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.06.174739-4bf5568		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.07.021127-b2a4d11		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.07.150211-129b52d		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.07.163015-36c5fd5		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.07.175734-9a2b69c		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.07.212523-266231f		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.08.192753-98ced47		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.08.201840-de6826b		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.09.100938-c05fed2		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.09.142831-306a2e9		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.09.191522-295ad47		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.09.220158-c596073		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.11.033149-486251d		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.12.134151-fe3b2a9		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.14.004032-102a042		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.14.171253-56b3b95		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.14.204930-c18856f		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.squareup.misk	misk-metrics-digester	2025.05.14.225818-a959497		2eba62b7605b778dc254fc90f7b4b91b4d7eb7fb
com.turbo-rpc	turbo-all	0.0.7		N/A
com.turbo-rpc	turbo-all	0.0.8		N/A
com.turbo-rpc	turbo-all	0.0.9		N/A
com.wiredi	bom	1.0.0-beta		N/A
com.wiredi	bom	1.0.0-rc1		N/A
com.wiredi	bom	1.0.0-rc2		N/A
com.wiredi	bom	1.0.0-rc3		N/A
com.wiredi	bom	1.0.0-rc4		N/A
de.flapdoodle	de.flapdoodle.os-api	1.3.0		16057d8255e53ab58b91ca8442287c5080dad59f
de.flapdoodle	de.flapdoodle.os-api	1.3.1		d3fc7ed862beae8728af253bf0cf5bdebef98719
de.flapdoodle	de.flapdoodle.os-api	1.4.0		6f58d8de3231691f8996e3a55b85de1a49d8e9ce
de.flapdoodle	de.flapdoodle.os-api	1.4.1		522448c1ad30c77833a3986b86f9a769f82b0098
de.flapdoodle	de.flapdoodle.os-api	1.5.0		0e496475f139f9adaae0ff014ca960e2c988b339
de.flapdoodle	de.flapdoodle.os-api	1.6.0		a7a262f7f51f3d3b58be363bde7748278f85b8ce
de.flapdoodle	de.flapdoodle.os-api	1.6.1		c354a9526ba2b615e4f31d4626a5b154b44c2009
de.flapdoodle	de.flapdoodle.os-api	1.6.2		b2ed2e0d570ec3878d4d0b83674a784b800f8c77
de.flapdoodle	de.flapdoodle.os-api	1.7.0		3c36799b9c0cf3ddc129dda4017a124793d9c633
de.halcony	scala-threadmanager_3	1.0.0		545873370678acf713c29cf651258bfa58751c9d
de.halcony	scala-threadmanager_3	1.1.0		aabd0be95b2239ec37dad773c1d196c026230372
de.halcony	scala-threadmanager_3	1.1.1		21319b250cecbc106a13534060cdcdf4a912ccaf
de.halcony	scala-threadmanager_3	1.1.2		a15c5dbcdef01fd975fa46ef293e6c131b33ab33
de.halcony	scala-threadmanager_3	1.1.3		55ab1f2f8a1256db4346ccab4bf17395f928973a
de.halcony	scala-threadmanager_3	1.1.4		b0e190583aa32dda1540735d20e729c53604866b
dev.mokkery	mokkery-runtime-androidnativex86	1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.20-1.0.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.20-1.1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.20-1.2.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.20-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.21-1.0.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.21-1.1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.21-1.2.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.21-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.22-1.0.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.22-1.1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.22-1.2.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.8.22-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.0-1.0.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.0-1.1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.0-1.2.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.0-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.10-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.20-1.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.20-1.3.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.20-1.3.2		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.20-1.4.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.21-1.3.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.21-1.3.2		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.21-1.4.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.22-1.3.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.22-1.3.2		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.22-1.4.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.22-1.5.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.23-1.5.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.23-1.6.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.23-1.6.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.23-1.7.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.24-1.7.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	1.9.25-1.7.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.0.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.0.0-Beta1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.0.0-Beta2		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.0.0-Beta3		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.0.0-RC1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.1.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.1.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.2.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.3.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.4.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.5.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.5.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.6.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.6.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.7.0		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.7.1		N/A
dev.mokkery	mokkery-runtime-androidnativex86	2.7.2		N/A
dev.zacsweers.metro	runtime-js	0.1.0		N/A
dev.zacsweers.metro	runtime-js	0.1.1		N/A
dev.zacsweers.metro	runtime-js	0.1.2		N/A
dev.zacsweers.metro	runtime-js	0.1.3		N/A
dev.zacsweers.metro	runtime-js	0.2.0		N/A
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.2		70dddb3a645687b2b6822045a865d364d7a8b70d
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.3		4a7d3ad0f39a2686c5a3d18fd844d9c340e5bcfe
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.4		597b2198983b69c15d6e29fd3d5fababc65e54a9
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.5		e31f2ddc6e0d69a7de903332d6f2e1274a47bc33
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.6		edf62a50656b168a72a7c4b311a690191b13ff5f
io.burkard	aws-cdk-scala-devopsguru_2.12	0.1.7		49f681ab5eaadffcf37df0289993a4b6327224d9
io.burkard	aws-cdk-scala-devopsguru_2.12	0.2.0		f1b5f7cf1ce0c8b6a411f2573c05f1a275a31cba
io.burkard	aws-cdk-scala-devopsguru_2.12	0.3.0		0aed41c3349c13c690d2911ca15aa13fe64a9b2d
io.burkard	aws-cdk-scala-devopsguru_2.12	0.4.0		bb2da873203cdaf2a7156698b3ad6a775ac11f6a
io.burkard	aws-cdk-scala-devopsguru_2.12	0.4.1		c88f4ea85515249318b91e73aaeb0e6c8bf52a8e
io.burkard	aws-cdk-scala-devopsguru_2.12	0.5.0		13ff906d94b23b66c64d763ef2123a910a29567f
io.getclump	clump_2.11	0.0.10		2ab8bc9d34ae885be4937d39ee571fc64b464670
io.getclump	clump_2.11	0.0.11		90ef0ba612feff6e70cae33c085cec887c3e15d0
io.getclump	clump_2.11	0.0.6		818c5e3429747a29b97500fe96eb964f9165d2a3
io.getclump	clump_2.11	0.0.7		7a046f5650c416347e6373367f606f4a34fc72b3
io.getclump	clump_2.11	0.0.8		37b46872170e9d26d0eef1ab5e947228a926d258
io.getclump	clump_2.11	0.0.9		f6835c3f57e2ea67cced6c4de54c92c55f0f33c9
