ca.gosyer	voyager-navigator-js	1.0.0-rc08		N/A
org.infinispan	infinispan-core	9.4.17.Final		48d5b3138518d513e22f75c0ea29fe0689cd7d48
org.infinispan	infinispan-core	9.4.18.Final		ba7a50bfdd10fef4bbb84a46694d2c49d888462e
org.infinispan	infinispan-core	9.4.19.Final		c13b9f61854b068acf9001f671186959009e5459
org.infinispan	infinispan-core	9.4.2.Final		3a84acc7166c7fe54022847728333f14204e8207
org.infinispan	infinispan-core	9.4.20.Final		1830b82cbfc21dcdef59037be76464f082559727
org.infinispan	infinispan-core	9.4.21.Final		0e2f1399a7d1c6167e631bb118ff38b719d41a14
org.infinispan	infinispan-core	9.4.22.Final		e638518860f65d2a91a8b653723cf22e8db02969
org.infinispan	infinispan-core	9.4.23.Final		c9b323dca4f3c3b24f423c779e65b792fc5d0505
org.infinispan	infinispan-core	9.4.24.Final		4923953c8ce42259c3cedda43bc61f09322c02c2
org.infinispan	infinispan-core	9.4.3.Final		9d780e963005e67cd71f9625e445ea698cc21941
org.infinispan	infinispan-core	9.4.4.Final		e9d2937effb2daeb3b3dc587add2c55c34db689d
org.infinispan	infinispan-core	9.4.5.Final		377ae3afe031d67d8153272f8734a7998f8731f3
org.infinispan	infinispan-core	9.4.6.Final		d65be9b3d131b118a57c6fd3eb88582b5a11d2c1
org.infinispan	infinispan-core	9.4.7.Final		53333393ec56dcd83114768eb716a4ac1a9bf81a
org.infinispan	infinispan-core	9.4.8.Final		772b03260f6bbb10a25e3d275502104111998380
org.infinispan	infinispan-core	9.4.9.Final		baa7ffb6ab3cd7e9b633a664af68302fdefd4418
org.interledger	send-money	1.0.0		44440f08626925fdd39c4700c6814b6be791c278
org.interledger	send-money	1.0.1		6c687420fbfba8c2a7e7150c295d40063d8b125e
org.interledger	send-money	1.0.2		62b07823a88dccd588ebbc3ff7ed697f4a24b0c8
org.interledger	send-money	1.0.3		d1ba6a79c0614fc341efbcc3514046c804e0da0b
org.interledger	send-money	1.1.0		db5f282f0443c9d01ee20bb16a4fa3044cba412e
org.interledger	send-money	1.1.1		278adf66fbdc4bee71b52d5ce693a030263f1b62
org.interledger	send-money	1.2.0		85798291f53ac6440de6d1f8eca36c9ddb8022e5
org.interledger	send-money	1.3.0		f436a8e024037586676d60ef18d3781038fa8b3a
org.interledger	send-money	1.3.0	spring-boot	a58835bde3370882cf9c917f6dbe9edbc6628ead
org.interledger	send-money	1.3.1		197f60d13cbcc97901d6f36fe866999db3308d32
org.interledger	send-money	1.3.1	spring-boot	c6abd91606387df7a94b4fb1c9bb7438c0d2d4e4
org.jhardware	jHardware	0.2		5b5e0c9ad2c4d685e0babec33c05434081c95881
org.jhardware	jHardware	0.3		b6204d6e0b7d27a4b1dbcce7a409254941609f73
org.jhardware	jHardware	0.4		e5ea3c67178c5981cec907a15bda5faabfafce21
org.jhardware	jHardware	0.6		d5debd6519e9a6f5e036ee18d7105e8e3e0f1529
org.jhardware	jHardware	0.6.1		7005699eed5f7c558ff4e761f9306a424959ffe3
org.jhardware	jHardware	0.6.2		fd26e9432429fd49e444f8a2e1e718da43e1b55c
org.jhardware	jHardware	0.6.3		7dcb02db1093c986d95abc80f9c04c02273867c7
org.jhardware	jHardware	0.7		b0d4937ef881e680d704fa6385e61f1ed5e386ce
org.jhardware	jHardware	0.7	jar-with-dependencies	493b340bc4b07b40a83051276113f6a714b79751
org.jhardware	jHardware	0.8		34ac8bab95aeeb8386fe0eb297b2630c26df5d42
org.jhardware	jHardware	0.8.1		72e46630d52d6d787eeec4a42ab23d92a7630966
org.jhardware	jHardware	0.8.2		77a5640823bbe763d9d1e56767db979b11bcefa1
org.jhardware	jHardware	0.8.3		5f5e652ebc1cb401e894cba170c6eaead2b3ae77
org.jhardware	jHardware	0.8.4		b2a55986fef1966ea77464e0d06e0cd1db769faa
org.jhardware	jHardware	0.8.5		b22a86bc0dc6cfc15e4d9095be916250589a2d65
org.jhardware	jHardware	0.8.6		75eb0ad310686154344af1e0bbbe045afd07e83a
org.julienrf	endpoints-openapi-json-schema-generic_2.11	0.4.0		3f103efdbb2d4c3f931637f551c545a9b85e533b
org.julienrf	endpoints-openapi-json-schema-generic_2.11	0.5.0		f3900ca0187492e90a5003af228ef962e614959e
org.komamitsu	fluency	0.0.1		a23ab9a837685ee38abd8432136dad2d43cfc8fe
org.komamitsu	fluency	0.0.10		e31b85f24000ad23357fb27567acd3577f8700f4
org.komamitsu	fluency	0.0.11		bc507192031d52154de0cd7c9b83a56a03504b18
org.komamitsu	fluency	0.0.12		ff0a65637853d653337827c69bf8dccaea9b914f
org.komamitsu	fluency	0.0.2		ec0e4e7dd5ac0d8d510899788f56f64e203c01e1
org.komamitsu	fluency	0.0.3		6f54d1d0caf42ff9acc009085adaa4a7a7be7f64
org.komamitsu	fluency	0.0.4		27fce6226a94fb0f7034546d7eb8474aaff6b29a
org.komamitsu	fluency	0.0.5		d7f1e5c100acc727ea7e7de114b643912e411fb6
org.komamitsu	fluency	0.0.6		9448d8e7fca8dabdfd9b8dc8c945d4c714f3f378
org.komamitsu	fluency	0.0.7		ec16ed8189cbdd440440ea0cb8e8ef0281139133
org.komamitsu	fluency	0.0.8		ac803f97f380cbb24da346d94589edfafde5862b
org.komamitsu	fluency	0.0.9		16695adf4e874824d8fc679ee1e3fe0bdbc49899
org.komamitsu	fluency	1.0.0		f27c8acb9f36285579060af097e1cd80cee8a805
org.komamitsu	fluency	1.0.0	shadow	83722ee5c191847544c5378ae4e1b61df94406a7
org.komamitsu	fluency	1.1.0		dad30b0c212624a0308f6d0ef260dd0a9fbea02f
org.komamitsu	fluency	1.1.0	shadow	24a5871e2d37deb48a73ca46caa2603e0783d29d
org.komamitsu	fluency	1.2.0		0a40c5879e74a2d02df49ee67e77ce759c281d84
org.komamitsu	fluency	1.2.0	shadow	b150c38efcd5891d54a54f4d60db7aa2a2dc2efc
org.komamitsu	fluency	1.3.0		f3205ac82472cf63528d634a03fad30c412e99d5
org.komamitsu	fluency	1.3.0	shadow	5b5439015a3a9d1bce89eea1c941ee2d877edc90
org.komamitsu	fluency	1.4.0		bfd17957c72e18d221d3e17e4a0b7835447674ea
org.komamitsu	fluency	1.4.0	shadow	da8bb71b4b7a5035a43ee4cfb8b6500ac3203f99
org.komamitsu	fluency	1.5.0		d2821c01f123f4876471f9d590e29efcb7c77d78
org.komamitsu	fluency	1.5.0	shadow	2dbbaa67027733bbca0fdf1ab78732e1ef6defa0
org.komamitsu	fluency	1.6.0		4da0f7df908a61b0d10a535131eaf2f25115d6bd
org.komamitsu	fluency	1.6.0	shadow	ab60a96b23cb2673efd762d391f33aab68676c5f
org.komamitsu	fluency	1.7.0		59aeb25ef5a284113cc8d43e2b625c927859b384
org.komamitsu	fluency	1.7.0	shadow	226cf245b17254887a844c98389982b28fef2fdf
org.komamitsu	fluency	1.8.0		586c209bd946097f366f01a9daf68fea7943ee4c
org.komamitsu	fluency	1.8.0	shadow	1153d8840d7d7879baae9244b3503be7a4e350bd
org.komamitsu	fluency	1.8.1		841fb74cd96eeafd87b05252ad16da1f37bc8a78
org.komamitsu	fluency	1.8.1	shadow	0b76e659a44f2322443e0d7dc23855ceb48a5ea3
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.10.0		abdf62fe455d88b05a5b79367a561c4d218aa54c
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.11.0		cc9d45ab56365eff86cf98e7116e461823bdcfea
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.12.0		d5eb795d830ecd581ca918b37f0e67ed35d3b1bc
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.5.0		9ebbc1031065a75a851de37cb7e741c4deeef02a
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.5.1		fe95e8257801fc54ce9d59a7d744458348f6168d
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.5.2		edbdaba9076a7cb585fe2336c05fa8e5e54c65e6
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.6.0		9cda0de3970b86f5ac870cae107f313764e006b0
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.6.1		c02054a9e08ab855cf2d2c2c9d71878bf974a0c4
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.6.2		0b59e4fd714b72bed4f256e68771f037d8978383
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.7.0		059dbd1579e7cca60b73e73d5c303d348446f8b1
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.8.0		c8e7947b1e3415ccd9c334bcb269bf42d3af1dd3
org.lorislab.quarkus	jel-quarkus-jpa-deployment	0.9.0		3c6f63cec86dbbfc964a94734ffadf92a41fe864
org.openbase.bco	registry.remote	1.1.4		b3f82c1d51c419c4bf99df2680ee6cf045790514
org.openbase.bco	registry.remote	1.1.5		ee19931e8e344be8581f29e7c8f2b1fd2b34aeb5
org.openbase.bco	registry.remote	1.2.0		06f01d57a3cf9ffe6fba270617b6f112a6d0b83f
org.openbase.bco	registry.remote	1.2.1		826ccc8e7c4ffc672a34067f3ae86fd7ca828625
org.openbase.bco	registry.remote	1.3.0		a70784c3f410af0c723610a0b8793cb247087ea6
org.openbase.bco	registry.remote	1.3.1		cd0ac988b5d6f94c589d59266c610d6d20126fb8
org.openbase.bco	registry.remote	1.3.2		6bce216123e62577346ac25e31530640488044d6
org.openbase.bco	registry.remote	1.3.3		faedf6ba6dbb3ca3ba9f4b8fb568d81b03232c71
org.openbase.bco	registry.remote	1.4.0		a8073db2b5071165866452160edde4058c1b2a59
org.openbase.bco	registry.remote	1.4.1		92337845414062d58db745d497aa8287ee2c7939
org.openbase.bco	registry.remote	1.4.2		ef4d213677001971fb88b6acd1fd01b2be730e9b
org.openbase.bco	registry.remote	1.4.3		925cad4428c1c4a32a1239244e20e9a551f8f230
org.openbase.bco	registry.remote	1.4.4		2812abbb0556f9d56433d077953e74d6dd58f6e0
org.openbase.bco	registry.remote	1.4.5		6f9e1963f40487e286a05a22f6f24dba1b60fc09
org.openbase.bco	registry.remote	1.5-alpha-0		585d632c6821409ed86067f75ef148a95d45c8ac
org.openbase.bco	registry.remote	1.5.0		428e69f92406840d45ea19e3a20dd6afe860b88e
org.openbase.bco	registry.remote	1.5.1		d97f5e51881c602800a98857c162cd0aa188116a
org.openbase.bco	registry.remote	1.5.3		37397780a1860cc324bb121446fec15046deb60a
org.openbase.bco	registry.remote	1.5.4		258dd7d06f6a7b54c19c9eb4e29051a5fdbac974
org.openbase.bco	registry.remote	1.6.0		479a2f62c5a72e6b6330e24823a9d38d197bfe10
org.openbase.bco	registry.remote	1.6.1		cfb4f7176839dcebd233da7cfe4286b7ec70dfc4
org.openbase.bco	registry.remote	1.6.2		1b6fd9723c6a4e5329b884522c2b7c2c9ebdf1c0
org.openbase.bco	registry.remote	1.6.3		e6913fc06e2491aaaff30fafb13acd1e4df4790e
org.openbase.bco	registry.remote	1.6.4		280a9ac8a6e0cdff15c8699b14a6780ddea572fd
org.openbase.bco	registry.remote	1.6.5		4903cc03132c551fe48c13d41d40e2bbc42f0296
org.openbase.bco	registry.remote	1.6.6		be7133069ae304d621d26f3735f63af84fc3bc42
org.openbase.bco	registry.remote	1.6.7		d0718d748517412af06b29ad61620ffee803e77f
org.openbase.bco	registry.remote	1.6.8		71c4204ae3ca067649be0bfa5e9809572259f973
org.opendaylight.affinity	analytics.integrationtest	0.4.1		b9d9aa975aa1d2905c06a24d6422f1b269b7b2ee
org.openmuc.framework	openmuc-driver-modbus	0.16.0		0723bc8041439beaa592ec847cb27f05da57444f
org.openmuc.framework	openmuc-driver-modbus	0.17.0		c3fa69ff5e9b4e3a63dbae4e8aa9824495fef3f8
org.openmuc.framework	openmuc-driver-modbus	0.17.1		f88883c211d1ea14ad80169b41190f633de5b8c9
org.openmuc.framework	openmuc-driver-modbus	0.17.2		988b46ecab8218e17c6dcffa49fb899c27aae943
org.openmuc.framework	openmuc-driver-modbus	0.18.0		2624227268e9669e7f86443a64c2784e53ced55d
org.openmuc.framework	openmuc-driver-modbus	0.18.1		a9ffa93cd6dddd1b58d7c17274b8d018895934c9
org.openmuc.framework	openmuc-driver-modbus	0.19.0		4d91a9292d581afb801f5b89dcb69fba379554c8
org.openmuc.framework	openmuc-driver-modbus	0.19.1		8c11f48c4dba57a4ef8c307bc6f30281298da1a7
org.openmuc.framework	openmuc-driver-modbus	0.19.2		a2d8a1f353e3f3f9409ea912e98b3844b9f4fa61
org.openmuc.framework	openmuc-driver-modbus	0.20.0		fd76317f62a8ecfb2520eb5b9ec160b965d698be
org.openmuc.framework	openmuc-driver-modbus	0.20.1		4966678f6952463eda6e5ef96f5be6741b40b479
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	0.1.0		a9604587e84e33288f9bab003056ef320f7d6d06
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	0.1.1		f31a0032c119f9a7242485d75a65d6e6d4984fff
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	1.0.0		6484d442fcb2e1cb6ac4b7efa901eb0bb5e6eb7a
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	1.1.0		390ab0c51611b5f4948739fcd7f9cf8513c4725b
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	1.1.1		0a1b56a01317cfb317eb165b0e8b7f1de572d74e
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	1.1.2		5b887ca98af90d9ba56e1d3242119730feab68f6
org.portable-scala	portable-scala-reflect_sjs0.6_2.13	1.1.3		6ed051b57e4298c6701d89386ed0ce059bc0d597
org.scalatra.scalate	scalate-precompiler_2.10	1.8.0.1		ef4c9c2471218f3011a278cdb94a019076aea5c8
org.webjars.npm	types__jqueryui	1.11.31		bd19e6a36f1d328adf0914c074e67ef14f6bdab0
org.webjars.npm	types__jqueryui	1.12.13		81f95519c3dbd1c950ee8311d8355c8537977571
org.webjars.npm	types__jqueryui	1.12.16		defe36384ad59003fbf601ce14aacc58edd4928e
org.webjars.npm	types__jqueryui	1.12.23		9fc4468adce6c5cd8d95d2e4c429474fad4425ed
org.webjars.npm	types__jqueryui	1.12.4		c0b6bd83d7ce0c632d14b31ec5b2b010875df211
org.webjars.npm	types__jqueryui	1.12.7		ca938506416caeb61125277b284d1eab82ae5e8b
org.webjars.npm	types__jqueryui	1.9.27		33a8cafa01efe4d113feaf9fd9d58d00a69f38b4
org.wso2.carbon.identity.mgt	carbon-identity-mgt-osgi-tests	0.1.41		0755110c9edb6ba9b4f64b562ab9ecc80f1ee2ad
software.amazon.awscdk	lambda-go	1.103.0		c4e3f00ceecf24196e981ccd1214532aeb471255
software.amazon.awscdk	lambda-go	1.104.0		59aceb18ea62d5a7d916841b3064d8b389c04de1
software.amazon.awscdk	lambda-go	1.105.0		346cb2f7223479ebc828eebc2778f80ba9da0b54
software.amazon.awscdk	lambda-go	1.106.0		dd9cf7f766f85e4bc074f11a578dfd9cc7cdbe4a
software.amazon.awscdk	lambda-go	1.106.1		62036eb02c4a99810e7cf258d136ade5bf396f57
software.amazon.awscdk	lambda-go	1.107.0		ebca19b7a87849c3d1648f1871309e8acaaea768
software.amazon.awscdk	lambda-go	1.108.0		933bacdf90fb5df39a593b30cc0cfe124f86c05f
software.amazon.awscdk	lambda-go	1.108.1		6b5316e305bd420c7bba3e120a7fb92229d6c4e8
software.amazon.awscdk	lambda-go	1.109.0		7e86aa55002322255723645a8d9115346dd32d77
software.amazon.awscdk	lambda-go	1.110.0		7cc82fc33716dcf218140ffb50a358bf1e41fef6
software.amazon.awscdk	lambda-go	1.110.1		f113cd54b99dcc8c168924ced3ff5c5448aa7acb
software.amazon.awscdk	lambda-go	1.111.0		34b33e466c64430af38f47259ba62d34133fa0ba
software.amazon.awscdk	lambda-go	1.112.0		8dc26e9b8204cbb215eff91d9b818fb0ce9e1ef7
software.amazon.awscdk	lambda-go	1.113.0		521147ffd5f22657ffc427440f1f822f53e0129a
software.amazon.awscdk	lambda-go	1.114.0		28b258da0e647a6003469a65900420994e934fe0
software.amazon.awscdk	lambda-go	1.115.0		50cf82cf3e175b54988c0cfc09a9cfd69138a019
software.amazon.awscdk	lambda-go	1.116.0		55767cf63b2eaa2825895c8802ae5dfbec367b15
software.amazon.awscdk	lambda-go	1.117.0		c2da124c2ef1ac45e8d3a5106057b61c059b605c
software.amazon.awscdk	lambda-go	1.118.0		885e0c1eb9aa977cb6a43c2d3433ad5e2ee87e97
software.amazon.awscdk	lambda-go	1.119.0		bd8076813660a480c7f79d19ab033ad4b3114fbf
software.amazon.awscdk	lambda-go	1.120.0		fdd69dadf631f6c73c1557b41f59ae6975ca19f4
software.amazon.awscdk	lambda-go	1.121.0		cd71ef60545754c5b469c19f62c2099c2237b62f
software.amazon.awscdk	lambda-go	1.122.0		b9429720f5c36811fc5762333d6185537a54a9d4
software.amazon.awscdk	lambda-go	1.123.0		9414f50054e4ee8ba13c01031577ad9d927da878
software.amazon.awscdk	lambda-go	1.124.0		1893e4907c3b9daa8b8842ff8506fe8292054a93
software.amazon.awscdk	lambda-go	1.125.0		0fe2e4bfa9749888b245cb40a4f99f39182ae9de
software.amazon.awscdk	lambda-go	1.126.0		8a8abf20cf29b217c37cb80643483ca1168d27af
software.amazon.awscdk	lambda-go	1.127.0		3d89bcef2c31827e942c1248d084cc34e4b0b19c
software.amazon.awscdk	lambda-go	1.128.0		2434fb1047646db4c74efb9359a1c62be1bf4c9f
software.amazon.awscdk	lambda-go	1.129.0		9b708ce60312aa441f2ccac97cb2f4c06554b30f
software.amazon.awscdk	lambda-go	1.130.0		111791258b51df73b028e2b85124848f5a3fd85b
software.amazon.awscdk	lambda-go	1.131.0		0339df1033fad72caf187951c48b22ea43b963bc
software.amazon.awscdk	lambda-go	1.132.0		294af36be57ccd370b3a115ed21c66502cfc29c1
software.amazon.awscdk	lambda-go	1.133.0		0a6a86ce2063da93061048d71989929287f9d7bb
software.amazon.awscdk	lambda-go	1.134.0		2b2561b448a9a41c965393ba92b5924e605f950d
software.amazon.awscdk	lambda-go	1.135.0		e1ce86b507153de5bb93f7a99e8c15c5ee6a58bc
software.amazon.awscdk	lambda-go	1.136.0		3c00e83c445eaae3133d4a389b217b1e7fe8a04d
software.amazon.awscdk	lambda-go	1.137.0		97cb19bcd1d23e0c2fa08044ced23ba245099709
software.amazon.awscdk	lambda-go	1.138.0		247b4d0d8b27392c3e487c73dee209e78d897658
software.amazon.awscdk	lambda-go	1.138.1		55b33a89298b830aa6f2254d28342dc5488931d9
software.amazon.awscdk	lambda-go	1.138.2		f335b4bcdfdc4fe3dc73a48e6b7ccafd5e2e8995
software.amazon.awscdk	lambda-go	1.139.0		5a66ae9103a0f81ac12e5116ccbcd5ea7d3cf13c
software.amazon.awscdk	lambda-go	1.140.0		d0557756e0e82488c789f765632e6b672d4bb48e
software.amazon.awscdk	lambda-go	1.141.0		3430d7ee95f9bb53ab1766862158871a2072c91a
software.amazon.awscdk	lambda-go	1.142.0		96a2225771efb6e6721914f375ef629416b6b5ab
software.amazon.awscdk	lambda-go	1.143.0		f77ca79ae4fbac4b556fd5b037d6c24809e1ea94
software.amazon.awscdk	lambda-go	1.144.0		fbfadf5047637dbe11832cdbb6d7bd4add571f64
software.amazon.awscdk	lambda-go	1.145.0		58d9a06b413d12826791801d11d9df9b7d2cd96a
software.amazon.awscdk	lambda-go	1.146.0		cda11206df7093b700283e814c60c1a40870d239
software.amazon.awscdk	lambda-go	1.147.0		95fbb849e3f18868594637ab0b384d620aaba827
software.amazon.awscdk	lambda-go	1.148.0		565a238cf5bcaf9d4f160b0f1807c1f4195fd758
software.amazon.awscdk	lambda-go	1.149.0		e8e68c2afdca5c3b258d66a53a807922488fe08b
software.amazon.awscdk	lambda-go	1.150.0		601ada08737e15993aa31bcc358b1fcab2169bb4
software.amazon.awscdk	lambda-go	1.151.0		4233c4e7d1571d7ba475aa105053f0bc26c04e11
software.amazon.awscdk	lambda-go	1.152.0		dfa5fcfccebcc4dc9cdb5154dd18f0e4aca5b594
software.amazon.awscdk	lambda-go	1.153.0		74aabc4954c3524c44411d7c140900ded6a7ec50
software.amazon.awscdk	lambda-go	1.153.1		3e899d67719261f1e461f454c8544d5d6b748c3b
software.amazon.awscdk	lambda-go	1.154.0		110017233ab6d07686a44a9b44a30bca34192681
software.amazon.awscdk	lambda-go	1.155.0		9cca98aea784f7593c47851381ad7037a1b052b2
software.amazon.awscdk	lambda-go	1.156.0		9d3613335e7cc5aa6081237030f11bbdeba8ecae
software.amazon.awscdk	lambda-go	1.156.1		96b18e31c0df840bfb3705f38625f11e10a30473
software.amazon.awscdk	lambda-go	1.157.0		19700e65e1421b4412a31db1b5d72c643f099c77
software.amazon.awscdk	lambda-go	1.158.0		fc93d468540ce04a87689d48020960721f85f389
software.amazon.awscdk	lambda-go	1.159.0		1f68a7cf21e7a325feca9645c0a557d301e92d4c
software.amazon.awscdk	lambda-go	1.160.0		b7e2c05162c25747012634df358413bb096f89b2
software.amazon.awscdk	lambda-go	1.161.0		b5729e32b6966fcaf03c4f3e42008f3d6207b58b
software.amazon.awscdk	lambda-go	1.162.0		c806e833b4992e08cc89ed0fb0308b04ccb23711
software.amazon.awscdk	lambda-go	1.163.0		a1fe4e4fe6de85d0ee0ee09f5fc3981b2dd57f6e
software.amazon.awscdk	lambda-go	1.163.1		d7ff168e323a8bb327ca37936b98160cb48c44c9
software.amazon.awscdk	lambda-go	1.163.2		0ebc2490dd7fd0ef5836671dd1652dc3eae022bb
software.amazon.awscdk	lambda-go	1.164.0		05961285497f91acbe530ea05bd6d76eb0278176
software.amazon.awscdk	lambda-go	1.165.0		fcef4808af272b822dadfd3b8eb0555a812bbedb
software.amazon.awscdk	lambda-go	1.166.1		f62e9665e9e3bdcc13fe50fd7b9561c4ec916eb2
software.amazon.awscdk	lambda-go	1.167.0		09442794e92c56f84ec63d6cd4290ca074adac18
software.amazon.awscdk	lambda-go	1.168.0		051f96b4ff7785d2efa233c552c469e3f6da367a
software.amazon.awscdk	lambda-go	1.169.0		b7ad80df0ca0f2c8ab0a33fcb0fd654840951b55
software.amazon.awscdk	lambda-go	1.170.0		0edbfa2a27c021ea6c5c54444caecc601a33e129
software.amazon.awscdk	lambda-go	1.170.1		cc871133fb04d13b3cf059f118545e426a74d62b
software.amazon.awscdk	lambda-go	1.171.0		52d3227870aa7ac7e9f3a1e9c77bc49f3bb1d2da
software.amazon.awscdk	lambda-go	1.172.0		e9ebad96e01c2f4d69a5a8d3bff799fa01b1ff53
software.amazon.awscdk	lambda-go	1.173.0		3b5a566a3a829226b93b159f22abff28f9cb530b
software.amazon.awscdk	lambda-go	1.174.0		552c25591df38a9e81883df43fc6050045fda267
software.amazon.awscdk	lambda-go	1.175.0		5496f7e7e034d5b4c6a918dd5a68b934f4c5f3a5
software.amazon.awscdk	lambda-go	1.176.0		c2b20219974f4d6dd294c5ff7b2d183921d733b6
software.amazon.awscdk	lambda-go	1.177.0		963e9586f9fa83a0eb5f95875456cbe6adfb5d2d
software.amazon.awscdk	lambda-go	1.178.0		ef2446a6338b54bb7ff2502e84da4ee2f4670079
software.amazon.awscdk	lambda-go	1.179.0		a281b461bfe5498d22b4649244fd7597a98592d9
software.amazon.awscdk	lambda-go	1.180.0		3049fd430a2f6a4b43a92fd3d2656d599ab1b880
software.amazon.awscdk	lambda-go	1.181.0		6705420743fb80b56353a3d5fd73a70d7e8c2b4e
software.amazon.awscdk	lambda-go	1.181.1		e2daeb4f5c0674798fb8babcc122cb79ebf0f987
software.amazon.awscdk	lambda-go	1.182.0		111ed8d986ee3fe9445fd9a1644d3fe9dca3f9f1
software.amazon.awscdk	lambda-go	1.183.0		50a304f31379022c4106a734976a62f11f252899
software.amazon.awscdk	lambda-go	1.184.0		bd24d7f540fad6bd7a268250891e56d5bda8cb61
software.amazon.awscdk	lambda-go	1.184.1		ccd170f2d3f333e3734d4b905b44f8dae0a7278e
software.amazon.awscdk	lambda-go	1.185.0		b369f0941b4c79898372f565765e628bed7330a4
software.amazon.awscdk	lambda-go	1.186.0		350008d5662ae4c65bbb042e974d029bdc9cdfce
software.amazon.awscdk	lambda-go	1.186.1		46cd06e865d9d951cb9aa9e52d034aaa127c9616
software.amazon.awscdk	lambda-go	1.187.0		9172c1cefac08c46107928f26688b68cde35b8b5
software.amazon.awscdk	lambda-go	1.188.0		3eb1eac4b364ce8270d857d2b32781f81df4670b
software.amazon.awscdk	lambda-go	1.189.0		3223c99b2ad3e705c9212ec8dd7ac5590fe26bb1
software.amazon.awscdk	lambda-go	1.190.0		09171afeb32476e570b1aa25258a033ff0c08c94
software.amazon.awscdk	lambda-go	1.191.0		0df602cf9575095cbdf8df3279765d8a4b5afed9
software.amazon.awscdk	lambda-go	1.192.0		a7ca3bc13bad0ebab3f9a01961d75105777f2066
software.amazon.awscdk	lambda-go	1.193.0		006d2d054bd7f0147cfca5f6164c93893fbfd39a
software.amazon.awscdk	lambda-go	1.194.0		35000462c2d4eb7551649c12e6bf20794a95d767
software.amazon.awscdk	lambda-go	1.195.0		f8ff27d431f96388e13480d3f113dab1c1326485
software.amazon.awscdk	lambda-go	1.196.0		97b4e0b7f83f60a75a8164a6056aee5beefe033e
software.amazon.awscdk	lambda-go	1.197.0		71e3ecd9665b8e44ec8c7ad1923c2ec1a6dbc2c4
software.amazon.awscdk	lambda-go	1.198.0		66325f5f47c6d564440b3adc2f592f2e68604209
software.amazon.awscdk	lambda-go	1.198.1		9304aa96e3d34db0f2d2bb2d608e5737c3103511
software.amazon.awscdk	lambda-go	1.199.0		273e0442fcf209a3bfb3f15bb9a7d52ee72ced70
software.amazon.awscdk	lambda-go	1.200.0		8e0fa54821efa0f467a0605928447133dc299c9b
software.amazon.awscdk	lambda-go	1.201.0		f27159580de4aab916b6f1ef5786bd8de63b9ab1
software.amazon.awscdk	lambda-go	1.202.0		2a60400f248886a0f9f89e6298008537ffe8cbad
software.amazon.awscdk	lambda-go	1.203.0		a2d19378beef7ae057837f0ab85c494c3dc80172
software.amazon.awscdk	lambda-go	1.204.0		6b48ba71284b033f3e090227fd5e0f72b881be24
tech.orkestra	orkestra-lock_2.12	0.9.0		9c78fc96b13a966784f089f2d37298bf56bb47be
tech.orkestra	orkestra-lock_2.12	0.9.0+5-ad6f89b3+20180809-1703		05b374a6bc8dbcf1e537e957717a28eb48c1ac58
tech.orkestra	orkestra-lock_2.12	0.9.0+5-ad6f89b3+20180809-1728		5d4194513c6cf074f5d85d4a3309247b2c4b10a7
tech.orkestra	orkestra-lock_2.12	0.9.0+5-ad6f89b3+20180811-0242		4331f91483c3f3216dc0693f6bd14a2ecb8b2088
tech.orkestra	orkestra-lock_2.12	0.9.0+5-ad6f89b3+20180811-0338		f5aad83f7969e2e134f2b728ccfa4af54a87f310
tech.orkestra	orkestra-lock_2.12	0.9.0+5-ad6f89b3+20180811-0356		5586266231c6146cb205605048aee26da127d672
tech.orkestra	orkestra-lock_2.12	0.9.1		6f74a3f4d62a1e9b797489beca8ed59a857c5cac
tf.tofu	tofu-optics-core_2.13	0.10.0		2d49d12290b6afef0dd663803b94f95592fba493
tf.tofu	tofu-optics-core_2.13	0.10.1		050cc9cddeaf79ec06e2d2b58879215d13f64a5b
tf.tofu	tofu-optics-core_2.13	0.10.2		046de2362afb706d616224e634eb07c7751ea201
tf.tofu	tofu-optics-core_2.13	0.10.3		42fbccb143e6ea57eef31cbbec387320f0129432
tf.tofu	tofu-optics-core_2.13	0.10.4		d3dff630b65059a880c619095876915c313ae93c
tf.tofu	tofu-optics-core_2.13	0.10.5		a97101538c13c52f7694d10d086a808a4f8eab9c
tf.tofu	tofu-optics-core_2.13	0.10.6		7cb392e4d0253886917b8fb7902ea199b45d4b66
tf.tofu	tofu-optics-core_2.13	0.10.7		12c452116656370057fecadd34ba2515a41f56fb
