ai.chat2db.excel	easyexcel-plus-test	0.0.1		310ce313bedb3317d936bc24c1076e83edf3c782
org.jbpm	jbpm-designer	6.1.0.Beta1		N/A
org.jbpm	jbpm-designer	6.1.0.Beta2		N/A
org.jbpm	jbpm-designer	6.1.0.Beta3		N/A
org.jbpm	jbpm-designer	6.1.0.Beta4		N/A
org.jbpm	jbpm-designer	6.1.0.CR1		N/A
org.jbpm	jbpm-designer	6.1.0.CR2		N/A
org.jbpm	jbpm-designer	6.1.0.Final		N/A
org.jbpm	jbpm-designer	6.2.0.Beta1		N/A
org.jbpm	jbpm-designer	6.2.0.Beta2		N/A
org.jbpm	jbpm-designer	6.2.0.Beta3		N/A
org.jbpm	jbpm-designer	6.2.0.CR1		N/A
org.jbpm	jbpm-designer	6.2.0.CR2		N/A
org.jbpm	jbpm-designer	6.2.0.CR3		N/A
org.jbpm	jbpm-designer	6.2.0.CR4		N/A
org.jbpm	jbpm-designer	6.2.0.Final		N/A
org.jbpm	jbpm-designer	6.3.0.Beta1		N/A
org.jbpm	jbpm-designer	6.3.0.Beta2		N/A
org.jbpm	jbpm-designer	6.3.0.CR1		N/A
org.jbpm	jbpm-designer	6.3.0.CR2		N/A
org.jbpm	jbpm-designer	6.3.0.Final		N/A
org.jbpm	jbpm-designer	6.4.0.Beta1		N/A
org.jbpm	jbpm-designer	6.4.0.Beta2		N/A
org.jbpm	jbpm-designer	6.4.0.CR1		N/A
org.jbpm	jbpm-designer	6.4.0.CR2		N/A
org.jbpm	jbpm-designer	6.4.0.Final		N/A
org.jbpm	jbpm-designer	6.5.0.Beta1		N/A
org.jbpm	jbpm-designer	6.5.0.CR1		N/A
org.jbpm	jbpm-designer	6.5.0.CR2		N/A
org.jbpm	jbpm-designer	6.5.0.Final		N/A
org.jbpm	jbpm-designer	7.0.0.Beta1		N/A
org.jbpm	jbpm-designer	7.0.0.Beta2		N/A
org.jbpm	jbpm-designer	7.0.0.Beta3		N/A
org.jbpm	jbpm-designer	7.0.0.Beta4		N/A
org.jbpm	jbpm-designer	7.0.0.Beta5		N/A
org.jbpm	jbpm-designer	7.0.0.Beta6		N/A
org.jbpm	jbpm-designer	7.0.0.Beta7		N/A
org.jbpm	jbpm-designer	7.0.0.Beta8		N/A
org.jbpm	jbpm-designer	7.0.0.CR1		N/A
org.jbpm	jbpm-designer	7.0.0.CR2		N/A
org.jbpm	jbpm-designer	7.0.0.CR3		N/A
org.jbpm	jbpm-designer	7.0.0.Final		N/A
org.jbpm	jbpm-designer	7.1.0.Beta1		N/A
org.jbpm	jbpm-designer	7.1.0.Beta2		N/A
org.jbpm	jbpm-designer	7.1.0.Beta3		N/A
org.jbpm	jbpm-designer	7.1.0.Final		N/A
org.jbpm	jbpm-designer	7.10.0.Final		N/A
org.jbpm	jbpm-designer	7.11.0.Final		N/A
org.jbpm	jbpm-designer	7.12.0.Final		N/A
org.jbpm	jbpm-designer	7.13.0.Final		N/A
org.jbpm	jbpm-designer	7.14.0.Final		N/A
org.jbpm	jbpm-designer	7.15.0.Final		N/A
org.jbpm	jbpm-designer	7.16.0.Final		N/A
org.jbpm	jbpm-designer	7.17.0.Final		N/A
org.jbpm	jbpm-designer	7.18.0.Final		N/A
org.jbpm	jbpm-designer	7.19.0.Final		N/A
org.jbpm	jbpm-designer	7.2.0.Final		N/A
org.jbpm	jbpm-designer	7.20.0.Final		N/A
org.jbpm	jbpm-designer	7.21.0.Final		N/A
org.jbpm	jbpm-designer	7.22.0.Final		N/A
org.jbpm	jbpm-designer	7.23.0.Final		N/A
org.jbpm	jbpm-designer	7.24.0.Final		N/A
org.jbpm	jbpm-designer	7.25.0.Final		N/A
org.jbpm	jbpm-designer	7.26.0.Final		N/A
org.jbpm	jbpm-designer	7.27.0.Final		N/A
org.jbpm	jbpm-designer	7.28.0.Final		N/A
org.jbpm	jbpm-designer	7.29.0.Final		N/A
org.jbpm	jbpm-designer	7.3.0.Final		N/A
org.jbpm	jbpm-designer	7.30.0.Final		N/A
org.jbpm	jbpm-designer	7.31.0.Final		N/A
org.jbpm	jbpm-designer	7.32.0.Final		N/A
org.jbpm	jbpm-designer	7.33.0.Final		N/A
org.jbpm	jbpm-designer	7.34.0.Final		N/A
org.jbpm	jbpm-designer	7.35.0.Final		N/A
org.jbpm	jbpm-designer	7.36.0.Final		N/A
org.jbpm	jbpm-designer	7.36.1.Final		N/A
org.jbpm	jbpm-designer	7.37.0.Final		N/A
org.jbpm	jbpm-designer	7.38.0.Final		N/A
org.jbpm	jbpm-designer	7.39.0.Final		N/A
org.jbpm	jbpm-designer	7.4.0.Final		N/A
org.jbpm	jbpm-designer	7.4.1.Final		N/A
org.jbpm	jbpm-designer	7.40.0.20200703		N/A
org.jbpm	jbpm-designer	7.40.0.Final		N/A
org.jbpm	jbpm-designer	7.41.0.Final		N/A
org.jbpm	jbpm-designer	7.41.0.t20200723		N/A
org.jbpm	jbpm-designer	7.42.0.Final		N/A
org.jbpm	jbpm-designer	7.43.0.Final		N/A
org.jbpm	jbpm-designer	7.43.1.Final		N/A
org.jbpm	jbpm-designer	7.44.0.Final		N/A
org.jbpm	jbpm-designer	7.45.0.Final		N/A
org.jbpm	jbpm-designer	7.45.0.t20201009		N/A
org.jbpm	jbpm-designer	7.46.0.Final		N/A
org.jbpm	jbpm-designer	7.47.0.Final		N/A
org.jbpm	jbpm-designer	7.48.0.Final		N/A
org.jbpm	jbpm-designer	7.49.0.Final		N/A
org.jbpm	jbpm-designer	7.5.0.Final		N/A
org.jbpm	jbpm-designer	7.50.0.Final		N/A
org.jbpm	jbpm-designer	7.51.0.Final		N/A
org.jbpm	jbpm-designer	7.52.0.Final		N/A
org.jbpm	jbpm-designer	7.53.0.Final		N/A
org.jbpm	jbpm-designer	7.54.0.Final		N/A
org.jbpm	jbpm-designer	7.55.0.Final		N/A
org.jbpm	jbpm-designer	7.56.0.Final		N/A
org.jbpm	jbpm-designer	7.57.0.Final		N/A
org.jbpm	jbpm-designer	7.58.0.Final		N/A
org.jbpm	jbpm-designer	7.59.0.Final		N/A
org.jbpm	jbpm-designer	7.6.0.Final		N/A
org.jbpm	jbpm-designer	7.60.0.Final		N/A
org.jbpm	jbpm-designer	7.61.0.Final		N/A
org.jbpm	jbpm-designer	7.62.0.Final		N/A
org.jbpm	jbpm-designer	7.63.0.Final		N/A
org.jbpm	jbpm-designer	7.64.0.Final		N/A
org.jbpm	jbpm-designer	7.65.0.Final		N/A
org.jbpm	jbpm-designer	7.66.0.Final		N/A
org.jbpm	jbpm-designer	7.67.0.Final		N/A
org.jbpm	jbpm-designer	7.68.0.Final		N/A
org.jbpm	jbpm-designer	7.69.0.Final		N/A
org.jbpm	jbpm-designer	7.7.0.Final		N/A
org.jbpm	jbpm-designer	7.70.0.Final		N/A
org.jbpm	jbpm-designer	7.71.0.Final		N/A
org.jbpm	jbpm-designer	7.72.0.Final		N/A
org.jbpm	jbpm-designer	7.73.0.Final		N/A
org.jbpm	jbpm-designer	7.8.0.Final		N/A
org.jbpm	jbpm-designer	7.9.0.Final		N/A
org.kasource.kaevent	ka-event-spring-2.5	0.9		a083ae003b43781dfd799f1566b6527b52e5835c
org.keycloak	keycloak-admin-client-tests	26.0.0		fbd3c9bbc5fae00aff2b539841dfe9993658a875
org.keycloak	keycloak-admin-client-tests	26.0.1		f6b7456ca95b1489c7f7ac2d5a29246cea278a26
org.keycloak	keycloak-admin-client-tests	26.0.2		b9b6d9929f6836ef88da1567426a87e6bba6c8dc
org.keycloak	keycloak-admin-client-tests	26.0.4		2d157a930a293466992a7bde174bbc60a34377f5
org.keycloak	keycloak-admin-client-tests	26.0.5		9bd2cf95f2e254ddcdee7936bc5f5e7cabbae0d5
org.keycloak	keycloak-admin-client-tests	26.0.6		afe9f166b8896bce1334d074c2cf521953ea6329
org.keycloak	keycloak-admin-client-tests	26.0.7		7a934f74db2873f05ad393bfb4d80a97b252186d
org.keycloak	keycloak-admin-client-tests	26.0.8		988933da28de6a4e5634dac7150c8453b5147a31
org.keycloak	keycloak-admin-client-tests	26.1.0		de6614e7bd8b5be0d4f5273456f18aa441e7fe22
org.keycloak	keycloak-admin-client-tests	26.1.1		77504f93f30dfd2f5f6b4e8280c35b28952ca297
org.keycloak	keycloak-admin-client-tests	26.1.2		23a49069e047b2025f988f6f5756e2bcc8b46533
org.keycloak	keycloak-admin-client-tests	26.1.3		7ac5a12dfe39f3f56b5472030d0c409ee878275e
org.keycloak	keycloak-admin-client-tests	26.1.4		1ae0f323f78cf19f7bc70ceb6ecc64c3a5eb61c8
org.keycloak	keycloak-admin-client-tests	26.1.5		f663ee2a0a0695e8b1215a070cf579f96b65759c
org.keycloak	keycloak-admin-client-tests	26.2.0		4ba1ad282f868e1ade84263be51981f89b631496
org.keycloak	keycloak-admin-client-tests	26.2.1		3afca582378a98a3413944e33712f11e6656b5b9
org.keycloak	keycloak-admin-client-tests	26.2.2		279f85e1c3cb5bf4e7b702cc8084b203acfd1e6f
org.keycloak	keycloak-admin-client-tests	26.2.3		14eaf99d22179684c381f4acec65d8054ded546f
org.keycloak	keycloak-admin-client-tests	26.2.4		f136aef65dc2848bb3f7dad1ef4b0875e54b9e92
org.kie	jbpm-docs	6.0.0.Final		N/A
org.kie	jbpm-docs	6.0.1.Final		N/A
org.kie	jbpm-docs	6.1.0.Beta1		N/A
org.kie	jbpm-docs	6.1.0.Beta2		N/A
org.kie	jbpm-docs	6.1.0.Beta3		N/A
org.kie	jbpm-docs	6.1.0.Beta4		N/A
org.kie	jbpm-docs	6.1.0.CR1		N/A
org.kie	jbpm-docs	6.1.0.CR2		N/A
org.kie	jbpm-docs	6.1.0.Final		N/A
org.kie	jbpm-docs	6.2.0.Beta1		N/A
org.kie	jbpm-docs	6.2.0.Beta2		N/A
org.kie	jbpm-docs	6.2.0.Beta3		N/A
org.kie	jbpm-docs	6.2.0.CR1		N/A
org.kie	jbpm-docs	6.2.0.CR2		N/A
org.kie	jbpm-docs	6.2.0.CR3		N/A
org.kie	jbpm-docs	6.2.0.CR4		N/A
org.locationtech.geowave	geowave-core-geotime	1.0.0		6e69d58f6b3858ff7dd1180967dfb2ad08635407
org.locationtech.geowave	geowave-core-geotime	1.0.0-RC1		a82480e07ea7b0b77bb1bc0a43e438d44e74dcc6
org.locationtech.geowave	geowave-core-geotime	1.1.0		2564c6d7202462e4fac757d5936e95e97e4d0dba
org.locationtech.geowave	geowave-core-geotime	1.2.0		1c21b66ba37ccaafb67cabd7560c6f177dc3ca2a
org.locationtech.geowave	geowave-core-geotime	2.0.0		c7f41be882e30aa4a473777167109c4166d9432b
org.locationtech.geowave	geowave-core-geotime	2.0.1		dbae0658e3544b77ab4d8481216d720d835ad32a
org.mvnpm.at.ag-grid-enterprise	row-grouping	32.2.0		a24a9624387647df0c6cb0f6509ad9c3f01498a2
org.opensearch	opensearch-upgrade-cli	1.1.0		7ccce20964301527e9b87efe24fdf6409007fa1e
org.opensearch	opensearch-upgrade-cli	1.2.0		cf0f995bd60656bb7c57b3c0ed74a47aaef43549
org.opensearch	opensearch-upgrade-cli	1.2.1		c14ac96e89a20c0d447a87c0151b5e1baefee019
org.opensearch	opensearch-upgrade-cli	1.2.2		e8e188be5389b894ff14c82922ef35eae3afdbc0
org.opensearch	opensearch-upgrade-cli	1.2.3		764078e82c400db590294a71c5917888b8082c66
org.opensearch	opensearch-upgrade-cli	1.2.4		9626ac62501c4b4b8db03e55c3ba7e57b19fd3cc
org.opensearch	opensearch-upgrade-cli	1.3.0		e8d9f406a11cd0ca7bd7957ef329b09fc3655fd1
org.opensearch	opensearch-upgrade-cli	1.3.1		44e704b5981a030e82c7a508d611e3776ed1956d
org.opensearch	opensearch-upgrade-cli	1.3.10		7655cdfaaaa2098e91fc139db86f036dd1f9eaae
org.opensearch	opensearch-upgrade-cli	1.3.11		9ee8a690ffa98c88c2e7422d99c371fb455115e6
org.opensearch	opensearch-upgrade-cli	1.3.12		8811b376b28e27febac2e8dc71cd79f5544a24b9
org.opensearch	opensearch-upgrade-cli	1.3.13		85dbc734798de80d7e822e2ef24e572f85a2754c
org.opensearch	opensearch-upgrade-cli	1.3.14		c5a4a94012c9d8c3c3f96f722372e536b4579830
org.opensearch	opensearch-upgrade-cli	1.3.15		d54bb388695a5c514b1e2255c450ae73d640e928
org.opensearch	opensearch-upgrade-cli	1.3.16		1ea82f11ed2cc70f4165fd3c257667d05160587e
org.opensearch	opensearch-upgrade-cli	1.3.17		23e484278dfe0e6c8ab9e7cb3a9dfba1d94a91d5
org.opensearch	opensearch-upgrade-cli	1.3.18		1321133cf879d002e7eb8f353a7686dfd98c341d
org.opensearch	opensearch-upgrade-cli	1.3.19		c6e227b70dbb3f3155e397c025762df715a390d3
org.opensearch	opensearch-upgrade-cli	1.3.2		dfaba52fb67a8081b74fa303f1a1b1491258b218
org.opensearch	opensearch-upgrade-cli	1.3.20		21b080290783b273619c5faf1bdc0f0be53e409f
org.opensearch	opensearch-upgrade-cli	1.3.3		28506727c7afd8c3af7e382b684fe52043cf00e5
org.opensearch	opensearch-upgrade-cli	1.3.4		4fd6e3f30a83c2349b33160def30e63b78afa071
org.opensearch	opensearch-upgrade-cli	1.3.5		4bc3f8b1f06a0b0bfede23f071c785a8466b86a0
org.opensearch	opensearch-upgrade-cli	1.3.6		29b01f129b5e9f18a65bcd25f5576c476e1a24b8
org.opensearch	opensearch-upgrade-cli	1.3.7		4ae6fbfce9b72b540197fa028f7b4df1a3516649
org.opensearch	opensearch-upgrade-cli	1.3.8		c8dba5e9963b3029b2d52efcd52333fa58a4a4c7
org.opensearch	opensearch-upgrade-cli	1.3.9		8273ce0191df17024908e8b39f321254e55ad2ce
org.opensearch	opensearch-upgrade-cli	2.0.0		5bafeea8b896786bde9b76e792ee05b4306f0f5d
org.opensearch	opensearch-upgrade-cli	2.0.0-rc1		d3fc90dc8eca4f9eb3ae9a34d35d9d22a1278223
org.opensearch	opensearch-upgrade-cli	2.0.1		8706c4ea518005b14abb023e3bc6ef3953e881d8
org.opensearch	opensearch-upgrade-cli	2.1.0		8c782db61e7cb57aa6bad56c2ac876a23ad4537b
org.opensearch	opensearch-upgrade-cli	2.10.0		f82923d7df2ce4eaffab9b0dd4ca1344c6d25d1c
org.opensearch	opensearch-upgrade-cli	2.11.0		cf665eb981e84fe298e045d223bfbe0227761f41
org.opensearch	opensearch-upgrade-cli	2.11.1		20e3d2cc7216b360d1f0860b0014e0e8528f633c
org.opensearch	opensearch-upgrade-cli	2.12.0		bab14f7918aac979956067cf30c13f212ab27acb
org.opensearch	opensearch-upgrade-cli	2.13.0		e5b1d4ff023e99bfa4b781e8a79d30fa4b05f45d
org.opensearch	opensearch-upgrade-cli	2.14.0		1574a02cdacd0b82d8aab8afefbf1d18246bf5ca
org.opensearch	opensearch-upgrade-cli	2.15.0		77d0128b4a2320faf961afe948def6925eb9ca54
org.opensearch	opensearch-upgrade-cli	2.16.0		653ae46bc5bb6caaf00246f290045bd5a325b84e
org.opensearch	opensearch-upgrade-cli	2.17.0		7288da67c6f5c5dd1348fe30f9a85cb70b02c3db
org.opensearch	opensearch-upgrade-cli	2.17.1		7898da36681a0cd0f08267ff226bcdf49664a325
org.opensearch	opensearch-upgrade-cli	2.18.0		618fe43fd04d0f17018264ecd8f1af24b58ff605
org.opensearch	opensearch-upgrade-cli	2.19.0		f6a00d8473f255cf76b63011aa740e0126db8f2e
org.opensearch	opensearch-upgrade-cli	2.19.1		705b118812769a587d41d613e94f5be4218b6a35
org.opensearch	opensearch-upgrade-cli	2.19.2		d27d51ad961e0432bf0afd6df7d06ed1389b53e1
org.opensearch	opensearch-upgrade-cli	2.2.0		e090b57cd43edecec98dde21d04b93b257eec0c2
org.opensearch	opensearch-upgrade-cli	2.2.1		6b0240eeb15fab24626b1214291433e49ace65ff
org.opensearch	opensearch-upgrade-cli	2.3.0		19398d57c929432576d8d828fe93e863b9ad16d8
org.opensearch	opensearch-upgrade-cli	2.4.0		ba8a0169dc69170686f33762f43882e84aee6081
org.opensearch	opensearch-upgrade-cli	2.4.1		00707f3947747b4dc97523521d95064ffef2def3
org.opensearch	opensearch-upgrade-cli	2.5.0		5dbebae1773a10fb9b49a8180d51eca219cdf911
org.opensearch	opensearch-upgrade-cli	2.6.0		efde9210b028eea2020e806841b1a861a90f95f2
org.opensearch	opensearch-upgrade-cli	2.7.0		1ce27da5d3bb475cf1790516011525dae0ed2c0a
org.opensearch	opensearch-upgrade-cli	2.8.0		733cd8c37edeb1e68e4043003758622cca38b226
org.opensearch	opensearch-upgrade-cli	2.9.0		7c6bf065ca78d917e972529abcdf354c94dc2a54
org.opensearch	opensearch-upgrade-cli	3.0.0		8d447798107323f5b3fe2b724d9b0d44348e4a9c
org.opensearch	opensearch-upgrade-cli	3.0.0-alpha1		ee9d0dd530b966bc1b1e30334d81154213d8351f
org.opensearch	opensearch-upgrade-cli	3.0.0-beta1		a139cf06c486a63d449ab505136664223614aa5f
org.typelevel	export-hook_2.10	1.0.0		999aba5db24c7ef46866ad21051f7837aaa0c579
org.typelevel	export-hook_2.10	1.0.1		b14a9d016c65a718df6a8f986009d39456fa3383
org.typelevel	export-hook_2.10	1.0.2		6be333555dc8319287f9d0ff6d0ea62c3946ee51
org.typelevel	export-hook_2.10	1.1.0		191e9a612542a12a3516a388ef978b7822a7c9df
org.typelevel	export-hook_2.10	1.2.0		e2bebdf884ba14794d46d4403d640db12fed6f23
org.webjars.bower	percircle	1.0.12		69980ac59ead9e391c8c5ba3eb6241fe81a9c0e1
org.webjars.bowergithub.turuslan	hacktimer	1.1.0		03b7f47ae78b678b19ec6f89749ec5801be46463
org.webjars.bowergithub.yahoo	intl-messageformat-parser	1.2.0		18402e654e235fb95293cfc6bdba1bd85a124ffb
org.webjars.npm	moment-feiertage	2.0.9		ab80bb95891c084faa8df82e951de437e61721fa
org.wikibrainapi	wdtk-datamodel	0.3.3.shilad		52a94f9d3b6b3fad8ad9954d83860148784e750c
org.wikibrainapi	wdtk-datamodel	0.3.4.shilad		acd251156827d208fcad24299debb6244b800d8f
org.wso2.analytics.is	wso2event-client	5.10.0-m1		N/A
org.wso2.analytics.is	wso2event-client	5.10.0-m2		N/A
org.wso2.analytics.is	wso2event-client	5.8.0		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha2		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha3		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha4		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha5		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-alpha6		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-beta		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-beta2		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-beta3		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-beta4		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-beta5		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m1		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m10		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m11		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m12		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m13		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m14		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m15		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m16		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m17		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m18		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m19		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m2		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m20		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m21		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m22		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m24		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m25		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m26		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m3		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m4		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m5		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m6		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m7		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m8		N/A
org.wso2.analytics.is	wso2event-client	5.8.0-m9		N/A
org.wso2.analytics.is	wso2event-client	5.9.0		N/A
org.ysb33r.gradle	grolifant-rawhide	2.0.0		01cb2e38e77e326c906a9884bd68367ef75ff9d0
org.ysb33r.gradle	grolifant-rawhide	2.0.1		87d3a0e77c71350df2092484304761b8b297332d
org.ysb33r.gradle	grolifant-rawhide	2.0.2		4a6d13c5b7327b7928b32561da050ce8fad5b13e
org.ysb33r.gradle	grolifant-rawhide	2.1.0		37a27dbadf643396058b2ae0b0c22be7f39f896e
org.ysb33r.gradle	grolifant-rawhide	2.1.1		47c5fb635ef76a1120bab675aeebae4b321ed1ea
org.ysb33r.gradle	grolifant-rawhide	2.2.0		c2160cf8e6980c407b4cc8c3d4b03eecd5d16546
org.ysb33r.gradle	grolifant-rawhide	2.2.1		c9462afff546b453cfcbe7e9eba7dac248cb0c8b
org.ysb33r.gradle	grolifant-rawhide	2.2.2		749af56246ef16d40fedef7a43ad6899f27ae99c
org.ysb33r.gradle	grolifant-rawhide	2.2.3		76481a9466ef153fe54257304b4413907d050cdb
org.ysb33r.gradle	grolifant-rawhide	3.0.0		06d364be342af5c265d33c21ca1afc269d2f009f
org.ysb33r.gradle	grolifant-rawhide	3.0.1		343168621aa8ccd937c5259ea6d1b431555941c8
org.ysb33r.gradle	grolifant-rawhide	4.0.0		efca99afc1133cbab1349102da6dae99c9029e29
pro.respawn.kmmutils	inputforms-iosarm64	1.1.0-alpha01		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.1.0-alpha01	metadata	a92c27a88e63fc44d81c3f9ccb49ffad01bdf0d9
pro.respawn.kmmutils	inputforms-iosarm64	1.1.0-alpha02		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.1.0-alpha02	metadata	81246554e7f8bdaf6e18a267187dcf18a9f6a69a
pro.respawn.kmmutils	inputforms-iosarm64	1.1.2		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.1.2	metadata	8b5d4ef6abab03bf74e2f06c52ee3d1911c0f49f
pro.respawn.kmmutils	inputforms-iosarm64	1.2.0		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.2.0	metadata	d8af6ef4270f52ef5fb4fb533b4bf970da69d1d6
pro.respawn.kmmutils	inputforms-iosarm64	1.3.0		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.3.0	metadata	34ca19b0bbade734a4752d5edcc434a9bb4539ed
pro.respawn.kmmutils	inputforms-iosarm64	1.3.1		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.3.1	metadata	7dc7af247156d80b68ce1e7ac27b58433484f101
pro.respawn.kmmutils	inputforms-iosarm64	1.3.2		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.3.2	metadata	c9fdf09200f9e0e886eb471b5e873ffdd57a5f80
pro.respawn.kmmutils	inputforms-iosarm64	1.4.0		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.4.0	metadata	083fae760b5071636f7bd9009dbe36b00e748f92
pro.respawn.kmmutils	inputforms-iosarm64	1.4.1		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.4.1	metadata	d499d67403d188973a6bd91bf0139fbef5d8ed82
pro.respawn.kmmutils	inputforms-iosarm64	1.4.2		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.4.2	metadata	5bdd2151098bce7da6874c6231243dfd36795996
pro.respawn.kmmutils	inputforms-iosarm64	1.4.3		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.4.3	metadata	77d5df13d8818a2dd917f2d748cb3688aba8ab22
pro.respawn.kmmutils	inputforms-iosarm64	1.4.4		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.4.4	metadata	6d3bcc92978e3c3afc6fb5058b06e19f6480a183
pro.respawn.kmmutils	inputforms-iosarm64	1.5.0		N/A
pro.respawn.kmmutils	inputforms-iosarm64	1.5.0	metadata	5d253e6c522b47dbe0ef8e1537ef0a81f647b642
xyz.cofe	gui.swing-parent	0.1		N/A
xyz.cofe	gui.swing-parent	0.2.0		N/A
xyz.cofe	gui.swing-parent	0.2.2		N/A
