at.rseiler.spbee	spbee-core	1.0		cfb9a0941ddde104c43f5f159c45f42f5756c3e6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-NIGHTLY20210810		21e622534f15c9bb24250b3a9adcc1d931c95f6b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-RC1		b9013931cbb3908a08344c064611fbe4311e3386
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-RC2		11c9712cb053e789db20b10747be7be59ba7f5b9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-RC3		23cd6352214b90044522962ecdad546083fbb8dd
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-RC4		ade7a7d22eacdc00ddaec1e1ed41773c9bab7649
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.0-SNAP		336badd6f58b50f53a240db5120de1031af8568f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2		4a9f59e4f5dc770c68cc06929def2d674eeac27a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210811		f2e337da0fb044a2f10c240a47fd2ffa9225d1e4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210812		048ce47b1dff3ad0257d747f66e1dabc0cbb2dc7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210813		eb8175aa284254c13d7ebb1a278b2a85ffd3adfc
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210814		9d350f5ec5b5ebfc7d986fd28b9e20107f66def4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210815		2ca437a6cdcddac10f537855f010ff8cca1cc747
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210816		1f20e1831042af56138f54843df78c825b550ad1
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210817		e3fc925572d874c7aaed2c2c182f2bc32c80d9cd
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210818		d22f36f49edff1e186207ebebbafd1c3bcf88c25
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210819		fa777314810ee900f64142ef91200d4dd7664c1e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210820		39a6af3345084f9cc9dd4088f812a880f4365cad
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210821		967962f478fe8c6a6fe54f8bbbaaa45e1a7a536b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210822		b526396d99e55e842933c03ab84051fa833e81f0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210823		5e361e326f3c9e8b75ebfbda7115fa3ebce61635
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210824		6e19601e641e8e2c74daa58a99f92d649b6037c6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210825		15f4f93a3c62c1ca749d5425d39aff740171eb1e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210826		557a046d15c3b9cd525a7625d81222f8d1d3ec7c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210827		4c271459be2f56182d2e4afb5713e464aabca955
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210828		06eecc5ed776d8e49b07ade06d6d9391cde13b90
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210829		fe63549961da14e78a43c1a83e147e3cb139ba4c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210830		7ae9b23a4ba03951fd84e84f1d3603a257c9f548
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210831		5e36a89637c1c20d638a415786abbdef3c65a7a2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210901		1ce1bed5b31c545c45b7a430fb336c1a49f0f2be
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210902		d72983e3f444f16d9c4ea66d3bb542a5ae419e33
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210903		fd606e271af7f3452dbe27cc645ebde19f38b029
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210904		77ed6d8772a73c9702cfafc7ba733e99d02a937e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210905		553e06d14484598aa4ebdfda6074d57402eb0049
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210906		7c1a46a05ae22718a693b28b48a80e701d85d372
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210908		32f93fc890c61bc55fff005146357035cc29f118
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210909		1c66737ab8727fa26f2e16a5236146fc6d019ad6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210910		8567db44c1cd3e6360f467576a59355ee26e90bc
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210911		d189084bd1ecb72c47406edf48b65f2fc2341737
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210912		bae15c304717d0fe574d9c284af0bb38afcad84e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210913		a0f398ee8b9bf89d1bc0fa85a6faa9bace87c660
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210914		27ad9305a380982bb5c90b8baa8eee1975afa6dc
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210915		170c171dbc624339decc2414d1ab3e97d74229fa
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210916		2d1b0220c9dd770f9f4178030b7cb874cfe34e65
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210917		e3aa1f35c7264ab30ae561b8ddf063535aaa87ee
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210918		cf2486b1121b14d24f7141714c7bc25bcfb60042
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210919		3bc1327ad0e18d7f5c5855f77974382fec216c55
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210920		baad316e681befbcdf14fa645d2197e891ae4e92
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210921		51f8d482f8b1a3fa79e6a2a9cbee09dfbbe5fb51
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20210927		6d5f588ee33f554f9c2c8cc9282f2ef52ba130b9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211004		e5e56fe0d2d6dcb995e404983b27f16f42bdec0c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211011		4b09ae994d097e1edabfbae582d9a4d6babd9011
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211018		9dfc920dfc5c7486169727665d6b7092f176c374
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211025		788c9cc7ff72488f7f4f1586ca8ca6b9dfed68fb
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211220		930e5709650ec88aa3a498beeb8bda9c94f4e5ce
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20211227		ab6e9f373e92e5334c0f78aef4006c09cf377028
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20220103		9cdfe68713364723058fa2ba59b8364bf2664a81
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20220110		031c4e450b99a6dffa3cc8c118bb00f52b9728c3
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20220117		e9466f20a925c123ebdb15fd1d5cbfc2af8f03c8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.2.2-NIGHTLY20220124		f854c5c12749942914c114d7f108eb6c6ae82ffd
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0		14d991de770119f8c452037e637b231ea8ea7ff2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220131		4bab6a86784142ecdd913c78e4a0164e7299ca6d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220207		fbbf075861b1bb93d5574fdf312937e4ff75e279
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220214		72d48e15e261f4770f859621fd94c8fbdfb2e513
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220221		0543837605d997ed2d6e3c39d16d4fe70a9e6f78
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220228		edd8160b6d06e81c55e6669d36882c20d8e90b09
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220307		a40955ec18a7cfb178395127c15b4340d0bcf3af
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220314		9c9c781a51c5482179b6d0056e51fda73a9d933d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220321		4d0bed5a069fd7e262dcd7ac2cf274dc52d38f28
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220328		0091aa21368bb5f50a870028051333469114f731
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-NIGHTLY20220404		9910694c13c0b64e381bb88b4f026a38f9be6ce6
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC1		06a0e305615c112e78226a1eda807bb1d8ec8b42
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC10		f5b98025f4c00496c3d5c7793efab8123bd89f96
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC11		832d7258a0216dd281dd29a975f7816edee9c609
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC12		28d193d389d88d6124454fc45dc880a1922e2bc0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC13		ca74595816fcb50b4c75e1fd04b0110a06f2c382
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC14		b8aebffbaee2ca9ad8f112fd81b3bd311cc6890a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC15		45ea7fbc1c1e753e0a8d2c29be8eed9c7a722dd4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC16		7cd571c01ff5dffe4251f09cd84e1b9b1f01dfae
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC17		c688f62838854941956c281f1828526ffa9866d7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC18		3ca4d534a76ba60436e0b3d0bbf2ddcf20eb3f61
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC19		245406f6f79d14e09deac39852548fc6fe5fd0da
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC2		7dfe040474928ac17e37c59152e67628322a75ad
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC20		2ebc28d4e389b895abc015f4ea5ea0dbeab6737d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC21		26c38ae064c8750cddad86967c0dab20aa06600c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC22		394a8d5f15da0fd71bd97014d8f158c3e17a0d7f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC23		bd33dec1417110011de910a39e18b9d2a9f28dc3
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC24		8bc5650470830c34d25fb9a740922e4c13580b88
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC25		200977a22989762834944e495ee78e15a3e05333
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC26		ec3a9f8e6720cf93f149e5b6a0fcfdcd7c3b7650
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC27		d74d20110a76fcef896e996a6d499ccef53ed5bf
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC28		9ae1af78446995cb0936683d14021138e332280d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC29		ae1400d84bda347f49ba23f90b884c7f6f23c3e8
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC3		528101f0b7320234fd50e7dc8282a54fc1d5e03e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC30		b0a7f36ba19990d4200ea5f32bb3af22d5f36d1d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC31		dc7220ff01307126112c749ff29da4153ef0f41e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC32		c718f0b47e9e3a3c4236552d2492e449a8ad4961
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC33		8718c872de8203abc6c7deb2720a90fddb2cae48
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC34		8513bd825b3d10465d6ad6444416b09fc875af95
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC35		c39ca9aa2dde2ce5fccf01787c11ab21d3083eab
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC36		d5bb824d99fa2387fe17d588ae02109a1ba81bea
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC4		9b2f69a1d3e9afa0fdf3e3cbf59c1a8fb7bd9b7c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC8		af3e6c402162ba1c5a39ff23a1527990cbfaf756
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-RC9		dc863f2cc68821a8c2f74bac2e19cf16d7adf8fb
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.0-try-stack-size-1		33c3335e156521cf2d649d3a1105fe7031e96de2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1		997fd160df6db3eec5279b727a701a656e37adc7
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220411		884fc923d9182bf91d8c8890f05d5f031984ec56
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220418		67e58c349e8e99641d12cf0b4e108e5c2075e983
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220425		4c86a35b2bdf3dc94a0ef149600334971f1ee84e
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220502		226246ce127a44056f1ea3f5c70ba34bb1cbb2c0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220509		0740ec52cba49842d10ee8480a004fb50fd583d1
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220516		3c52ade1c20d1c1195a4b366e36f8594cfb8d41b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220523		1db907f3d17f89c2fd0412b4b2ae4b901ebad9f1
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220530		f64735a97f94226c081e53eef41c4e4f618fbf48
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220606		fe4ab92c0db7c790aba89c33508e270b1e2224ed
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220613		4338176b301fefca971137d0d18e3dadffde04ce
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220620		1f124ac61e3b3f02e9b03f6f8f2c3f78eb8c23ca
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220627		147f162388679700610f29439ec8e0f783ea8fcf
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220704		672a5121a6cff00730be54496999041d4d494b2a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220711		7ad4742d99786f25eab9a48d8f74c79992adc288
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220718		238d5d41dbc068d091fff967daa00de5406631e4
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220725		beeb472436c0d39548cdfa68392adde61fd0bf0c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220801		4aa73cf89535624cc4e21fa65f5626253ead1746
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-NIGHTLY20220808		fe4aa385823adec9590e0d5a147ccbd20ece4c8c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-RC0		de760ceeed992aca22f7d83507e3e54d3cff6430
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-RC01		d4b5dcaa417e9a5af6e4a7806958c13208260562
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-RC1		08541e4c2f67dc1e60e29b74e19c4c6162f2e289
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-RC2		402ec2fbb9904d570c4c47b041e4c3d76181327d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.1-RC3		4ad488c10c43cad862dd4997e6067d277c2997b0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2		f6dbfb3e7bca2e0d2b5e2eb2306b6c373bb2f6b5
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220815		5a41f93304accfdc69d607a34d42a862dff965b2
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220822		2d629490ff2464623f164d0cde1bd2c9cda7b692
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220829		3f4cdbcd8014077841157478a0c301983a2284af
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220905		abea0b9a8a2d79d4f64231b070ee7408549576ad
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220912		d19acb39bb554ae34653fd50abe6306846d12d2b
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220919		c01cfc7e91cbb346d205d2f1c7de8a20834f11d0
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20220926		16dd58d6e293cf65aa3795f32dccc6ced9887ed9
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.2-NIGHTLY20221003		d90b15a27d1ae38f0d0f9d8f40e46f802402cd15
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.4-RC1		c436fc7a8966e13a55a79c792cbada4677c2760c
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.4-RC3		091283315ae3203e23714f3e91520232016ea72d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.4-RC4		35e552080947d22e3338d41d54d61d243f82b92f
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.4-RC5		d3e7711902a21458bf6bed493790da9d6cabe2ee
com.lightbend.cloudflow	cloudflow-streamlets_2.12	2.3.4-debug.8		944bdb7aa6338878528430e8db88d2fcb5c32229
com.lightbend.cloudflow	cloudflow-streamlets_2.12	back-to-core-0.0.1		275ff3387e59432dd0021229a78962c780815d1a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	back-to-core-SNAPSHOT-1		b08772a0d68a6e41f81150cdef6ba21a2a74a55d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	back-to-core-SNAPSHOT-2		a8d1c12f36c6c93894e51243c85ec4184091917a
com.lightbend.cloudflow	cloudflow-streamlets_2.12	back-to-core-SNAPSHOT-3		a9adce00b95a7793ce797016be80eeeb2af24d3d
com.lightbend.cloudflow	cloudflow-streamlets_2.12	back-to-core-SNAPSHOT-4		f8ba6a4045970dc5c9ff73d834426a12fa8c1985
com.linecorp.kotlin-jdsl	hibernate-kotlin-jdsl-jakarta	2.1.0.RELEASE		eac367b07764ea52aba16aad0903efbf3ff062e3
com.linecorp.kotlin-jdsl	hibernate-kotlin-jdsl-jakarta	2.2.0.RELEASE		d67e20934a334b23091c9f8212639f5204a86071
com.linecorp.kotlin-jdsl	hibernate-kotlin-jdsl-jakarta	2.2.1.RELEASE		6885e40c32c45f8df4e81f231eab7fa2021b0acf
com.mysema.querydsl	querydsl-collections	0.2.9		e904667b63cb8a54a6a365e93e0047139573add4
com.mysema.querydsl	querydsl-collections	0.3.0		4effacf183e0e7be4fb1bbde8acbf9ce844e7a5f
com.mysema.querydsl	querydsl-collections	0.3.1		a1df0250a1742a6243c550db0cf35f03e0c85d34
com.mysema.querydsl	querydsl-collections	0.4.0		4bbfe8741705a4a6c06c027096cea78d9fdce3dc
com.mysema.querydsl	querydsl-collections	0.4.4		9c41f570fa03162caf4f8b4c4a3c13d20492967b
com.mysema.querydsl	querydsl-collections	0.4.6		a17649155f3ccbae649b8ba9ca5e33b876314bb0
com.mysema.querydsl	querydsl-collections	0.4.7		b7c3c356504a8945bdc2b2dc01a006407415db8b
com.mysema.querydsl	querydsl-collections	0.5.0		2b8798592a9c9fc793666f322fcf05e88ac08e74
com.mysema.querydsl	querydsl-collections	0.5.1		845c4ff3b2b06399316f3f5c7cbad398a27fbe72
com.mysema.querydsl	querydsl-collections	0.5.10		9aec36460e6e36e67ac2f2d2c90476905ce8adff
com.mysema.querydsl	querydsl-collections	0.5.11		7acfc9527d185a22f84f6b5847d049ccc6a6ee2e
com.mysema.querydsl	querydsl-collections	0.5.2		1add63dea222be502d9b2cc849a439252922786d
com.mysema.querydsl	querydsl-collections	0.5.4		5f219445b63e82327e1a692137c6e5f1b10733dc
com.mysema.querydsl	querydsl-collections	0.5.5		894f1c808e1f9ba278ebd6c626e7e9df8ad674ac
com.mysema.querydsl	querydsl-collections	0.5.6		7c0efee6945136e1a81ea6be05bde69f9b3f3d69
com.mysema.querydsl	querydsl-collections	0.5.7		a06b26a983736129a3f2aef6e3c65c67ca5c2e88
com.mysema.querydsl	querydsl-collections	0.5.8		07cc1a85e651dd25c398494459ba2f0e4e677b44
com.mysema.querydsl	querydsl-collections	0.5.9		9a5a82cc203bfc4edc9e6e91fae101e8af0090f7
com.mysema.querydsl	querydsl-collections	0.6.0		71ac6c601bce9aa30d3be15a750d1919ac5bd735
com.mysema.querydsl	querydsl-collections	0.6.1		95f89ce4f2a0019af68905e17def10872eaa5299
com.mysema.querydsl	querydsl-collections	0.6.10		4ce4e46b4c15093d3cef4a3264eb6c511a291304
com.mysema.querydsl	querydsl-collections	0.6.11		08987457fb6698f8553d9cadf1148297304b1cbc
com.mysema.querydsl	querydsl-collections	0.6.2		6e85e56a510dbdb265702f49b6ec1ca003b7db43
com.mysema.querydsl	querydsl-collections	0.6.3		a223b72ea9c6242af2a21912ddebcaf7c1714ec1
com.mysema.querydsl	querydsl-collections	0.6.4		ab3633932d89b1992de73636cb753b14687c24e9
com.mysema.querydsl	querydsl-collections	0.6.5		7f1a860a295ec24da0ba675c5a491ae1d14d46d0
com.mysema.querydsl	querydsl-collections	0.6.6		db4e8ce4f43c47a347fc8e7e85304f50921b58cb
com.mysema.querydsl	querydsl-collections	0.6.7		b03f77ec910ff555367556d8b3f00cf7bbf3b43e
com.mysema.querydsl	querydsl-collections	0.6.8		a793f164a2e4822ea664a5ae764217922b32de96
com.mysema.querydsl	querydsl-collections	0.6.9		48c449e33ac052fdc2307a7d9f819bce7d452eef
com.mysema.querydsl	querydsl-collections	0.7.0		758599aefeecdb9a710ca6431d52f3eb14acff04
com.mysema.querydsl	querydsl-collections	0.7.1		bcf45b5e55f4c9bb5fe2633f8152ff0f1a0a45f7
com.mysema.querydsl	querydsl-collections	0.7.10		696ca79b5d07b54cacd50889814b78cdec0b903e
com.mysema.querydsl	querydsl-collections	0.7.11		f58da9a6403fbd13265bd6ff0b33319310e5b593
com.mysema.querydsl	querydsl-collections	0.7.12		c7e350bf7684fcff9e646384d0be49caed6b848d
com.mysema.querydsl	querydsl-collections	0.7.13		b6e28a7234aab0ebced8ee8f8fe580b51e08f309
com.mysema.querydsl	querydsl-collections	0.7.2		f58622e83d8dcf8f46cf1c0f629477d6515fb63a
com.mysema.querydsl	querydsl-collections	0.7.3		d50e51e3f4c9a9f6ad78b1980123f2fa859c1718
com.mysema.querydsl	querydsl-collections	0.7.4		20ea14d68a055449de1aff0f0463578e188e1f43
com.mysema.querydsl	querydsl-collections	0.7.5		abdcac0481afafdb3e12802d39920b8e7cd7bead
com.mysema.querydsl	querydsl-collections	0.7.6		a63b1dd368668d752311c90e24582540deb17d32
com.mysema.querydsl	querydsl-collections	0.7.7		1380169ae370e2426963bb0c349f20e0f40d2c1c
com.mysema.querydsl	querydsl-collections	0.7.8		779e0cfef195abfe7a4f2905acdcf4f3219d02ea
com.mysema.querydsl	querydsl-collections	0.7.9		870e5ab71834fd764c1a2e33b6ed357a06bb81f0
com.mysema.querydsl	querydsl-collections	0.8.0		92d9fecf39a5ee3648ea6efa5a34ea0012262d71
com.mysema.querydsl	querydsl-collections	0.8.1		5a178c3b5dc6791fa3dae67e4c17557f2c7ba4e3
com.mysema.querydsl	querydsl-collections	0.8.2		a0445d1cce256d96534c6be03f64fcbaa5f1371c
com.mysema.querydsl	querydsl-collections	0.8.3		fee60f4911b2031c05026e62321e11f21a924a9a
com.mysema.querydsl	querydsl-collections	0.8.4		8106641dd2d332e7cffff9b59c25f5aba0bba9f1
com.mysema.querydsl	querydsl-collections	0.8.5		1028c7f58e8a80ec75ebe977dba55849f7d360e1
com.mysema.querydsl	querydsl-collections	0.8.6		85548360024429d9e2c402472170421f47cb249c
com.mysema.querydsl	querydsl-collections	0.8.7		d3685dda5c48a50bff3383701bd0e5ed7e519130
com.mysema.querydsl	querydsl-collections	0.8.8		06c6df2ca96580f01404d4d00d0b73ff9e65a2fa
com.mysema.querydsl	querydsl-collections	0.9.0		89dc7c0cb1af5f750e08db43fbf4b98557b3f27f
com.mysema.querydsl	querydsl-collections	0.9.1		c48a07cd0ac2c8d57377e79e69b10e1f5133f6b3
com.mysema.querydsl	querydsl-collections	0.9.10		1bbf03d3f7e3211f7a141470027eb91c903fa3cf
com.mysema.querydsl	querydsl-collections	0.9.2		602b8b62df3382eeff60f934a901e0769cd4d659
com.mysema.querydsl	querydsl-collections	0.9.3		a093eac9788a5f4ac6cfe87b380d9c644f10609c
com.mysema.querydsl	querydsl-collections	0.9.4		785febbc15756537f00dc96cf3cf5efd13445e25
com.mysema.querydsl	querydsl-collections	0.9.5		cd686d90d3c9011914ffc7a62ee3704d79455799
com.mysema.querydsl	querydsl-collections	0.9.6		6743063d4e0abfd0afd9d2955ea6d8659e579974
com.mysema.querydsl	querydsl-collections	0.9.7		5da84796422d95015c3a72c194a95ccf795fa592
com.mysema.querydsl	querydsl-collections	0.9.8		8a1069ffd32124fb93d2033b82e874f40a5da22d
com.mysema.querydsl	querydsl-collections	0.9.9		d8939a2d3014bee3bffb8653f39f82a039d5f4b8
com.mysema.querydsl	querydsl-collections	1.0.0		9b8c66d9b05c3a5a758f6bf7dd1cf5dfb713fc28
