app.tulz	tuplez-full-light_3.0.0-RC3	0.3.6		e7c2528170335c8586ecf1cadcf8c41be682b2bc
org.drools	drools-wb-scorecard-xls-editor-backend	7.40.0.20200703		e38fd945e2f9c4e4e9dba10b2b034de22e5a2492
org.drools	drools-wb-scorecard-xls-editor-backend	7.40.0.Final		0d3ea4c8c513471449cc1feb814c28fef23e053d
org.drools	drools-wb-scorecard-xls-editor-backend	7.41.0.Final		2ff9de681c88deaf3bbb579a6b26c72920a1d79e
org.drools	drools-wb-scorecard-xls-editor-backend	7.41.0.t20200723		1325f1df0ec29e53e1777216f9bfa1348ec8aa5a
org.drools	drools-wb-scorecard-xls-editor-backend	7.42.0.Final		a1b5cda12b9a0a913eb320921e593529217a285b
org.drools	drools-wb-scorecard-xls-editor-backend	7.43.0.Final		f150cf1750ed1c3a286fcd9c784dc0f954146551
org.drools	drools-wb-scorecard-xls-editor-backend	7.43.1.Final		a0581ba8897ca416dfc9d90a4cd2399c3b547c72
org.drools	drools-wb-scorecard-xls-editor-backend	7.44.0.Final		d745a50595d8ddd5844b6950c7fbd625789dd773
org.drools	drools-wb-scorecard-xls-editor-backend	7.45.0.Final		e6d8e9174f8605e75e9079d3d43857653f6d1a9c
org.drools	drools-wb-scorecard-xls-editor-backend	7.45.0.t20201009		97b4d23863f47a0e026df67ebc2a52fc5a16ed21
org.drools	drools-wb-scorecard-xls-editor-backend	7.46.0.Final		8b0d76452d09471da5c35d67e00c154458e7752e
org.drools	drools-wb-scorecard-xls-editor-backend	7.47.0.Final		9e0974f3cefa37d0af72a390b4e04b37be10c410
org.drools	drools-wb-scorecard-xls-editor-backend	7.48.0.Final		a7c83941d08ae5970e113c3555db91c9140ab6f7
org.drools	drools-wb-scorecard-xls-editor-backend	7.49.0.Final		44ec7698f7e737f3189a0771057104baf997ae69
org.drools	drools-wb-scorecard-xls-editor-backend	7.5.0.Final		8d9f9adbaacef51a07d005e0691f02f50b443dbb
org.drools	drools-wb-scorecard-xls-editor-backend	7.50.0.Final		426d17c65623b0ad1d8e2645649e355c141fdf56
org.drools	drools-wb-scorecard-xls-editor-backend	7.51.0.Final		4683eeb24f2ea6867f9cb9185bbc5ec71b3fb51a
org.drools	drools-wb-scorecard-xls-editor-backend	7.52.0.Final		6788f8cbb774e29110c90ed3c6401ca0d7debc65
org.drools	drools-wb-scorecard-xls-editor-backend	7.53.0.Final		7fae0faaedc5f69a421b50bfc71ae91946e9f037
org.drools	drools-wb-scorecard-xls-editor-backend	7.54.0.Final		960e6d66239d029ec52ba2514d305e60a136bd96
org.drools	drools-wb-scorecard-xls-editor-backend	7.55.0.Final		286345518a8c840e0092d5420b493ab318a9b819
org.drools	drools-wb-scorecard-xls-editor-backend	7.56.0.Final		40a537ef997248765e1d632748d7a1e8a93aeb70
org.drools	drools-wb-scorecard-xls-editor-backend	7.57.0.Final		b7a61d278f02e6f99fb686ccadbd16b0bd875fbf
org.drools	drools-wb-scorecard-xls-editor-backend	7.58.0.Final		3482eafe117757743dfe70c001de34730e03cfc0
org.drools	drools-wb-scorecard-xls-editor-backend	7.59.0.Final		b70f5c0df07cc2b1aa313004d971b43e641f8cb0
org.drools	drools-wb-scorecard-xls-editor-backend	7.6.0.Final		1cc700650526bd1216ad95fdcc2ad91617364e46
org.drools	drools-wb-scorecard-xls-editor-backend	7.60.0.Final		71f8aaef756e8be0c043691046b2201cd886d29b
org.drools	drools-wb-scorecard-xls-editor-backend	7.61.0.Final		b5afecfcbc2c11273e8197d79c7693f3655534d0
org.drools	drools-wb-scorecard-xls-editor-backend	7.62.0.Final		ea438196195bd5907eb480724d5e7f0ed6564f8e
org.drools	drools-wb-scorecard-xls-editor-backend	7.63.0.Final		5c70e01fbfc2e8ff50192af1412c09782ca6d469
org.drools	drools-wb-scorecard-xls-editor-backend	7.64.0.Final		2e3dc544f413e269cde4fb1e56049595fbf40083
org.drools	drools-wb-scorecard-xls-editor-backend	7.65.0.Final		96d57106e26e79738a33d1da3cdbfaa56176772d
org.drools	drools-wb-scorecard-xls-editor-backend	7.66.0.Final		35c02ad04f93ebe4de9b581b2bf56e8e689351ad
org.drools	drools-wb-scorecard-xls-editor-backend	7.67.0.Final		a1a0c1eb0843214bca8b0254144602e35b9ef842
org.drools	drools-wb-scorecard-xls-editor-backend	7.68.0.Final		8df4e0b9e9a33d5a3b41634db56a93a235c9422b
org.drools	drools-wb-scorecard-xls-editor-backend	7.69.0.Final		8246ee170dc25e8a23347bf88a4c56804aee2683
org.drools	drools-wb-scorecard-xls-editor-backend	7.7.0.Final		191389ec780b997da9f2cc83605d7449b80a3f79
org.drools	drools-wb-scorecard-xls-editor-backend	7.70.0.Final		50eaf69a17893145dc197daa7314bda6b1d4a1e1
org.drools	drools-wb-scorecard-xls-editor-backend	7.71.0.Final		b8988e9aa117732aa566addc61d306d18be411d0
org.drools	drools-wb-scorecard-xls-editor-backend	7.72.0.Final		753151bb2753d38908b1db7f926b80fbb2817fb0
org.drools	drools-wb-scorecard-xls-editor-backend	7.73.0.Final		2d79bf45be094cee6eebd1b502f74b4f25af2dc3
org.drools	drools-wb-scorecard-xls-editor-backend	7.74.0.Final		db5085367680537370d9a27a96e3ed9377167b3f
org.drools	drools-wb-scorecard-xls-editor-backend	7.74.1.Final		3149ccc045353d08099ffa89c91cff930b6ca711
org.drools	drools-wb-scorecard-xls-editor-backend	7.8.0.Final		a4765c4e2f65468c0e60633bc1b003a7f0834029
org.drools	drools-wb-scorecard-xls-editor-backend	7.9.0.Final		63d85533285be88f20ecb50e624ad76ffe35fe48
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.0.0		3202a753a2f1b9b77b040d3e2f4c883563d9249b
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.0.100		e86128fabf04c4d5cff384f021923f7f44336cd0
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.0.101		90e314c3a55acd0839d7b92562bb7eafbacce363
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.0.200		2a6047a514f0e4f4cfb531eab89b471a8c555cd4
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.0.201		6ae15475c52de3ceebc37914e607500bc4a0c11c
org.eclipse.ecf	org.eclipse.ecf.remoteservice.servlet	1.1.0		57a1177a75a48c46e7c1d89f6fcef53b17c9cbf2
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0		d9b6c56da209e8c12cf193d855d5561dee6d10e3
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0-RC1		f4fb09f43318fad4dc9acfc0e209a9a9f8e562fd
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0-RC2		aac176bf1d2c0911f117d41163f72ada7d056928
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0-RC3		1309121cc31ba3ee4d14c4787c72e71b3b811eee
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0-RC4		06548a7c6689ba2f6f442919b8dacf58b3ff3f3b
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0-RC5		c523b9c7e2c44d75e02f67867ebaf543ca63f6e3
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.1		0a9c588546d13c29fc153523dc2b1d377a0ad7f9
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.10		db2d7d9b64111844df64079062c37bf0f2eee94e
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.11		94b5f459dfa4621a83e5e2a6bae881e5896a0b61
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.2		2d65edd647dc8bb88f9482c794dd2b59a38ccec9
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.3		95bc5654af8418f3d3cb6f9d479480f7cc95a42b
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.4		6cda8b5e5825b1cabbf2f3ac4298aee49f1365a2
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.5		990c46e0c9e23b2b910aa4a2bffcf998b64c5c3f
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.6		f71f5d6b1654f3f024fb1d61c64b591281b98d9e
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.7		267849e2ea0206bc4b4ecb475cb50a00eda6e8a2
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.8		78edfc362337cb683e0084ad66f16ec13a96dca7
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.0.9		f90a01eff821b49a81e74fa3c71d0d827e8af057
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5		975f35c57a845e0c907bd8a86afcce28a92e6232
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5-RC1		0c46548a416a4152cb064d9e9bc80f97bd659cde
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5-RC2		d1f04a0f55bebfcb0f3e5e6d180ca21323e5b422
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5.1		fe49d8289f93a0c3beb47c0bdc81d21862fe6fa1
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5.2		940e200b682f1c504d84ab7b43ec6ab1629b42a6
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5.3		9399b5333d9498123c4bf933a42c5f9ab965fb99
org.eobjects.datacleaner	DataCleaner-basic-analyzers	4.5.4		99515c73c48b99a1411abcaa64221659daa19ff0
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0		5e958dc5affb6772b51542cfaf01175ddff4573e
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0-RC1		6d741e02a37390e997bbc9ab8acdfb5095465c24
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0-RC2		61efb4801f3212a87164e03e037b9ac3739c95ff
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0-RC3		13454d0393eefd3742105025d0ac588c647eec61
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0-RC4		b66fde3ed332f3a0a2aebd381add355be24cdaa6
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0-RC5		3268dc6ea37d8e1aceb9577b59d4364e9035b3b2
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0.2		bb6aae8a11244294ede65f6f3d0e99b8cf4411da
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.0.3		9e392da137e04fc0bcb2636a02e871cac39efff0
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.0		e14bde15ec68ea6ed278275f767581953f9d63d0
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.1		25135a6fa061df9902624c5e2ec2d30fb67ec76d
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.2		024c24050a4be2cd4eb26ff4614b1b09a7de3879
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.3		18b7d0a2fb71497dabbb50720a8de488140afb6a
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.4		80ff6e5f0829c86f452255c29533dc2a0cecd04a
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.5		9743043b871ebebccd4151c643131fd09a7fe725
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.5.1		3e1b3f052cebc03aa9333020de0b0d968f8e3454
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.5.2		af4bd65538d1a4bd8a0760bc90d56ae3cef37a83
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.1.5.3		38a723d173e36cc89641bd18ff32b1221df6317c
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.2.0		25d904f2601724d145feaf878d1c5ad8d629eeeb
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.2.0-RC1		39376ab248096326c8577b23a25bda89f8796824
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.2.0-RC2		f325c8fc8f9483ab2171a7cf566fd9b5d44b28f9
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.2.1		e891745e528d0ea1ac58b23549039072aaae1b59
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.4.1		63d9a9f268ff8a3f5f1723d030028bbefe05dd0a
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.4.2		6261c42d2730032e68128f00a8c2ad1d02083613
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.5.0		f958e00fa04c5a7896451bfcde7ab412d18a234d
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.6.0		7cd210d7f1efa50d183555c6f7228ea5bc38364f
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.7.0		7cbf61d9f9bc6a31ca3993990ab6904eb41a3764
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.7.1		4adc19a71540cf38038d263f6349fdad17fbf71a
org.eobjects.datacleaner	DataCleaner-basic-analyzers	5.8.1		4fd0974bfbed6caeb184136964cc1c05f6523b0d
org.eobjects.datacleaner	DataCleaner-basic-analyzers	6.0.0		63497a98938647019bc90956c58ee0bc0d9e9402
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1		c2cfe6d4c0bd7a066f89a2b3cd7a8fdd6aaeb3d6
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.1		58660f387a78734111dd080638b5da08ae25e9db
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.10		21a1f540edf37f977b2d504a3f62a87a1fe62fd1
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.2		35df2ace788d01a7fd746dc3f9f2632c7f67b717
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.3		7e2d907210abcc723227b42348aee3a7c119004c
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.4		8a1e63daa7ee951c3fa927cf779563146d0f3eba
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.5		13cc7a7d050bc7c499345e17237e92bcb63a29b2
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.6		f769b63e98d4e49eea6e2f97e314dda3fca70089
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.7		0b5e465f1db631a66ad26564ac3defeb1a4f6a1d
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.8		71b496494264b15ccf8a3ebb4bab24cba2633b7d
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-ui	2.1.9		0d014e53ba06cb86f5a22a59361cbbf8a84215ab
org.gurux	Gurux.Common.Android	1.0.0		52b3b7776db2120ca8c9f752a7253332d38e2ddb
org.gurux	Gurux.Common.Android	1.0.1		a1368ea24ef5b3c44077eaf669e25242d1a38151
org.gurux	Gurux.Common.Android	1.0.3		1c1a5f74b618975de831b65788eede64c2adda09
org.gurux	Gurux.Common.Android	1.0.4		87ca73fc6121a77458b3231ff7019efe7efc8b52
org.gurux	Gurux.Common.Android	2.0.1		N/A
org.gurux	Gurux.Common.Android	2.0.2		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.Beta4		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.Beta5		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR3		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR4		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR4-Pre1		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.CR5		N/A
org.guvnor	guvnor-m2repo-editor	6.0.0.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.0.1.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.Beta1		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.Beta2		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.Beta3		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.Beta4		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.1.0.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.Beta1		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.Beta2		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.Beta3		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.CR3		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.CR4		N/A
org.guvnor	guvnor-m2repo-editor	6.2.0.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.3.0.Beta1		N/A
org.guvnor	guvnor-m2repo-editor	6.3.0.Beta2		N/A
org.guvnor	guvnor-m2repo-editor	6.3.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.3.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.3.0.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.4.0.Beta1		N/A
org.guvnor	guvnor-m2repo-editor	6.4.0.Beta2		N/A
org.guvnor	guvnor-m2repo-editor	6.4.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.4.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.4.0.Final		N/A
org.guvnor	guvnor-m2repo-editor	6.5.0.Beta1		N/A
org.guvnor	guvnor-m2repo-editor	6.5.0.CR1		N/A
org.guvnor	guvnor-m2repo-editor	6.5.0.CR2		N/A
org.guvnor	guvnor-m2repo-editor	6.5.0.Final		N/A
org.jooby	jooby-jongo	0.10.0		c225f075ace0a8ff79d8445e09a76e7b1273785e
org.jooby	jooby-jongo	0.11.0		37ce585c477fd558b57252b9bf05bfafb27f94b2
org.jooby	jooby-jongo	0.11.1		57243da6c9cc41ba564734162be644747e2db3b1
org.jooby	jooby-jongo	0.11.2		22fb1fb08ebea7dd40b8eeec128c05128c1ab9e7
org.jooby	jooby-jongo	0.12.0		38559ba94edcdea9a4beb8299288e0356923c12c
org.jooby	jooby-jongo	0.13.0		c9bac6ecc07ce362eb4ba3b0ee7eab78a70c6768
org.jooby	jooby-jongo	0.13.1		83400cb58c2dcd7874aa05353827258191b0fbe1
org.jooby	jooby-jongo	0.14.0		444bc078310abdd42d283069460d6c3b9698c31b
org.jooby	jooby-jongo	0.15.0		0868d3abfd0a7e5bcf36cf867e88505c49aabe3a
org.jooby	jooby-jongo	0.15.1		40b05320419a43d0c98d07002ac5be628fff3b58
org.jooby	jooby-jongo	0.16.0		2fa634ba17619ad86097a3a7c749104e28a7ab04
org.jooby	jooby-jongo	0.8.0		79229202f741245384fa14c75c4cd35e0fd69f6e
org.jooby	jooby-jongo	0.8.1		efec09fd8282b30f022506b08a0fa7fa6b3d56b4
org.jooby	jooby-jongo	0.8.2		000719c2dab740b6ccfd89b15b4c2b6a29cae793
org.jooby	jooby-jongo	0.9.0		6e3b7cc786599414e7db3766bef4fb0e85124596
org.jooby	jooby-jongo	0.9.1		bb84970a75bab8c79b8f267cae0f33e7bb12c772
org.jooby	jooby-jongo	0.9.2		d6ee730423d7d1a44fddf8789d510a4e26bce97d
org.jooby	jooby-jongo	1.0.0		694f5ba245d4b026039df2538f2d9d7e76970e4b
org.jooby	jooby-jongo	1.0.0.CR1		da820a00dddca37fe6a73c2767b4acf23d534e77
org.jooby	jooby-jongo	1.0.0.CR2		829adb5b719c905cf18877848f622266acd316c3
org.jooby	jooby-jongo	1.0.0.CR3		26de617bb3d3e1a4f97f14469039f70d60fb4c9d
org.jooby	jooby-jongo	1.0.0.CR4		df544830fc93157fb24e45f71fb316286ebee323
org.jooby	jooby-jongo	1.0.0.CR5		6bbd4c3869d460e3b2b4bcbc821ab119ea2ad9d9
org.jooby	jooby-jongo	1.0.0.CR6		b1c5a135ec9329cb2b4817ca9cd53190c702fa48
org.jooby	jooby-jongo	1.0.0.CR7		d9f03c5401c67508e3fab510ce6ea31feb1887d3
org.jooby	jooby-jongo	1.0.0.CR8		524cf321a6663eac4ae3c34c113c8b376dc3c2c6
org.jooby	jooby-jongo	1.0.1		ea1cd34800dac74e8e35a1822d11229b57fd391e
org.jooby	jooby-jongo	1.0.2		1ddebd29fbbe7791992d51542b6958d5fe158b32
org.jooby	jooby-jongo	1.0.3		ee5499d83ab14f94686786011e6fafdde86edfab
org.jooby	jooby-jongo	1.1.0		46c09c8ecf0655a43b3e1aff5d050de8dc2b54b0
org.jooby	jooby-jongo	1.1.1		40e060287c23c85213e9a3282cf09c330fab5e82
org.jooby	jooby-jongo	1.1.2		ac4abdc2d1483c286a6cc9c19d5f082411a8b887
org.jooby	jooby-jongo	1.1.3		665bb5ffbf7bffc738b7459fa93dd4e01183e324
org.jooby	jooby-jongo	1.2.0		5f755b8470238e2e0c995b4613ac01e1cdcb9469
org.jooby	jooby-jongo	1.2.1		05681c6af2de1622a47a80ba9535c736a059a7f2
org.jooby	jooby-jongo	1.2.2		4bf991a21f559124b8569952cd8042df4bf1946c
org.jooby	jooby-jongo	1.2.3		70e9280fc86dbc41d21ebac9093a4b8f32f4d4c2
org.jooby	jooby-jongo	1.3.0		eb673f46192957284255cf477116f5a2a4b7448c
org.jooby	jooby-jongo	1.4.0		839a350de62036e6cfe3de6fc20e7a4810610648
org.jooby	jooby-jongo	1.4.1		022f36f7e8e2f0f3935071f0cfe328d0c5c46d18
org.jooby	jooby-jongo	1.5.0		4dfa4f20a3ae6399fca4a1ca8354902e65e6608b
org.jooby	jooby-jongo	1.5.1		497637e6554fcd07cffd71b2d940849d3e19b919
org.jooby	jooby-jongo	1.6.0		7d95064c7a62854e6cbb5146c82cd79ad289866a
org.jooby	jooby-jongo	1.6.1		0711386230921a4285cf3b167273dee305a8e25b
org.jooby	jooby-jongo	1.6.2		ad5d63c4f63651693558f6653e79b96deb56fc17
org.jooby	jooby-jongo	1.6.3		73da0323f7fd94cd5423fd1ed20a56c7d357993e
org.jooby	jooby-jongo	1.6.4		57684e3efd3a5053605cad552b4fefbac17a2164
org.jooby	jooby-jongo	1.6.5		5a2c3ed71bc5486d588a42fbc99d5a1aa66843f5
org.jooby	jooby-jongo	1.6.6		f413bb2c90480773945039fc3f49ab7497f056b4
org.jooby	jooby-jongo	1.6.7		1390a9ef171517188a428b92cc8dd4d9f7795a30
org.jooby	jooby-jongo	1.6.8		1336045e7c006d2dd012ebd3d2734e0d2f214b84
org.jooby	jooby-jongo	1.6.9		b67a9c8cb2f5a420edbee28120f3a98245ced259
org.mojavemvc	mojave-core	1.0.6		95662a7342692afca6a766f7ae6c32e2d7acd3d0
org.objectweb.apollon	apollon-runtime	1.0		13afb377b65435a54c8e1018a14ed19f25fc3793
org.onepf	opfmaps-google	0.1.0		be1eefc34b4e07da3cf6ae86f94fe702aa2f3755
org.onepf	opfmaps-google	0.1.1		f9337f9f95d80f79f97b18aa0bfaf29ccc027dca
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.0		8bb0cc33cebd27c5c077eee090e959df5e42d8bf
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.1		81d995e0a9155db3ccdc271d616a68f3df1fc09e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.10		f418b4ab33a147e6879a9e825edc5bf268713615
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.11		5367572c007472eb3d3900685bcb5d65b5a36d50
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.12		15494f10409bd77bec636142401384ba8765c5a3
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.13		1a0ffcb900f91a58e774a30fbbf837c492c4f528
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.14		c230c134cb20d63ed400bda6f2f7b05cc4ec1e57
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.15		d91e62baf91782e4166c578565d566041d222422
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.16		4d0ba67ca4283fc59298439b6133a9fbbb2fd9a1
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.17		bcaab2c5e59513a54c171d7f5fc3eb230d712848
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.2		683faa635bc19e83a5268e499f2115571b50b136
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.3		27c24c4c15a2147ef9a3f2fb2b0610069aae5bff
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.4		9a744c2db8fe121869c744f3d7ad2721795a7245
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.5		f6784293047a95fe04e0e77cf2a811aa45fcfa4f
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.6		4328e5e64d85fa2d6117a82d2f09716acdb0d44b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.7		7f21e66ff73867dde218512b3ea76a15529bd3c5
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.8		8c077db5840770d547b932311464fda7004fb70c
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	1.0.9		79856469ad4f9ed833ee0a31bb3398aacee7977d
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.0		ab139320b2741bbf51141201efd037b74919c880
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.1		30adf0fda4ea065ee1f6c4a5c538c5ff4775d31e
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.2		cb1171ea8cab7ca4b14c944f18df48944610b821
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.3		482a417b1123005e60d570a47450ecb88efce9e1
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.4		e71f9ce1539a6ffb1f761ed02a329b25deb4f209
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.5		331436bf9f02f8933a73c6fb1b239474099b2971
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.6		5158a1c780b774c31d2dff467eb8aa0b665948da
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.7		535ba3989b06bbfcc233996826b7e3c9f1d361c4
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.8		40d569ee8500e2ce8d9e450acd5e82e04895d053
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	10.0.9		bf8707f63dd78e47da8f4e3e16d5c86cf761529b
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.0		049ca7d7c17ae06b3bf35e9e723a595161b159e7
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.1		e9b3e2d16adf4833dc6d157f7f8233d4c1d7ac4a
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.10		ca19c9315f5ee1ed4118f4b0f60da7e1f47910cf
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.11		d26242753591ed835b61e1815cbe32b7569c8836
org.opendaylight.mdsal.binding.model.ietf	rfc8542-ietf-dc-fabric-types	11.0.12		751318a8019839a16ad941b0d67081fa4dca4fa7
