ai.systema	systema-sdk-android-debug	0.1.0-alpha		N/A
io.github.bbasinsk	schema-hocon-jvm	0.0.38		832e88d243ee710f470fb865c620c958076a6366
io.github.bbasinsk	schema-hocon-jvm	0.0.39		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.40		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.41		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.42		1bf8954e4bc0535144896fc6717cc21df5d3b75a
io.github.bbasinsk	schema-hocon-jvm	0.0.43		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.44		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.45		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.46		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.47		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.48		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.49		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.50		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.51		092f05182d44a61354d5b266bd2ebd757b81e3b9
io.github.bbasinsk	schema-hocon-jvm	0.0.52		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.53		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.54		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.55		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.56		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.57		d2154abb811a9d025cd8a4de2895d5d11760033b
io.github.bbasinsk	schema-hocon-jvm	0.0.58		ded383f0032bd9c265cb4ce01eb01d018ee29129
io.github.kyay10.kotlin-null-defaults	prelude-native	0.1.1		N/A
io.github.kyay10.kotlin-null-defaults	prelude-native	0.2.0		N/A
io.github.monun	invfx-core	3.2.0		4638eecde5b4de9a11010cbfd74255d247b9b9e2
io.github.monun	invfx-core	3.2.0	origin	4638eecde5b4de9a11010cbfd74255d247b9b9e2
io.github.monun	invfx-core	3.3.0		ead37b430455bb44c6cd673be038aca68c9061be
io.github.monun	invfx-core	3.3.0	origin	ead37b430455bb44c6cd673be038aca68c9061be
io.github.monun	invfx-core	3.3.2		2c00b80dd6b2eda4460e5e50c5555e242c218f55
io.github.monun	invfx-core	3.3.2	origin	2c00b80dd6b2eda4460e5e50c5555e242c218f55
io.github.newrelic-experimental	custom-log4j-appender	1.0.0		91ce50c347c4eb1f435b588a444d79f3c45301e1
io.github.newrelic-experimental	custom-log4j-appender	1.0.1		b777161569dd0220d432879e91970472357216de
io.github.newrelic-experimental	custom-log4j-appender	1.0.2		030c0f79d09629a8950338586158af906f4ecd7b
io.github.petretiandrea	socket-linuxx64	1.0		N/A
io.github.petretiandrea	socket-linuxx64	1.1.0		N/A
io.github.petretiandrea	socket-linuxx64	1.1.1		N/A
io.github.petretiandrea	socket-linuxx64	1.1.2		N/A
io.github.xilinjia.krdb	plugin-compiler-shaded	3.2.4		32835df18acd03b3681a2f6f46d565705faad980
io.github.xilinjia.krdb	plugin-compiler-shaded	3.2.5		85cbfea1d0ba00d1897b9c3dfe716f2fd6c0f8a2
io.github.xilinjia.krdb	plugin-compiler-shaded	3.2.6		9fffe62417ae64d0794c520b07fd7ec77a30d7ea
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.37		7473c5a64463541e950ba7ddafbe47684eeada9e
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.38		ea636b00bb683c5fc681ea39d487ba6b7ab41cb3
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.39		316730f6cd227201f0af69af0f5b1540aea22bc4
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.40		de134e350404edb188016a264877ed9ecade3a76
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.41		4ad0dcc32c4c48ef04ecc5bf0677e3fd7d331b53
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.42		eacf1821ec1f1c9f0cac20fafdca78ec5cfd7403
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.43		09c18547556301357baea7d48061f20e96ddb01f
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.44		88f9239871253336e9cf42400928c0f594b08553
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.45		ce603ea55f76ddfc3e3499d5b6f85eae3fe28fa6
io.kinoplan	utils-zio-sttp-opentelemetry-backend_2.12	0.0.46		cc2f27a36cdbb3114a2cf36a466c2a8e6e7337f7
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0	metadata	f06b568cc5bb7de963d4c83c0acc09ac27af7e21
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0-beta1		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0-beta1	metadata	32c41a3304660d2a358833df051835c1992b0fe3
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0-beta2		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.0-beta2	metadata	37d7b5c2d133741c52d1bbddd37495e8c0990557
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.1	metadata	ece0e1374c4507de71ccc4244105dd3bec455dc4
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.2	metadata	77238c59be22c729eb77cc017ad228f1e9377616
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.1.3	metadata	0cafbe3871e3a3caf1a005837e6007a9b1a4e24d
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.2.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	0.2.0	metadata	ba794b7cb9143b68e14a59212e3bf7d7d3b282d5
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.0.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.0.0	metadata	1c7e2780c920bfc57412c898164f3e8d7f1e72e1
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.1.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.1.0	metadata	822e0c1d8358cb709ea978c347455e00f969756f
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.2.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.2.0	metadata	2fa3aaf3b779419eaf7717564cbbfa61287e90ca
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.2.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.2.1	metadata	bfefe4fe4ed36030d032e211a6a9202ce2360374
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.0	metadata	944dc9b76166c96306a55392cc4497505053e1c6
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.1	metadata	1071139d41850320f3108064c5e588085ad6e0a3
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.2	metadata	d4390c179eaeacf6f23fbb432f2c575fc958d6fe
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.3	metadata	d927d4dd5548f69ccf5d8fff1ec9d12488719539
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.4		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.3.4	metadata	866294bbd52ffdacf896bd6bc22f168d24a1ef31
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.0		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.0	metadata	3d948101a96e7cfbc1151a7d4ec787cb8f05195b
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.1		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.1	metadata	a24e80c70374eca2c5b5cb8f0f8944abac1f9f93
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.2		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.2	metadata	708ac9a7400d1dec14b220d3b05bceabf3327226
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.3		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.3	metadata	1dcdfef9c797360b31708b4a030faee9f8ee34c1
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.4		N/A
io.matthewnelson.kotlin-components	kmp-tor-controller-common-watchosarm32	1.4.4	metadata	33576f099e4c8145181ef2dd125ecfb317adc2de
io.microlam	microlam-params	0.2		ae4ebe933860c4453f658b34eef139c3f22c5aaf
io.microlam	microlam-params	0.3		7d3190b8be4484c217851e426c2aec2837703fb9
io.microlam	microlam-params	0.3.2		73ba87c3a2e75d2d9cce8b4172eba1a45cad6942
io.microlam	microlam-params	0.3.3		0a3d9fe3ca00390a484c434ef8acd9ffbfe0e27b
io.microlam	microlam-params	0.4.0		2d0e1e063d8e16ddc791a66e60ae4f70ff84d399
io.microlam	microlam-params	0.4.2		54546dab1942127f30f8383800e8a2072e8ae85f
io.microlam	microlam-params	0.4.4		142b9d6667a9a7f6cbee319cadc5445c207aefe9
io.microlam	microlam-params	0.5.1		d815ff54c538c934c7b9a0be58f50cea31a4883c
io.microlam	microlam-params	0.5.2		11152ab76f61bb2aeb279ffc317ae419acba9bbf
io.microlam	microlam-params	0.5.3		b576d36e064de8de6262392ffb079d6496eb1018
io.microlam	microlam-params	0.6.1		ce52960c625753b58f6a7ffa8c7bb23ae6d91af9
io.microlam	microlam-params	0.6.4		cf2c5d33cde1744719ef42af0f434fd65969ffd2
io.quarkiverse.microprofile	quarkus-microprofile-tck-jsonp	3.1.0		d349c99df8523c46c2cdd05df87819cc4aab0799
io.quarkiverse.microprofile	quarkus-microprofile-tck-jsonp	3.2.0		8a8b4f1a234e8a88c7cbf1a0d9d8bd88c513e640
io.quarkiverse.microprofile	quarkus-microprofile-tck-jsonp	3.3.0		b870bccfd7843f4a4e0f6040f1e39eb83cbb37d5
io.quarkiverse.microprofile	quarkus-microprofile-tck-jsonp	3.4.0		26e1746b788f89b350e6316ccc79d3933708c734
io.sarl.maven	io.sarl.maven.batchcompiler	0.10.0		21062e559e8e5ef372b39a11c1d5d4e9d6fbfe86
io.sarl.maven	io.sarl.maven.batchcompiler	0.10.1		993046825b92c927801c5b2b1de761a7e5354cef
io.sarl.maven	io.sarl.maven.batchcompiler	0.11.0		779e03be4ad24f228a673c2b9559415b80de12e0
io.sarl.maven	io.sarl.maven.batchcompiler	0.12.0		4954239b0a64e803d882b27fef77b7b6a55e7dc9
io.sarl.maven	io.sarl.maven.batchcompiler	0.4.2		6a1c9a76fa814a25ad3901cd89644ef3076916f9
io.sarl.maven	io.sarl.maven.batchcompiler	0.4.3		bf4728f2c0693de512afadc27eb91f368cc05b21
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.0		f937a89af4ec53b548c0a3595461a8a73bf79260
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.1		aabc395e6920d4bb8677b5b60652a97d3ced3e6e
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.2		ed8e1e0fbd3f63b1841d1b47615bd642db366f1f
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.3		e8916db9538e4bb428405b12ae5750aa14081756
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.4		d88599c32181f9a9c8d7b6d69cc6392394d15058
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.5		8bf38ae955712385822a6c9ca4c3a273da2b63ea
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.6		b7a1e401438760df6953190d3012ed410aa2e2e7
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.7		6b6219507974bee4eb5301c3db0989e13f460171
io.sarl.maven	io.sarl.maven.batchcompiler	0.5.8		8484d3c3f9b60250cc4709436d66662fdae7262c
io.sarl.maven	io.sarl.maven.batchcompiler	0.6.0		77bba8ccbf8028be64f266ca8b4c2bb63518dc76
io.sarl.maven	io.sarl.maven.batchcompiler	0.6.1		95d57d4c35da0082da563aa7ff9a61f5250f3677
io.sarl.maven	io.sarl.maven.batchcompiler	0.7.0		d8cb89a357a2b5656f6fcfbd6e4ea111eceef4f5
io.sarl.maven	io.sarl.maven.batchcompiler	0.7.1		fd61e9c659bd44749e810d9b7831f913a9989bf6
io.sarl.maven	io.sarl.maven.batchcompiler	0.7.2		85075fafe9253767fe4411de4cae8456f0413508
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.0		88aaf7a4e8d64285875ec5a801c6be60afc622bb
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.2		e1ed9443fe4f7a40914bc0e51fe92b1d40b69edd
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.3		aa68cb98b1bce1b7dcef4592755d83e71eab6ebf
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.4		692a734e499e542b462957bfd2c118e8cf2b3da3
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.5		fc98c88450abcad05c28619ae6015b58bc2ceddd
io.sarl.maven	io.sarl.maven.batchcompiler	0.8.6		98c76f111090a9673c0eb3a2a77c807e90b827fa
io.sarl.maven	io.sarl.maven.batchcompiler	0.9.0		141b62be9c72abd1120e156202cb0ad57d93259c
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	1.5.0		27f24a1ffdc81089d1f5273069569625e4d6c422
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.0.0		5686944475ef99f9863f657b2017cbd0029fe73a
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.1.0		c75c214134acb7b58f113938cd43d3f56333468b
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.1.1		f6dbfabeeafef420e35c5c07aff6de8f2238b33d
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.1.2		6b079c4c66c6ee0e323da931c67a09df03230617
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.1.3		da69618de69b70bf3668abad041587916e5105ab
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.2.0		0306f3e62a7bfe556980565c07fe5bc74ed07bfa
io.siddhi.extension.store.elasticsearch	siddhi-store-elasticsearch	3.2.1		N/A
io.spring.javaformat	spring-javaformat-checkstyle	0.0.1		035b5f4f8ea222f3f68f39656df1eed1f5d2949e
io.spring.javaformat	spring-javaformat-checkstyle	0.0.10		e4754a9392c9538062843ed5afc0787b9c8c1938
io.spring.javaformat	spring-javaformat-checkstyle	0.0.11		a504920c81144845a3066fa8c39a30845403d8ed
io.spring.javaformat	spring-javaformat-checkstyle	0.0.12		1209bde3b14f9b973290fc25ffed3c699253b122
io.spring.javaformat	spring-javaformat-checkstyle	0.0.13		b36add4685b3b66fa62db582e3f7417c2894a031
io.spring.javaformat	spring-javaformat-checkstyle	0.0.14		7ccd9f4c9225167454a938d74da255f6f1d37c54
io.spring.javaformat	spring-javaformat-checkstyle	0.0.15		8b268eeca1fd4aedc10aa8b204ba30217be08d9e
io.spring.javaformat	spring-javaformat-checkstyle	0.0.17		f2d840949a7a0828ce572eae446433bf2ff87e8f
io.spring.javaformat	spring-javaformat-checkstyle	0.0.18		df01ddc20eaa2c3ebbfa6bcbae9133c703695ac2
io.spring.javaformat	spring-javaformat-checkstyle	0.0.19		ce6dde405308402f4f55eb32eabf0ea67ef2b019
io.spring.javaformat	spring-javaformat-checkstyle	0.0.2		66a870d582b68aa6871939ad69a6a07b8e62858e
io.spring.javaformat	spring-javaformat-checkstyle	0.0.20		c76595a6f1a762f779b701c06b365b362994cc29
io.spring.javaformat	spring-javaformat-checkstyle	0.0.21		4c02dafdf894585e4526fdec7a2f7b4fb45e5999
io.spring.javaformat	spring-javaformat-checkstyle	0.0.22		bff897ddd92742d29b30262e08a3c6afe7eea86a
io.spring.javaformat	spring-javaformat-checkstyle	0.0.23		7cf7a16a02bd7378982f2275383808ab817cba5a
io.spring.javaformat	spring-javaformat-checkstyle	0.0.24		51afa76ddcc33959d3aa016c41aace362ac5af26
io.spring.javaformat	spring-javaformat-checkstyle	0.0.25		3efff2d7b1730cf28dfffe18435310ee867bdfb1
io.spring.javaformat	spring-javaformat-checkstyle	0.0.26		fe7f5d01e41ec2dd1b3dfa79829c985c7b982789
io.spring.javaformat	spring-javaformat-checkstyle	0.0.27		24348000db7f804090ee3026c7e008c6c43ba868
io.spring.javaformat	spring-javaformat-checkstyle	0.0.28		6a2ad7e9ac07ae67d80b9ff602352692e6d65fb1
io.spring.javaformat	spring-javaformat-checkstyle	0.0.29		126387ca40ce989d56d8211cbebd4b75dac401cf
io.spring.javaformat	spring-javaformat-checkstyle	0.0.3		4971171d47ec975acc39de15d930285b9676c60b
io.spring.javaformat	spring-javaformat-checkstyle	0.0.30		5ff2ca0e1d4694c481facb7b3e06482387f083d4
io.spring.javaformat	spring-javaformat-checkstyle	0.0.31		8f23d04e4cc65d5d10d817ce3e62cba2589598dc
io.spring.javaformat	spring-javaformat-checkstyle	0.0.32		a60c4e22e36c205efa68ba444defb10659b67b89
io.spring.javaformat	spring-javaformat-checkstyle	0.0.33		913574103bdd2cd3805bf64fe13aec205dd2e1db
io.spring.javaformat	spring-javaformat-checkstyle	0.0.34		8aed4dc96a47c8f9b3e5a7f099db029eb30470fb
io.spring.javaformat	spring-javaformat-checkstyle	0.0.35		eae120c56ead8f0e2eed022db3bdbae51555155d
io.spring.javaformat	spring-javaformat-checkstyle	0.0.36		05f49b995ee5694b4e6284523535b2c90ce185b1
io.spring.javaformat	spring-javaformat-checkstyle	0.0.37		68647e2c33520923e221e0852ae49a0a0cae4640
io.spring.javaformat	spring-javaformat-checkstyle	0.0.38		2c17b0ec138c7b69f7f83fa98907dc0cafa952e5
io.spring.javaformat	spring-javaformat-checkstyle	0.0.39		ca19212c54dcdf2a240b22e941d87173c90f7fac
io.spring.javaformat	spring-javaformat-checkstyle	0.0.4		d29e4b3c65225c66ab3df0695a05ab9066852ffd
io.spring.javaformat	spring-javaformat-checkstyle	0.0.40		fbcf7e308afb5d8467287de20eaa475062c04ffb
io.spring.javaformat	spring-javaformat-checkstyle	0.0.41		b10f92f7ead55221044593cc8cd05cbdab2131c9
io.spring.javaformat	spring-javaformat-checkstyle	0.0.42		51100634fb1355695fd6ef95659119500cc97cf1
io.spring.javaformat	spring-javaformat-checkstyle	0.0.43		17c0c0be8258c56b27234820a2e6512868321d71
io.spring.javaformat	spring-javaformat-checkstyle	0.0.44		93e465754d9d10c1f6fcaa1fd0d660ecafe79921
io.spring.javaformat	spring-javaformat-checkstyle	0.0.5		fa10fcc38e5aefd6edeff4b69a1c412daefe49dd
io.spring.javaformat	spring-javaformat-checkstyle	0.0.6		29935971ab2be9de83c6e3d162a4c0c3f461a86b
io.spring.javaformat	spring-javaformat-checkstyle	0.0.7		e5f68b3148d0769e119da18a469e6b85674db93c
io.spring.javaformat	spring-javaformat-checkstyle	0.0.8		2e7fab4443310d79d09a22e48472731f9f2367e3
io.spring.javaformat	spring-javaformat-checkstyle	0.0.9		85efe571d1d1bd9a02cedcb02e6892802472a2a3
io.syncrasy.dynamic	feature-main-iosarm64	0.0.7		N/A
io.syncrasy.dynamic	feature-main-iosarm64	0.0.7	metadata	62cac5ee74a8e170aaf1503e25603e8be220fa7c
io.syncrasy.dynamic	feature-main-iosarm64	0.1.0		N/A
io.syncrasy.dynamic	feature-main-iosarm64	0.1.0	metadata	84f3a484cdba1158a17289980eb7d25fa9d36707
io.yupiik	bundlebee-junit5	1.0.14		fb8640e7f6f6cbd107b9423ab12810e220d59fba
io.yupiik	bundlebee-junit5	1.0.15		c42be9e0dee4d5c6ef69c29619f7faae9327f1fe
io.yupiik	bundlebee-junit5	1.0.16		642f0fd29a759dd951f70e31ac203a98e9f0d89d
io.yupiik	bundlebee-junit5	1.0.17		9713932153ead1874f643285ba5487e01702bc98
io.yupiik	bundlebee-junit5	1.0.18		c04483fa9dde7d04941ab3a540d778ed03877071
io.yupiik	bundlebee-junit5	1.0.19		255b652e9f4b23dc19669ae84c124b20db9bd220
io.yupiik	bundlebee-junit5	1.0.20		30909cc1fd6de26bae18eef646da6d27d1f9444c
io.yupiik	bundlebee-junit5	1.0.21		1b92252078a0ab44c23adf4202b5311ecf027432
io.yupiik	bundlebee-junit5	1.0.22		336b2c322b516263b8f0eac10bb53fa86a74bd13
io.yupiik	bundlebee-junit5	1.0.23		1a88c81750524c77f534d87f357be1bae15fd6f7
io.yupiik	bundlebee-junit5	1.0.24		c03f96dabfc3a0adb1d6808335af5745f3500e79
io.yupiik	bundlebee-junit5	1.0.25		8d02fd1165cf85f0bf427545807a00f7aa7badad
io.yupiik	bundlebee-junit5	1.0.26		be1a1e9e974f35e999cc59d19b097320be9212ad
io.yupiik	bundlebee-junit5	1.0.27		9fae0eceeff21d75daa53bb57eed51f69adceb06
io.yupiik	bundlebee-junit5	1.0.28		d615eb85ded3216acf463d21a7c2304fcb99e48b
io.yupiik	bundlebee-junit5	1.0.29		8370f022944b7c33ad9b1092b4ed43ad699ec08b
jhunlang	jmorph	0.2		09c5f33c60a0bb6297500a227c72061f3a65a091
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.0-BETA1		2b269cac643a10c2eaeb5d1bc3be7a3e48cf1942
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.0-BETA2		70be909711a62100df27e9545fda7fb0177f28b4
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.0-BETA3		89cba0e91c551255172a905d4a262be49764c82c
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.0-BETA4		442cf5b86a4e5c9ee0008bef274666a43ef751a2
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.2-BETA1		a91e468d33875a516f007dc639891c14e5a511d6
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.3-BETA1		84e79db29144cb46714ad1c6078a79731362426f
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.4-BETA1		9f20711f50897d0f607b71ceeb33092d344c0c6b
link.thingscloud	freeswitch-esl-spring-boot-starter-example	1.0.5-BETA		6792e6944da163ca0cac09f6daaa1891fbcef965
