ai.suppa	suppa-android	0.0.1		N/A
org.apache.hop	hop-transform-numberrange	2.11.0		c510285146c6d351e451b7fe70a9289d5c5bd838
org.apache.hop	hop-transform-numberrange	2.12.0		9e6e9ac0e180e04faef606daf2fb945bfd56a5e1
org.apache.hop	hop-transform-numberrange	2.13.0		3793647e615b97305f6e34ebc7dcbfba0afa986c
org.apache.hop	hop-transform-numberrange	2.2.0		8b68a9471915ed76eebb263fc0472850ad40198a
org.apache.hop	hop-transform-numberrange	2.3.0		8617d75520e77c85b59c93a337b32d69030cdabb
org.apache.hop	hop-transform-numberrange	2.4.0		44b1cbe918196b957b8411df066be9f2a57ce1e8
org.apache.hop	hop-transform-numberrange	2.5.0		9b7833087af649f2534d6282efa9e6d5eb5393e0
org.apache.hop	hop-transform-numberrange	2.6.0		ba15b326f37732f5083ebf3d361e14bb6759cb51
org.apache.hop	hop-transform-numberrange	2.7.0		160856c80aac714249c6fe5cd077e1ddac85177a
org.apache.hop	hop-transform-numberrange	2.8.0		cc4a3ec52f9426c7a6897b726c8afb66d3431b76
org.apache.hop	hop-transform-numberrange	2.9.0		1365587cbb23476cde2e468c3a43d33e7a7fa5db
org.carewebframework	org.carewebframework.ui.angular	5.0.0-RC2		8fe4f06390216d1aff5a768853b354dd16157bb1
org.carewebframework	org.carewebframework.ui.angular	5.0.0-RC3		721d974dc583a0a777bf205c931c213bbeceb5f2
org.carewebframework	org.carewebframework.ui.angular	5.0.0-RC4		c1615ce9fbbee35d79dbdd94d819759a984d13bb
org.carewebframework	org.carewebframework.ui.angular	5.0.0-RC5		28b84186df11a37883b52a48502c0abb384d8f5e
org.cloudhoist	chef	0.4.0		b543fdd6a7d4fc5bc83dd119bfd2bc01684661b7
org.cloudhoist	chef	0.4.0-beta-1		a02061972ebfb76d51ae2f4135e6583a9b4f5fd1
org.cloudhoist	chef	0.4.1		1102d5f2ecad0c2ffcc3b4fc6f08590812b4003a
org.cloudhoist	chef	0.4.2		d65dea0adfa579217df984ca1afc3ae3cf7120b8
org.cloudhoist	chef	0.4.3		13ef990159e68f90f367860b8cccd94280116b0a
org.cloudhoist	chef	0.5.0		3796e6f5cd42eb8337c8165cecb92fa0fdb2f4ad
org.commonjava.util	path-mapped-pathdb-jpa	1.0		4307aeff26afd1a6b0021e22778dfb2e1fea0d3a
org.commonjava.util	path-mapped-pathdb-jpa	1.1		e747f878e351c05b7c54479c68d0a066c20b1d54
org.commonjava.util	path-mapped-pathdb-jpa	1.2		eeae3a8a550cf14190ccf16c5c1363cb8a03607d
org.commonjava.util	path-mapped-pathdb-jpa	1.3		025604e87ccd2667e49c1404f40ed420040f7e5e
org.commonjava.util	path-mapped-pathdb-jpa	1.4		027f384eab81424d64e9e86bc13704e21de90dd4
org.commonjava.util	path-mapped-pathdb-jpa	1.5		5c16e18121e6f9ebb6a18ae5e85f1f16cd3536af
org.commonjava.util	path-mapped-pathdb-jpa	1.6		334755b67fb74ee858c19168189be75c2eafd765
org.commonjava.util	path-mapped-pathdb-jpa	1.7		eaea1e90abee0a5e6d3c6c39488314ba365318e7
org.commonjava.util	path-mapped-pathdb-jpa	1.8		86c419600054642a3f9ad10dd945de319220fb28
org.commonjava.util	path-mapped-pathdb-jpa	1.9		0cb3b6aa7877acecaa5110dc273b094f1a718940
org.commonjava.util	path-mapped-pathdb-jpa	2.0		a42ebc610dbb69f2049867202b0e8c22aa4f2d87
org.commonjava.util	path-mapped-pathdb-jpa	2.1		58df370f3c91ae39e1fa2da0df60f87850702ade
org.commonjava.util	path-mapped-pathdb-jpa	2.2		cfb45baa7ed87ed0f625aea1674b2086bc4aaae2
org.commonjava.util	path-mapped-pathdb-jpa	2.3		cbb2f544f7fc4d2faa6a821a45fa0a79d6b79913
org.commonjava.util	path-mapped-pathdb-jpa	2.4		9d1f1bb6003ee7aa957159965eade96b0aa25573
org.commonjava.util	path-mapped-pathdb-jpa	2.5		55fc628ee84ae57cad54be639b458f7b464833c6
org.commonjava.util	path-mapped-pathdb-jpa	2.6		f58457740a84ede1df6385444db62a2267e7cd6e
org.commonjava.util	path-mapped-pathdb-jpa	2.8		534e2b8e6f2ada4b06f8752d7bc1c4b45de61d0e
org.commonjava.util	path-mapped-pathdb-jpa	2.9		e2db4d875bbee8a34d2d261256a6a4125dcddef7
org.commonjava.util	path-mapped-pathdb-jpa	3.0		1e63fd0a99897c2f8b1e07b7a1a967d0bcedaa4e
org.comtel2000	fx-onscreen-keyboard-samples	11.0.0		fbe03a79d77b841619a676a9732d3d8b99076438
org.comtel2000	fx-onscreen-keyboard-samples	11.0.1		4028ccdeb80940095fcfa7f1ec87a2952577d254
org.comtel2000	fx-onscreen-keyboard-samples	8.1.1		ec1b1e25766c4873476a07b5794eee78fc7e81f2
org.comtel2000	fx-onscreen-keyboard-samples	8.1.1	jar-with-dependencies	461ae535e42d0a0beb6220cc250e847dadf7a904
org.comtel2000	fx-onscreen-keyboard-samples	8.2.0		dc8461f39a5114d99745be440d225821818cd26d
org.comtel2000	fx-onscreen-keyboard-samples	8.2.0	jar-with-dependencies	6e4bbb553019ce840101591ad58db3873114a3a2
org.comtel2000	fx-onscreen-keyboard-samples	8.2.1		a9aa5367fe4a5e650348a9f52b8583a13ab3a67c
org.comtel2000	fx-onscreen-keyboard-samples	8.2.1	jar-with-dependencies	2421fa8a7dca357a11bf010c9b136953cb90c047
org.comtel2000	fx-onscreen-keyboard-samples	8.2.2		e572f804403f8bc088e0c309111614b52a06e17d
org.comtel2000	fx-onscreen-keyboard-samples	8.2.2	jar-with-dependencies	94e641e35b019df572aa030b6d19907f8af07497
org.comtel2000	fx-onscreen-keyboard-samples	8.2.3		8019582480578d338260287e7c7aa64d229877bb
org.comtel2000	fx-onscreen-keyboard-samples	8.2.3	jar-with-dependencies	5a6f88f6484928aa5124a03c3376dc9fa8c1a41e
org.comtel2000	fx-onscreen-keyboard-samples	8.2.4		a370b690d2112b52d6f8ac99d465da53cd3db363
org.comtel2000	fx-onscreen-keyboard-samples	8.2.4	jar-with-dependencies	50c76340fe99f4d6df369ad9b56f5d51316944cd
org.comtel2000	fx-onscreen-keyboard-samples	8.2.5		cb5a110d28031b418c2c004b97c40757bb70ee56
org.comtel2000	fx-onscreen-keyboard-samples	8.2.5	jar-with-dependencies	c4f469fb0d52ceec2d6d0892df4fc5d8dd6bef3f
org.danbrough.ktor	ktor-test-dispatcher-linuxarm64	2.1.1		889a71a48936e9ad447fb4b058bb7606733526c6
org.danbrough.ktor	ktor-test-dispatcher-linuxarm64	2.1.1a		9d0d6b04584bf31544135747125fde23b64c83fd
org.danbrough.ktor	ktor-test-dispatcher-linuxarm64	2.2.3		72b312c03b8d947de2ec04518b6d46fc7be0c570
org.danbrough.ktor	ktor-test-dispatcher-linuxarm64	2.2.4		343321d4478d0a698bb39ee16fc930537a892fe1
org.dromara	warm-flow-plugin-ui-sb-web	1.3.1		c1cbc02b8a8442121f0c296d7763a4bf5f066eef
org.dromara	warm-flow-plugin-ui-sb-web	1.3.2		d21488bea1cf11d5b565697c60b0d2cd8499536d
org.dromara	warm-flow-plugin-ui-sb-web	1.3.2-m1		da45457d7465a5f58b68390bcbcdec18b54ce959
org.dromara	warm-flow-plugin-ui-sb-web	1.3.3		43957a95ded4327b48664280488132e17e847669
org.genesys-pgr	glis-client-okhttp-gson	1.0		29b663df8cae0ceabfb7dacb6c8c41441066ea25
org.genesys-pgr	glis-client-okhttp-gson	1.1		da531f3ad61d021392df68998d39d72569cd7a47
org.genesys-pgr	glis-client-okhttp-gson	1.1.1		2578dcdd55ca5c1ceac139cc881423a16472ea3f
org.grails.plugins	spring-security-ldap	5.0.0-M2		54da008f4a64156d48cc152a701bfddc98fd377e
org.grails.plugins	spring-security-ldap	7.0.0-M3		52de4fbc5e9edc0c332b8a942c5b710fff8664a3
org.http4k	http4k-client-helidon	5.0.0.0		6f23aae655474f38e7aadcf9dc2d848a32763165
org.http4k	http4k-client-helidon	5.1.0.0		06845f774b32f73871d9c4200b4001dbb80758a7
org.http4k	http4k-client-helidon	5.1.1.0		5a6eda240d1eb6c1008a9f6a31f98b6ccb8d5f6c
org.http4k	http4k-client-helidon	5.1.1.1		94f745adfdc0cda2db02b50fbacd64b3da37e2c8
org.http4k	http4k-client-helidon	5.1.2.0		73f7d89cd14ea837f4dd529b47233630849341f9
org.http4k	http4k-client-helidon	5.1.2.1		759831b7fccb70eaf55d1a0a66f9ea29409ab8dc
org.http4k	http4k-client-helidon	5.10.0.0		456c6a1aa3b6230d46a81e1f23db708131c4c4ec
org.http4k	http4k-client-helidon	5.10.1.0		88a7d3e990f7d60f5d3a03ee1c3c1a3645d9765f
org.http4k	http4k-client-helidon	5.10.2.0		47fafc59972b06e3a0e155fa2a85f37d251208ab
org.http4k	http4k-client-helidon	5.10.3.0		af84d18242bdd234383e1db7cc57b84908dae9bc
org.http4k	http4k-client-helidon	5.10.4.0		f067967d7e0b05e696eb93ee5295c68306aa0374
org.http4k	http4k-client-helidon	5.10.5.0		4c61ff8bb5ec86325fc24932ef40dc5b613ca3e0
org.http4k	http4k-client-helidon	5.10.6.0		31fe328691e00af31288463c4394a9481e4378d7
org.http4k	http4k-client-helidon	5.10.7.0		07b5c459541a7d6ff17826b6dbb598a657b9927d
org.http4k	http4k-client-helidon	5.11.0.0		6944102939211de255db8122b37f8d7bf3269231
org.http4k	http4k-client-helidon	5.11.1.0		1c546924c435d344962847646e39b870c53ba026
org.http4k	http4k-client-helidon	5.12.0.0		b438fb157d9d27bbcb945fe54dd418de07e2207f
org.http4k	http4k-client-helidon	5.12.1.0		e6ba617921b5d2f563f9819caa6eaacf6bb45296
org.http4k	http4k-client-helidon	5.12.2.0		e34e07da4c4cd9b6245b6d85c2732b66c6b66ce6
org.http4k	http4k-client-helidon	5.12.2.1		0020240865842eead8b26db779daed1d6c143919
org.http4k	http4k-client-helidon	5.13.0.0		3c8783baf6385a38919ce6374e24d5954a5a4976
org.http4k	http4k-client-helidon	5.13.0.1		86175693e649fd297a33f5e1429219d0ee2687bd
org.http4k	http4k-client-helidon	5.13.1.0		0b4dd2434ded2dd6441d4d5bb0e6cfa7df3a5693
org.http4k	http4k-client-helidon	5.13.2.0		c528a2d4978e105af87b427f0e7dce11a4c2266c
org.http4k	http4k-client-helidon	5.13.4.0		423e434d474a1f8a6ed6d078a9d8a3413dab1763
org.http4k	http4k-client-helidon	5.13.4.1		273f4c50c1df7725e5c14c1b5e33d0a5a696aacd
org.http4k	http4k-client-helidon	5.13.5.0		769d9cb8ddac9961689a485d5c37ad5204b89330
org.http4k	http4k-client-helidon	5.13.6.0		ec35d533f7e7179c035134e1098c85de649c699a
org.http4k	http4k-client-helidon	5.13.6.1		37a53f045a1a545bc50983b3aa615c92ea91f9cc
org.http4k	http4k-client-helidon	5.13.7.0		c5843f450213ddf3199f8255d5920010217138ca
org.http4k	http4k-client-helidon	5.13.8.0		d3ed666b9fdd50acf839fbb2c80ffdb4ae996eac
org.http4k	http4k-client-helidon	5.13.9.0		fa92cdd1d1d6e9ea42af06d2abd7194082632a74
org.http4k	http4k-client-helidon	5.14.0.0		758b102345766c554bfced5fe72260bd4639933b
org.http4k	http4k-client-helidon	5.14.1.0		8e5340d0dba9db76c6272a257df16cdd3c8ea61c
org.http4k	http4k-client-helidon	5.14.2.0		8e41e7d2194919100408c9bd6b84bc21caefcf4b
org.http4k	http4k-client-helidon	5.14.4.0		b94b65295815c86f4d0c617ee950e49523be2f30
org.http4k	http4k-client-helidon	5.14.5.0		083f0fe202b44b2a6df2581f5e588459166fb063
org.http4k	http4k-client-helidon	5.15.0.0		d705130cbd1244b3a6baff21165769526938c10d
org.http4k	http4k-client-helidon	5.16.0.0		89f8bd2aa0e7172f5564b571f29469366714ec6a
org.http4k	http4k-client-helidon	5.16.1.0		6ea7adbe821313211a8a7c7d1718db3388afa287
org.http4k	http4k-client-helidon	5.16.2.0		4596ec656fbc44c17b1d7cb67e47811707715d92
org.http4k	http4k-client-helidon	5.17.0.0		872fbd0819caaa84dd70a2d9377d51ce00b00318
org.http4k	http4k-client-helidon	5.18.1.0		e48f9b2e8a027f9e387e4a13520349d7f4a3b84e
org.http4k	http4k-client-helidon	5.18.2.0		7a16370e4ce85909ffca5b2627a382af99ea6e55
org.http4k	http4k-client-helidon	5.19.0.0		0c2fab8dcb9e8e99458216d63fae52234822ea26
org.http4k	http4k-client-helidon	5.2.0.0		734baf45c46e2c51193c13fb8f57485aeeb67fe2
org.http4k	http4k-client-helidon	5.2.1.0		8abd23d20fd7879df34801c673f44f9a07ecfe68
org.http4k	http4k-client-helidon	5.20.0.0		4fa6cc993b18f956501c220345b597f3429a45d7
org.http4k	http4k-client-helidon	5.21.0.0		8ee9b294d3718d27fab1d26662381bc6bf6ec012
org.http4k	http4k-client-helidon	5.21.1.0		7205423225f1c1e997c907e8d1b75a3430135b4f
org.http4k	http4k-client-helidon	5.21.2.0		6c8283c54c0845d8dc8506bcca9a540377f52624
org.http4k	http4k-client-helidon	5.22.0.0		34512e1ec4d325fb7af53eac5e4e8e5245361d1d
org.http4k	http4k-client-helidon	5.23.0.0		4a984e3945b271cdafdebe2fe5f9f81cafea2acd
org.http4k	http4k-client-helidon	5.24.0.0		071f12900c9006c3f789948337e63ef8f343e8da
org.http4k	http4k-client-helidon	5.24.1.0		94441963a0ec3016487610a9c22c8627f986fd47
org.http4k	http4k-client-helidon	5.25.0.0		cf78601a865a065abc062fe297eda93f2a663bac
org.http4k	http4k-client-helidon	5.26.0.0		a85887a29da075250ad6bc55f80237f746b75625
org.http4k	http4k-client-helidon	5.26.1.0		ea46c85b04b46c9df996e27e3ad92911c7be1654
org.http4k	http4k-client-helidon	5.27.0.0		b9aef06bd3a89b6f5e54b97dc1438b2befca169c
org.http4k	http4k-client-helidon	5.28.0.0		1ffa17c3ff6e2ca92db902d14c764d7ea18bf600
org.http4k	http4k-client-helidon	5.28.1.0		071b8081a1e74d8af3de1ff98cb8ebc6a4f7c571
org.http4k	http4k-client-helidon	5.29.0.0		1153fc34b056e87fec119fb538fadcebaaaaf69c
org.http4k	http4k-client-helidon	5.3.0.0		02f49380b555f6fe89ed1906d56b3fd2aa302f6f
org.http4k	http4k-client-helidon	5.30.0.0		b4d5cf9aaac71ef961ba73996a678a15f72ced8a
org.http4k	http4k-client-helidon	5.30.1.0		7446867046820fd30d09160cb7d6d0be4853ba36
org.http4k	http4k-client-helidon	5.31.0.0		0a1182aa32eea02b3726b5ad40863f7ac0eaaac7
org.http4k	http4k-client-helidon	5.31.1.0		366cff7c4ad86cb8eae9041b600a5eaec2f86502
org.http4k	http4k-client-helidon	5.32.0.0		f977bfe334a7f6e8a22a883683e0f0123befb12b
org.http4k	http4k-client-helidon	5.32.1.0		bcf5724f33eaea7c3b10b89b6604677fe3be42f6
org.http4k	http4k-client-helidon	5.32.2.0		44d53caf4b7ad8ed07a3b10ca70f29aaa946a675
org.http4k	http4k-client-helidon	5.32.3.0		8a293cea9f81f0ab326b5d80e335d867b5c84631
org.http4k	http4k-client-helidon	5.32.4.0		6e6eff8a74de4a3b42f18789cbf1efd4ca5e886c
org.http4k	http4k-client-helidon	5.33.0.0		0c32056192fc3fb21eca31992cd1a6afeac11230
org.http4k	http4k-client-helidon	5.33.0.1		3b18bc42c32c2c57982d2da7b09ea17e17145206
org.http4k	http4k-client-helidon	5.33.1.0		8ecb04ac3d4a732e45b475e93a0171a5aabcad21
org.http4k	http4k-client-helidon	5.34.0.0		73222446ea86f4f1141181bd334d8793117b9176
org.http4k	http4k-client-helidon	5.34.1.0		e3e2c01687523d61d148e01916772e5ef8d809b0
org.http4k	http4k-client-helidon	5.35.0.0		75c82436788344fd7d93e52973bf74641aaa7bf8
org.http4k	http4k-client-helidon	5.35.1.0		b45b99a6685467aeebb6ff010b73b9276f758adc
org.http4k	http4k-client-helidon	5.35.2.0		7d21a81f5eb8b58f7483fe93a4b0c16aa5b5e464
org.http4k	http4k-client-helidon	5.35.3.0		a172dbeaa6584beb80271af85d38f303643bb28a
org.http4k	http4k-client-helidon	5.35.4.0		8f1ecc8c5c6762bb825076a86415ca73b8ec5883
org.http4k	http4k-client-helidon	5.35.5.0		fc880237fc7d74f0a1a37c9cc2731a1724c98a34
org.http4k	http4k-client-helidon	5.36.0.0		61767eb68dc0f56816ada103515899cd55f26927
org.http4k	http4k-client-helidon	5.37.0.0		a0530a493504e57630556b7bc74d1b34d4198939
org.http4k	http4k-client-helidon	5.37.1.0		495b1f911f984ffdb0ff252a4d87afbe4ef9317d
org.http4k	http4k-client-helidon	5.37.1.1		fbf1eccdba6e65893575bc098f4e6ceed2083bf1
org.http4k	http4k-client-helidon	5.38.0.0		64862f2cc593dee50f7bbbcecc34c37bf546ac88
org.http4k	http4k-client-helidon	5.39.0.0		bc16f3a08c71f853141d30c2656d252ae6ec6865
org.http4k	http4k-client-helidon	5.4.0.0		1f9559d32bf0f717823bb72586b2586aee56f86d
org.http4k	http4k-client-helidon	5.4.1.0		3243480a4939dab1de2e3fb23e282583664a7bd9
org.http4k	http4k-client-helidon	5.40.0.0		9902bbdd8733b9b52d559482f04561ca8e47569a
org.http4k	http4k-client-helidon	5.41.0.0		5014a1e3af5400dd27eadb2d81d1ce53230cacdd
org.http4k	http4k-client-helidon	5.42.0.0		6e1f696dfc1fcb36e9f1309b0ac116c2dc2ebd67
org.http4k	http4k-client-helidon	5.43.0.0		dd5b66526eb942397bdd67399e546df9b9ff57cd
org.http4k	http4k-client-helidon	5.44.0.0		f66e49a66199bc15510c3e6eb6f1423966db6255
org.http4k	http4k-client-helidon	5.44.1.0		b64a1aca55c472154dbf11937bb7dc43185511e2
org.http4k	http4k-client-helidon	5.44.2.0		b42beae2de47a82bba918118201025e704791984
org.http4k	http4k-client-helidon	5.44.3.0		83ed9575c4dd264a2e46b4dca341364951d0dae0
org.http4k	http4k-client-helidon	5.45.0.0		4b883d30fbb138dac0451ef8e955833a15c71bcc
org.http4k	http4k-client-helidon	5.45.1.0		7a4a16f3bce9f252f5cfa07b90b8e159e6cbd444
org.http4k	http4k-client-helidon	5.45.2.0		6129a9761a16dc531d7ee50cb38cb9b0da2449a5
org.http4k	http4k-client-helidon	5.46.0.0		f8bc7f16848ef2eecffa1c9c58925f526a12702d
org.http4k	http4k-client-helidon	5.47.0.0		3734cdab3a343175e14659b1e2b92231c84be238
org.http4k	http4k-client-helidon	5.5.0.0		23001a5ff3855e6f918ef1d19bf43433c10371e6
org.http4k	http4k-client-helidon	5.6.0.0		15a3fb2f87d2c53e096f2d72e6ce9d2aa2bf19e5
org.http4k	http4k-client-helidon	5.6.1.0		35d58ad891aa3e103ec569261f218991a861c78a
org.http4k	http4k-client-helidon	5.6.2.0		34b2bfb675511328c0096a42b07292cc510526e5
org.http4k	http4k-client-helidon	5.6.2.1		79658a3d6fca647d79413b34e9351a167548c486
org.http4k	http4k-client-helidon	5.6.3.0		a0f2a3ff4eb81ac0989fdf74af6491697562fd20
org.http4k	http4k-client-helidon	5.6.4.0		21da0a216397217a296f24ae9a8a8d479d744e48
org.http4k	http4k-client-helidon	5.6.5.0		faca92793d37f56aa0c516c2028326bffbcd8b7a
org.http4k	http4k-client-helidon	5.7.1.0		b4ebf3ea9911763228fa4fb687e7e02b79cba7c8
org.http4k	http4k-client-helidon	5.7.2.0		c4a8fb51bba7aab382563c58cdb83ae4c958edf5
org.http4k	http4k-client-helidon	5.7.3.0		887cc4382365b3fba609ef8f21ce1c739003e5a9
org.http4k	http4k-client-helidon	5.7.4.0		ef80ae3ddd10593ee706cd4a1b1c21c43dc8ae54
org.http4k	http4k-client-helidon	5.7.5.0		8110acc44d3887f5638f8c0bbd2cbbc5ab5ce9eb
org.http4k	http4k-client-helidon	5.8.0.0		81069df0d5d21260652634ae427dc6788465bdc4
org.http4k	http4k-client-helidon	5.8.1.0		184e71a66a938c269ada49bc5c45319032fc368c
org.http4k	http4k-client-helidon	5.8.2.0		7daf7f623a843de6800478b77d1e3197afe88724
org.http4k	http4k-client-helidon	5.8.3.0		86d72d10560afe7967e71a243dc28a543a5593ee
org.http4k	http4k-client-helidon	5.8.4.0		d12655109c8d4e4348ac57dec73a9a83c14b7648
org.http4k	http4k-client-helidon	5.8.5.0		7e98c1bf327db543cab3f3142f569e82f06f1664
org.http4k	http4k-client-helidon	5.8.5.1		863b81a9efc83a6edb839f507308444ab9827620
org.http4k	http4k-client-helidon	5.8.6.0		41b55f4df79be553a2e15631a94a2408e883b56e
org.http4k	http4k-client-helidon	5.9.0.0		fa76cedee3e3c5545cfbb4ce3f585a5c91c44d7c
org.http4k	http4k-client-helidon	6.0.0.0		fd84d49c7d75c5d44c94c98d3f193c505a01cbd7
org.http4k	http4k-client-helidon	6.0.1.0		d3f6dfa74fda77f322fb19c4feb0c5b44635ebc1
org.http4k	http4k-client-helidon	6.1.0.0		2ed969d798c91ec969b9bfb2e0305e6452c18f93
org.http4k	http4k-client-helidon	6.1.0.1		450d58d2c6eaf351943e2f492839354e13bf5ada
org.http4k	http4k-client-helidon	6.2.0.0		91a154af71a0fe29853c7846a471c7aceaf9796f
org.http4k	http4k-client-helidon	6.4.0.0		38c22dd1ce7cc0d6342697c71e00a518f9c6cbe4
org.http4k	http4k-client-helidon	6.4.1.0		89a37680a1779a11c41abcb0934f39132d4df3bf
org.http4k	http4k-client-helidon	6.5.0.0		a004c4808c65623cb1b5ef873c302fc3ae3ad936
org.http4k	http4k-client-helidon	6.5.1.0		3602fa6e57925654fe206828b74f0fd6c73eb0b9
org.http4k	http4k-client-helidon	6.5.2.0		58abb0b37d2d27cb25d4307c573ac8febb11c41e
org.http4k	http4k-client-helidon	6.5.3.0		76ec00303a071fb2ae9ba216200963f29a3e562a
org.http4k	http4k-client-helidon	6.5.4.0		e99e07fc79ee283903c10363c4344b29a640d07c
org.http4k	http4k-client-helidon	6.5.5.0		0eba38bb418fefc1f73fe595c9fb5e055e727728
org.http4k	http4k-client-helidon	6.5.5.1		362ba4b55cabd7618b3c6bd8a4835f66b15f5203
org.http4k	http4k-client-helidon	6.5.6.0		12785dc4b4dd8658d10753b5e9fc2008110810c9
org.http4k	http4k-client-helidon	6.5.6.1		c5b34dd70a8520fdf4408b7b39002ab58f0dac04
org.http4k	http4k-client-helidon	6.6.0.0		9047e31b3fa375064639b9fa3af481bd8bcef1ce
org.http4k	http4k-client-helidon	6.6.0.1		f210f0968eb92a9c7446d59dbbf24ad03e01d4e8
org.http4k	http4k-client-helidon	6.6.1.0		dd194623f047b0530b49fee65ab8a6a36ee0c37e
org.http4k	http4k-client-helidon	6.7.0.0		199fd3121dec68186e197db9d6ee9c457bcf548f
org.http4k	http4k-client-helidon	v6.3.0.0		9ffa06cee9a8f0a9ad9d4788264d1fda52ab5410
org.http4k	http4k-client-helidon	v6.4.1.0		9fb29b88b7ea98ab5e88f8ffb3780718bc299098
org.ktorm	ktorm-ksp-sequence-batch	1.0.0-RC3		7886bedd0de426face538395ec1df0c747a36cbd
org.kurento	kurento-module-creator	3.0.4		a632ed28c79b12f6285c30b89dad5ba6d2f67e73
org.kurento	kurento-module-creator	3.0.4	jar-with-dependencies	e647c2ff317e80033e1630f9380b3c9a302a505e
org.kurento	kurento-module-creator	3.0.6		115fa491fdc15d917ea4648dd34650de3a52a6d8
org.kurento	kurento-module-creator	3.0.6	jar-with-dependencies	2e2740732f998ab2ed36f7c6349a63509e175d95
org.kurento	kurento-module-creator	3.0.7		47bdc455a775f06eb711a9cb517caafee1a9ed10
org.kurento	kurento-module-creator	3.0.7	jar-with-dependencies	128b247f04cc76e428330464946f34899d64ec00
org.kurento	kurento-module-creator	3.0.8		8e8d9c9cfebbe0bb6314350ba3c2ecf6de48a647
org.kurento	kurento-module-creator	3.0.8	jar-with-dependencies	c2ae1a6b86db709d555842d2a471248504965e7c
org.kurento	kurento-module-creator	3.0.9		c3d2c182fcbdc949b0140238027f1c7c0513efe9
org.kurento	kurento-module-creator	3.0.9	jar-with-dependencies	46eeecbbaddcfa55464baf0130d8ef114e2a0d2f
org.kurento	kurento-module-creator	4.0.1		a05c92e8d2b1b53ff933bafae956d6ce178c536b
org.kurento	kurento-module-creator	4.0.1	jar-with-dependencies	49fa5a4827821fb48b5051da5f4ce637771e1a24
org.kurento	kurento-module-creator	4.0.3		7dd2f4f75cf9cdc66e2b342a79e2ae051a1a5989
org.kurento	kurento-module-creator	4.0.3	jar-with-dependencies	cf31b79a177d871e0717aa5873372d9777667cd7
org.kurento	kurento-module-creator	4.0.4		67257c92ce5df377d2048c2ebe591bc461e5d8da
org.kurento	kurento-module-creator	4.0.4	jar-with-dependencies	0f8164dbe6a669b45e64bc832a72e72dde0ee399
org.kurento	kurento-module-creator	4.0.5		b95173bcf19727314c72bd2d880cb03b63edd6cf
org.kurento	kurento-module-creator	4.0.5	jar-with-dependencies	68dd7629398d306257c03a13b1b4c16c597ee412
org.kurento	kurento-module-creator	4.0.6		349bb6977987bf464e1f3e9e4e8eb1ae2082105b
org.kurento	kurento-module-creator	4.0.6	jar-with-dependencies	da1dbb3de50acc5661e5f22d7f236a5836602a75
org.kurento	kurento-module-creator	6.10.0		f1db9db46be09bb82be05d961f0bd8742f208286
org.kurento	kurento-module-creator	6.10.0	jar-with-dependencies	10f02bf1a1a04bd216e82e32d4b9fc305188829d
org.kurento	kurento-module-creator	6.11.0		2251ee8930783fb81cbc5adb468874e76f2dadbd
org.kurento	kurento-module-creator	6.11.0	jar-with-dependencies	6bccbb03484df2ea88de8eca7b45c4a91089a45a
org.kurento	kurento-module-creator	6.12.0		c04a85d6357854508b87a3976e2641cc2e26ce95
org.kurento	kurento-module-creator	6.12.0	jar-with-dependencies	d2d3de1f4a0af16e71e05e979d0daf7c090b36d4
org.kurento	kurento-module-creator	6.13.0		9348453466b68ed31bf3e4f4e667f9b2500e1b4f
org.kurento	kurento-module-creator	6.13.0	jar-with-dependencies	26236c423de9667ffc8d113c487112842df94e48
org.kurento	kurento-module-creator	6.14.0		67791fbf6781ce9250c95750483e161be3425bbd
org.kurento	kurento-module-creator	6.14.0	jar-with-dependencies	0ae38a55287751b75e3aa84810e1f917bdbc67a2
org.kurento	kurento-module-creator	6.15.0		decef7475791bc31fa8810018287b2d44459dfaa
org.kurento	kurento-module-creator	6.15.0	jar-with-dependencies	1fac789065b6bca2d213a78c98a86f6dc5825b1e
org.kurento	kurento-module-creator	6.16.0		2057aab0cb7d928bc50e02692cfe2dcab2dbfa2a
org.kurento	kurento-module-creator	6.16.0	jar-with-dependencies	5e62c8f80550dd907b1407b6797cf37dc3e91ac0
org.kurento	kurento-module-creator	6.18.0		e2c773250f8af2509e54b3eba95a164e3bc896ce
org.kurento	kurento-module-creator	6.18.0	jar-with-dependencies	2d0027b5bd0102a4d45a2ff7b8c8f3d43bcf7885
org.kurento	kurento-module-creator	6.7.0		124c0e98682e414318f0b9d94ad1312e5041db50
org.kurento	kurento-module-creator	6.7.0	jar-with-dependencies	4cd20018d998f4c1f62b00ae359234170efac2af
org.kurento	kurento-module-creator	6.8.0		534ee0377d31012928248c09f6200c0add47edb8
org.kurento	kurento-module-creator	6.8.0	jar-with-dependencies	f7dc93ac8cf97c3efc1d52cffccf670e3d49eb1e
org.kurento	kurento-module-creator	6.9.0		4cd9ad5aa034731e854632da0cfeb02e90b60ef9
org.kurento	kurento-module-creator	6.9.0	jar-with-dependencies	ad36aaeef66fde991ff8760a5af0e039645ae6a5
org.kurento	kurento-module-creator	7.0.0		abb21d80155d4c0159536c105127f75714141383
org.kurento	kurento-module-creator	7.0.0	jar-with-dependencies	b4c5d92fd836c976135401a29aab9eff680429d7
org.kurento	kurento-module-creator	7.1.0		8015cb7d0e531cb618487b45e043dbaf6b7b6a9b
