at.favre.lib	id-mask-parent	0.6.0		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.49		c0e9fe0f060a39ebdccf4dee5ec6771a19bcaa0d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.5		8e676046e0a033ce2c766b5938ad90eb12d6c176
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.50		895b61b189418a030704ce5cd315e8c1c60d8e31
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.51		d69325ea556699714e3761e0e49502b61ff4f7c4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.52		f4faba62de8eb4ed68a2872a10c2eb419aacbc4a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.53		8d79a8006729f285f048b0ff57aff20f95852344
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.54		8fdb9587d54a65392d4e9a492d6c71000a8f5cd4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.55		ae45e5b42e4a10722a83f030ba4dc0ec6b0d1ea7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.56		0190fbb8ed953e4348802431e1613514f1e21486
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.57		7b4a5153289cd194c397e55c44d23c6574472fc8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.58		8a112a645386c540dd903ad31f7608585221968c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.59		bfb0bb7d0e4c38ea9f44eccf128309b6e724905e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.6		41cb6b4ab3239ab50f8b17a2f269538cdc485d99
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.60		c4843ea10815e10760dacce8edb350b1f28bfff3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.61		41b09d28ed469dfb7f4600687b4b29b49b1aaa47
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.62		c8e2ffcb387138ad209ab72cdefbb69548144d81
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.63		13df981dc04de688c3a45b450de994ca68038fa0
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.64		69b5a72695cf56d5d1567d1e6cc0696a3da0c98e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.65		0155929c14a74008d86c31c55e6c29c35f2c9cc3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.66		7df6b1b99bce91be02a940e92e8515a939c50130
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.67		ac2d5ee3446d8cda7a29414d08b71d4034ef4e21
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.68		1ab2696eb6eb22b61c7e9bb5fe09e6532fd91ec9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.69		278af9ccb5e446e1c41fc8a9c2880a3732decee9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.7		28f5309a9c1162d3afb6c86e226cb880c5336b64
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.70		83bcb93e806eb25676a4731e0d6d345525d7ba21
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.71		5122b989d3f483cf8fa770a6ad02776f62e8a128
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.72		c0a4b5e6bcad76b6424bedff3bf26b986c2707c5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.73		d2bbae259e2fec1d1ab1a4fccbbbc212721727c3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.74		ed0f4da629ae681953ec1182b7d61253eecba832
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.75		d2cdd7f96d1b1c996be9cef272862bb5bb5cd2b8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.8		0329a7761e90c2a1d1fd59438c2ad8302b455042
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	2.0.9		15f63e08d6ba1d3b1fc22cee379f38d243e0c229
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.0		bbacb0ed4f7acd28d772c6dbdf2b2d3e2f4b4dd8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.1		02657e18b6ad7b5a35c2f5f011308267e06b7e9c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.10		4c5dc270f7ab06dc64934edfc79fe5374973caf2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.100		e3f8729c86ed28b190d1c90f2cbbadd571944eb7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.101		c2dec0be54c582e7943b177aff23b0989ecb2c2f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.102		33a1633373951b4b37195971f13912a2d6f98de0
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.103		724d0c9128f46c7c1490d6fb24cb88f68db2d868
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.104		d41bcc4c888923a835ffa61115250cf43658dcff
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.105		fd0666e61a7380e014d9a6ec371e896897f8fa2f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.106		28d89eaa707d2e881639173105b298f74b55ec1b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.107		b6af3248891309a2c2653e08610495b8c06e6e85
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.108		947eb0877cc30e348b334b88027d683e6e33c568
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.109		b1cf3c6319e05ae93833d88031b1fdb3b9d2119e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.11		c99a1f7dd47e0357f99745fc0a193851c906238a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.110		8539d9c9a7eb2d5ef6d881c848d4450b807ee3f8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.111		8735ab698f5a912acb5ba187e9e6bb8da4260077
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.112		d49ea6b7006be60f5eaccf9ace4fafc7965ee5d6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.113		b7f6ede5e5a925fd9cd1ed49db7ec5145be97793
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.114		15de7de562d12be56b7edca0b18ad282ec78162e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.115		e9fc7b697aa62cb41cf5bc90184bd57d5d348ea9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.116		10d3878b83c6094407b504833b524cd93e2e56dd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.117		f103ed40f20b3a89f68b4c9b97f1e05265dc6762
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.118		49ba6eb2b07397c08a4456b71737a757198ddec2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.119		bf4947403c6add215fefd904b40ffc800aae0f1e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.12		060f54fc7f5c11dcd8c90bd6e22f18f24b4b0be5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.120		2cfee7d93221978396ffe82f6dd9b7b501a45d2e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.121		436ea3ccdae36fd729929f390d252ddc9ddf4574
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.122		42c62a8472afaaaad4e2ed37c622648b7571ee34
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.123		30c26f3678efd6a9c8cacbce5f21b8c35c4068ea
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.124		f4636eab1346596b5477f74c0a153d476c0a77e2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.125		5990482f0725f479798b0cf2017b15064f179aca
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.126		d246e0e6016a9c589a4a4c7353de8b2aff7c694f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.127		ebfcd5d3a0f41a8ebdbbe11555238b24046eeb45
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.128		118e210217368b0fa936a789b078bdf0783f3f05
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.129		1272efcc101b5e964289ca77ac48fe7ea2c8470e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.13		8c8cfb0c8c85e6915f259f8c18b83afa615a6847
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.130		6c60d25e2236fc37f3f15beaf7a25d4c2f3c2469
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.131		d5cb3ed574b1d5c7fd073879aa478dd4f6c65386
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.132		b200129560dc97b6a1670acf74e3cd851f6caa92
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.133		f5b2f6ba9969345de0c67c100ca6334536844133
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.134		b318c53cbc585fbdd5264bff0ab5b773b870c641
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.135		d0897f8d107bf99cc91cfb0b6e284191d8ce22cd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.136		bf162e34b4b70945a744fd0029a89f4ed311520b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.137		b67e9559531fe58d21529dc12439203580151d83
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.138		708267b6d98dac42598f3a38e862945b49db3ba8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.139		3db9920232fdc1df193bab9ae553568a40066e7a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.14		804a6899fb2913d4a2f41f42e83a8cbb317fb46b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.140		971b872e3bf0136a9e99715b3c6cb93fbe396d60
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.141		41a98f5e239ff51af8b3f35246054a727c996879
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.142		55648ff61c9d98e1d92c557d9933650bf635c1e1
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.143		66ecaca3fc7094f0817f542209b0583476dbf5f9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.144		6304112e06721c9d3b63ccb88fe0364fce083c13
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.145		d76e044a31dda3dd8a75c118b0a5a447d4ffeca5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.146		482cd7da9c7133569c7729a5be49e9b8be9b7116
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.147		fb9dbdd58257ae9c875eeca19715c72907325d1d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.148		a3dcc41ac78d6386e08c4da9b647cdca34d68fc9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.149		94138a8a29c6ab1473f97a2b607398f1a0558e01
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.15		4386739658d56e1b591a38b49e93e8647135aca7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.150		f437a691604c65bbf4d152e642eff5f3e2d12fe5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.151		2a242e2bd49de75d9f7e46b0e0b901a1852fe00a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.152		00d525a8bef087e19d4ba9b25d25c8e9d341c4fd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.153		214e18809858466c26aaa1bd1c352753143463dc
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.154		9e17689fc7d1cb81b7b5fb141270edc1b13d5a28
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.155		9cd4c905e375b048728846d3f29b88baca767217
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.156		f787b154a0bb29f2d7e206f44b2b745f4d74000e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.157		eff88d43890846fc4c3d442ee3dbbffa6aad90a8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.158		8a900a71962e738e1e76e9bb1a9d406136fea1f7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.159		9c92e8800beca6d2cd47814374af0f82642c44c6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.16		469018d7862cb0b11ea032f97558c86ce3da6bab
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.160		9a40604a35f4ddb77f44aa82bd549f69768f521e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.161		2878e067d7b42d5e9b3b7b2a78b6268a426924b3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.162		af7e76c0acc47814223c2e8ac1b31d390564ece9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.163		99b63bdf307609043372aa56057054dd6921b83d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.164		79fbe3f6836bdac4c342bbddbeb9d390f3a2197b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.165		2f60654f98de9dc371d3c0b587d89536837a0e34
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.166		676287146b2af8c9f6e327ca1e3d266c26ebee8c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.167		befe5bf7ec3cab5ae3809c7f4c56ea07ef75c880
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.168		4c180ddc257f7a16aca16bfbdeaa76d5ceaa5c8f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.169		f09cacad26fb9015cb819a8ff8b82b9e9d3c3fc6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.17		69a1192ae576215a69409a7e7b546a368cc6f0b7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.170		b333b4bdb697299121c91ac72e2755f24af7c06f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.171		1f18abfc8e790cd39f2ad17e15f096e7dbce5ca7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.172		fe0bf5d5a80664734a549b16bc581eb1a77d9d15
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.173		409f0cbadf053d5462453db5828214696006b338
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.174		f42d9c158ab98d7f99eb706bed2648fd819ab017
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.175		6594c1002d9117168910181348b970fa8f7cac7f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.176		b31927c16d0f9d73af79be30c5adcf95dc368f2f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.177		0efc3d41b848a7ea398af4ec0422077869cc85de
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.178		78904e29582f6b0bd0bcb01a84dbf23d854c14a6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.179		c36ba7d89728b960a0caec3590c79b0c1ac3fc77
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.18		8fb00b6d1164e7c8f02bc2f63406d02648448e38
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.180		ae178894efce0c227bcffb87566914b90101a9d4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.181		1485e86421560dbd02b3b09d6487f95acf268cf5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.182		25854e9fb752defea34c6912c107192920ab5848
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.183		0f669658ed739689ced1f94a7400604e1e7e389f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.184		6b2186d4fced5d349ad6a1e606546efe8844b3e2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.185		3d185589ebe1163f5b0637332b9dbe766d6bb222
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.186		9367ba94415c6d0b91633160c2cff21d7ad7f06f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.187		7ee2ee3996a19af4642445045a2e9ed1f73e8bc7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.188		ab154bb08f76b7d64d0d1b8d0e2367d210d4bf25
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.189		9d280ca53a2f9f5b0c3b2ec8693061b6c3ae605c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.19		b0687bdf0243ab9280d360880c5f79f8944561a6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.190		05de9dacd321403964853491052202a71f644aa2
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.191		72be081d20d4268412f3a964b530176ad45ae4da
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.192		8b2ad98948c1c738e45ad6b36460e77d6dab4856
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.193		36ac825400bf7c25a14762c99f4d7defcfd2ccf5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.194		fa8382be61edb55ad8bcb34acda96b23f589d2e4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.195		7ef21b37b9ce80eb7ba8c4cf4cf8df557a2a938c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.196		142ed98188498bec73db59fd7ac08af492faffac
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.197		ac5a1c8ba93cf91e08324524bff7f3b9eb0e6a90
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.198		ceb7021a6f2c49c5b1e8e0afeb88b113daa53d35
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.199		b97bfa89f389d3e7804e07817c97fba8595aaac7
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.2		dd3a7c3dc416ba23100ea2316f534c44dc71a20b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.20		08a6d01865a5f442dbc51de606ef979de9a840bd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.200		82c9ff3054e9ebe0fb2e3c341717748035649b35
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.201		48308dbcff2f1d06f54185ade753b726144f440f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.202		522031c16471a84b77d06e23549dc66c4f9cf497
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.203		540741449c5750b0caf080cfb3355899b83a32ef
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.204		318faa6dbc1e2b6eb7269560b95147fb118e6871
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.205		1279b5be43b1050e6cc7df502b7ce8c5b443401b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.206		287d571b350fb5a5b3d71650ff4ea42237b7b86f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.207		c8567220e308e0bcf90c1007063d51dd70aa95a4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.208		9c66a81ed3d159fcc134164410a66297bbe8c6a0
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.209		d4046a74388f68dd0d2a06c09fb085a5f74279ea
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.21		e27949a3130595e990ba1942f087422d272247eb
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.210		785b284e759c59cd037e7579148b700538a619ee
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.211		8b147c091179a2458fd723a0b43214ea18d9a3bd
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.212		a20ef9a0644319cdef14d8cf0de3e074bdbd6fff
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.214		10cdfdc0eae1aa52909b741350ac23f297253aa8
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.215		d8432ff271eb053c8bad471410931f6b29585b5c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.216		e8c882202dabd34cd7c0a5de046bedb4db48d9ed
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.217		6610c20305fecc87a429035c177d847d0c18dfc3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.218		cc0df179d68b3718fbf065f333200dbccd396691
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.219		c6ae76f17fa30c5ca06222e94c6bf8475b706f4f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.22		bb4c9ce8dda13948a428930ba6f16baae086af5d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.220		6d3b40f2982288cdc6043050ef19655f6f6e02b9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.221		0615d628f3f0af574c7d21b45457223207b7e8a4
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.222		38cd59e1868b4dc5c26e78f681d522f5d46fee4a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.223		1e7e43b5b2a35f468277d3c451dae934ff328e51
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.224		35738a417b2003d9fd0b37e9766e2106ff5efcd9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.225		2263d6c16f55d1172290507e6cb5b7ac4fdfca6b
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.226		11dc4921439b2f6f5c3d7b1db0cd5d63fa3a10ab
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.227		3f31ed70f639a81832c6b760066a86d87cc92eb9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.228		db649dc6f043e0ddc6772e050f424dad6e83949a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.229		b555cdf673a6e369a60149f41588dfb66c106af6
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.23		42599b96783c1e1f679f40b03e20f4a31a8c34a9
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.230		2447c45529b64f2b2495bf89aec3d1c9c2de9038
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.231		b186058a329b323ede575a0b55a0404cc0330869
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.232		c7e41fba2ec6f61e75c560fd81fce99eacc5199c
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.233		05562fd4a938857653a77c767e76cd9a97d5a25d
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.234		ec79176cc6f6de8fc85273ed5a7c6c6778d5bb6f
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.235		b0d684b60fe3b04d3dfb9a7e599624d456fb22c5
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.236		e39f7922c058293ec7b46a633cc5ef38e773696e
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.237		7194767e6a4396a05487318fbe52ebe868884e2a
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.238		3b3cdce2668df2983b7ce057051e3d5c6cc032bf
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.239		8da50de1266ce8925f208beea4245715572f55a3
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.24		72fca9cc411c5ed9973b6bd25dec02012c899092
org.wso2.carbon.devicemgt	org.wso2.carbon.device.mgt.oauth.extensions	3.0.240		7091aaa2e459dd44b293918594684a3dcdf8472f
