cn.com.antcloud.api	antcloud-api-unicontact	1.0.3		c3fd82e91d10a5d24211700a10f0d82cbf6ec53d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.93		7b2de17df5ac36f4f8e8ff95f6e43959b3d28983
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.94		8a28192da01e0bdf05ba62270ae522db11571eda
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.95		4c106706f32eefcb7043be1a383527d47115d807
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.96		356cfa79390ebdb44a6a279a2b778a9687d041e7
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.97		63b4057fa89283a15423934b98f1d8b238ac523e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.98		893fbaa89e5b3a7535ffb9a1ee22dc3e9169207a
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.6.99		a9dfcd1f23a7641c8fa17f427e468144c4ea9b9f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.100		b711ac0da787dbe8521c0901ca445a59cd50344e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.101		fcdbc4452624780d23e8b6f8c1c499e856ba8b92
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.102		e29e7c6352e3a843c269f2437181ce6892024973
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.103		aa6e1013c2edaef2b1e06c467e70eee3fb826a30
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.104		878bff9a39c4b8121927107900313744f6aad452
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.105		7472ae7984030a74a0ab632cf49dd1cca6d7258c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.106		f23a2a1724e13b14cd4bb51142491c3781c78fb8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.107		8a87193c268f51d03dbd34a90980533036d2ce37
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.108		28c6c3ba2f973a750d2a489931a9a390f786cc8c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.109		c7c26520d7d6d8379ba709deb5a5624bd52ceb50
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.110		e516cdafe7850ac801efe7d0934c3293e5a975c1
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.111		6ece429ee419c7b2af79d6aa410d6292268bc59c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.112		39fa8b5de23f7e51757e47bdd463df9657400394
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.113		f0e504572d1122ae08292e2e5ae8b55b2e2d08d9
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.114		1c602c9b3aaef002cd5bd8e372451bb4dd5c7a13
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.115		95cce4db2e522888892666a3b64cee9e97a2a099
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.116		6e9d527e6b43e3bff9f4a2bda8b6d98c2a0eec69
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.117		2a01d90defa24aea2b903d07ea827b1f742d3579
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.118		48e9d310e0c264b5b5c4c7bbb1b9ec1e2c184bee
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.119		ad367d8c6f07de55394524998ab418216a36f95c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.120		f00840713414ad5c1dd0a4b550dbb13d4c4f6f7e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.121		a82b19cf97a39684c7407d96e9e1e4a03f38168f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.122		7f8ba54e3383e6fd114a203f599e878f1151e1ea
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.137		6acf8dc191b6acc9fef1532865939ab5121d193b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.138		9051666418659df557d9a4acefdfd8f83480d88b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.139		3ef6a54e8c84972faa9a77450d1d670d0acd9a67
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.140		afedd172566f508a78ecd9c42b46a6a0121e7b8c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.141		eb4709df38920bb0b70138039101da66f0d7bcd7
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.142		e0b3d501e377ae1b08dd2293b7cc3fa933b754cb
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.143		d2d57b9d318ccede1c8c2bfacbf80444cd496b18
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.144		df4f7af06429ef91038f79908d07837a0ff88916
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.145		344684d3e89a649fa59f8ca7959091c17d42bd53
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.146		e799e886bc0a789911de54fa4e04b3e5e2e1eeb8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.147		882895f951d54bb4f6e265216baaee6f0fe2c74c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.148		5519ce8a228d11dba43dfbfc075b96dffbd61051
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.159		ed1398313e35f549dc8d25e680bc3a9297259cb0
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.16		77a5a571b344572df33acd0459ecd18dd6c19d6f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.160		76f673f843ef8a96b81f77d6973b77b419c5287e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.161		1e77703ba6a5e1039cdb660bdff2d500ea165af1
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.162		c78901cc730506c542086366fd5532a0c13d3b26
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.163		16e78548e4c658dfdc90fe3e842c7ff2167717e8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.164		ab4311f7225e6f077cf0280469659f7665bf77fa
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.165		ff7e19ed23e785b652d4bce08b422705e062690f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.166		eaac7fd40ab19e8c20867e4d4a85fa862a7c695d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.167		7fbc75795020ad5ca6af53cac69e4248d98d5cac
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.168		d79293c236eb68e83f92bb03446023475a59a07b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.17		c06364790a2b6f1b1314518b115c31935913566b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.170		0081cf11c9b92f8d7e4ae81116d502fecf7bcd2d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.171		743f2bcf363133c242a1d96d54e8dc4e712f6295
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.172		df274d1ceb46a6d5a53014a74c00caff3ae60db9
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.173		df303d545edf58758fe2897fd1b819ce7c542405
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.174		ce0e06b96bbcbe14201fcf3d2af306712fddfb29
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.175		1d6276ed6717719c98491f58898238ab286dc82d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.176		3dd666ddb6ece9b897fea31943b701f5a3af3e14
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.177		8fcb9672a78859b14f4bb2bfd8759ffc8aae4f6c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.18		bfd7eaa85d25e79c1073aa839439afdce81b3ae1
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.19		99d7459cd7af639358de94ec670539d168acbaca
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.190		d72c4071f781eca644fb81156d5812354d84e38b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.191		b008960e529be1ed0d47fc533b9457005fbab64c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.20		66155534e2a9b4dfc00e750234d6c63568134ba2
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.200		f3f63c09dfe1d9d3fae6404017266fbbea735f9d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.205		7ef0fa8311ad3e6eeb9136de48457b06cba4b33e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.206		315524a9192e9ef0035f34832886c074ace1b389
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.207		252fcda6780269376a8cdd6c956ee0ddeaca58d0
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.208		7fad0f0612b5ae9e3dce28e60fffa13fa4123b10
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.209		42d1999ef80fae928abbc4e5dd67381d1e511096
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.21		ba5d73379114b0389a6a98a86ab4fe0d1f0b0743
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.214		59335097068c05a9724152b8dd4d6586dab3ef4f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.215		cc786d6b9d260193492295f500a6778de7064c87
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.217		46e9e1264eff9745c034e0424c517aaef894e2ab
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.218		a4c4fb09e81d0faf40ffabf2411476d4ac300d34
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.219		417a520a2e2eb06156162fcdfa4470e19f6a47d2
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.22		8c1c42e461134a0c0b387e6e3ffbde19d850b8bc
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.224		a2e6722f823583b13d0663f44911ceaf98776b45
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.23		ea1b3acd29276231f2674b85d83c938bb8d16bc3
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.30		e12d9359b0e43502950c5e66a6e16168eb5b370d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.34		5fa5e1fe9a14ab783cfba19c05ba3388ca5e09d2
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.35		267b933679c0980fd3e989df880b96bbebc6d9ec
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.36		8189018a62b7634c58582eda94161de0cd59dadb
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.37		965c893b7920e7fbfcae9150e958bfe0c578db37
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.38		3816cad99ad3f30e4c676e70aac99b70e37b5b80
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.39		d6d90b871b1dd983f6c83607879a01146531f4f8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.41		fea87f0d7fe740f8c74f069d31eef8a3d9c496c5
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.42		b12c96723b220672b4a26746098b4eb65702a048
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.43		7c55a72f6efeb77932469811b7a0b5462e631ed3
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.44		9e7f6cfdc2b49f8b7f702320d7c8cccb3cf1ad0c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.45		d29c21d891afa4e6ebd3eb79df9492ee4c0db21b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.46		a2e7bcf66d22f9af36222e749517509e2d9c75fc
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.47		2b40a9b19dac4d3d9fe9167449a9e6b3a4c0f8b5
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.48		12d79e20440bf70719c7eaa88f85693a944ab0cc
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.49		6a48c7739b2c9e1f5d05db77fc6364a7c75d5d8e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.50		de4d264a4d3635d47e9197f1f437774856155d85
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.51		1ac0ad52eac555fd0b246b7e2ce60470ab726c39
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.52		03991588717ba06882d0c13cd7aec4f209202d78
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.53		7b7ebc6656c74bd5d3b77602736075014cbade00
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.54		c60c65971af94ce330a5fd200f86b82c4eadb808
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.55		f939ed357d1438bfcbdf570a076d04f046834b3c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.56		7684d325e22c5e2009bdc396dbea6f1fc1348bb1
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.57		1f28bbf4863deddd76b6ad0e8fc40388047b37c1
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.58		fed0b2c702bb86ce029d0e14572ef6a01b697118
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.59		0405a07c863daef8e3b93b6d08dd979f8465c8a0
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.60		9b16646eb462406a364d3194c66df86b3b6c4a94
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.61		c96f5a72afd8f75bb5b169c6be50aed3727f3aba
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.62		cb3913352bce39e0cdb46bc0b02665bbd1c9fe8b
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.63		86737380ee62cff7f50e4357d2f42e2b0f5aa9d0
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.64		69c6c63be31ecd85cd79bcd6f34c71d4ad83c92e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.65		3e5c7203a8625f1e9bd732ee5bb47cb43c2200fc
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.66		982485000f4d0f8eb8af13c8473745c10e0bfd48
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.67		9e77cd51ac20bf708f60865540ceee59df41efdf
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.68		5f09d190274300b0db6d24045201838a832e35e4
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.69		736f87376f74447d5cc465fafe0dfe2460e9ec95
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.70		19763062159ce60807af5dc667784ee634570dd5
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.72		6a38c83a6388337d59c0ae4b22995abc89cbf3e2
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.74		bfd6b8329e9416a1de65e37703d338a6090ef140
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.75		d7a369f0e63cf024354d443dfcc506866b8b721c
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.76		3ec032905d1bed78ead58dc95605f0a770ce7202
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.77		30b36a6438c0c00edf9bba4a6367ce49e3cf79c7
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.78		7a2484c90911e7b5bcb2f4ea135f986e13d5d098
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.79		ed49a098dc9fdbc40ca1ada220a16a3b4db0348a
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.80		fa2a8a8879d5f64ce8881c773f03961befa70b8d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.81		03e3e0a176717eccfe0ae53b8b7b9604a13d9ca8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.82		fc2facb0a68e7c5d80f0985624898c78ae7c62e9
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.83		89129f9769188e6c5f5356aea736a2b09561e24f
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.84		6b58fa2f242d40406dfe95a0da74c9ac9ff6daec
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.85		19815d11e0b4499991b38890b1ef158c5bf24ea0
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.86		457557f2b5287e3070ae6fa009970099bcfe40e9
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.87		ce7b4de27361a6830d579e069dc6e364c7c7c034
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.88		d416c09139633c5de6a813c8ac0565c5f24bf5a2
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.89		a80c271c1c0455aa44cb97026d193c20973f99a8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.90		2a0bebf88312f3778c95769b987b0cdc03f63e50
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.91		9f83ae4ebed5b4e183b348641cfee6673ea5c7fe
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.92		fcea44c962d6f2379b2cdb4ade9656c88f461deb
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.93		546c7040f38328c2904de7090bf051753d92293d
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.94		acd9e0f9343d14db026cd8aed92ed4e246efa67e
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.95		bdd321907a94a81f5f15ada06bfafa35c07b3bef
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.96		adac4ee84f1ec8739e25e6c374cca72a6ebd31a6
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.97		72e0fe8813e821abc7b021101b9c48cf151efb94
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.98		a26d9939c885341353a085f4e670b9e76582fdb8
org.wso2.carbon.mediation	org.wso2.carbon.inbound.endpoint	4.7.99		48a06d1de7e0287cf334d368f1722f65dfcaf959
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0	core	2a6b4e2b83b7812c3395b75b578a65cbdc1d0138
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC1	core	2052d714cf2c567c3e71cdb19dd4a73fdde92bd3
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC2	core	02484e5263c12ddd78be1b3a3b4a1eed15601f2a
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC3		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC3	core	bfbc30d14c75cb549408184fd7f46f3d6b5b09bf
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC4		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC4	core	1556d114c52c3c3504ae52e0641c027253422f50
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC5		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC5	core	a36a4c3530422c2c8ea3be1370084c9f75fcfda1
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC6		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.0-RC6	core	b65679686f90e0942e1f5cce04e1d0dec1a71d7c
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1	core	12738ba0d5fa052bd6c25f89d5c8061667e9bbff
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1-RC1	core	b3fd393f0744849cd8b55404bbcbbc40764d4e01
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1-RC2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.0.1-RC2	core	c97c66b097ea707828a902f62eebc69cf7bc8990
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.1.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.1.0	core	3efefafa9b026137aeec31d31b5cff6bbb170430
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.1.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.1.0-RC1	core	fbec57b77e1c0853383cb8969aa32af87b92cfa7
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.0	core	faf950e249e98e9eef00aedb4ca81f56d6412830
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.0-RC1	core	0cc81aa84626707e31b8ebd14e1cc3b15f2ee0b6
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.1	core	fbf1ce848fed50760b2be865cfc334f9f20185a4
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.1-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activityprescription.actoutcome	GetAggregatedMedicationHistory	1.2.1-RC1	core	7258965f894a7fb2bfb82da6c045db32a89f9f56
