ai.nextbillion	nb-gestures	0.1.0		N/A
pl.touk	sputnik	1.10.0	all	5be690ef406d6964bf54aac90f00ec3165399fb6
pl.touk	sputnik	1.10.1		95373230a6c59bf1a245c6e8fb6bb0f68196af82
pl.touk	sputnik	1.10.1	all	c44a4e42e339807a3e89ac8428a865aac0ec52d5
pl.touk	sputnik	1.2.0		8fa7b83ac54431743c7937c5862bc9ce81cab9ae
pl.touk	sputnik	1.3.0		4e1e454c7e79fa1cfb7559224fc891119fa33160
pl.touk	sputnik	1.5.0		064f72d5ad70f4ffff6d25886226f090374733c1
pl.touk	sputnik	1.5.1		ab7c442f0f346ebf50aba068c9633aff85c8e6e4
pl.touk	sputnik	1.6.0		c543912df99dda5e8201e711937b4cdef76f1147
pl.touk	sputnik	1.6.0	all	31e533d78f6df7ea54f6a07381984de0a3ec9f4c
pl.touk	sputnik	1.6.1		dd764d7887c5232897e41aa7e3b9fb5e652a5b7f
pl.touk	sputnik	1.6.1	all	a50a2ba81e5cbc3573710242fd9dd0d5e323d182
pl.touk	sputnik	1.6.2		a28d3c6c0446442fa229bb9ecd7d6f35b6a5ebbd
pl.touk	sputnik	1.6.2	all	5954f81e39993f468d05d2f34aa9e4700bf83491
pl.touk	sputnik	1.6.3		17d59eb1665fb060575647e2e474647121ed1272
pl.touk	sputnik	1.6.3	all	491c429a3d1ab9e4d0c3cc1eccdb542b495eb509
pl.touk	sputnik	1.7.0		080b441f0cbe83545d50d99ea83d6c96fb1f2778
pl.touk	sputnik	1.7.0	all	f82f5b6b2f982eb5384b28ed3348e1742a1eabde
pl.touk	sputnik	1.7.1		15b3bd84e544630751c974fdb7c75c05b489b75e
pl.touk	sputnik	1.7.1	all	673d3c0ba966e8d6a49afcb0fde282bff312a4e9
pl.touk	sputnik	1.7.2		94ca19bc1402530066130a2d7f7cdd0ed34698a2
pl.touk	sputnik	1.7.2	all	91daa4d2ef00b30f1442219ff9721cd3dc401b7f
pl.touk	sputnik	1.7.3		7b0815876951513fdf0e31d2a8c25e7f84eab5d6
pl.touk	sputnik	1.7.3	all	55236e8882299474a126a551b50f5eea9158a369
pl.touk	sputnik	1.7.4		f3aa83abd04d3efa7b62dde67581d879e26a9936
pl.touk	sputnik	1.7.4	all	948c751ba8e5b1ea40b3182cec2f7a10ff7d1c4f
pl.touk	sputnik	1.7.5		92f245a75c3cc65049ae3f0e6f7a331ae37c0a56
pl.touk	sputnik	1.7.5	all	d99a960324d1a0946b81eead484346b45bf34b2c
pl.touk	sputnik	1.8.0		fd024491c61155233982982730e987e1ac794506
pl.touk	sputnik	1.8.0	all	732034de0d3c880c0b9be3d901ff355f56a0cb7e
pl.touk	sputnik	1.9.0		ec1f988505e4fc574bbaf71b5cde5eeacfd8106c
pl.touk	sputnik	1.9.0	all	e17f9f3a5e3a90c024f85047fe1d156ff7254bd2
pl.touk	sputnik	2.0.0		81549bb04f616847b18cf66ac2e42514ee2b0942
pl.touk	sputnik	2.2.0		546b5353b83bfa2d5e070e71425c536b15c6630b
pl.touk	sputnik	2.2.1		698ff5bd47c022a7d9de47da5cb1ea2139306226
pl.touk	sputnik	2.2.2		bec7c27afe189bd3a58fa0dcc72139c290dc43e1
pl.touk	sputnik	2.2.3		78c4cdd24db10448a99af4e9669a0e143506cb68
pl.touk	sputnik	2.3.0		b2aa61939e75c001bcc87332ca43128f52c1acf1
pl.touk	sputnik	2.5.0		8b63d517207bd5638bcc2b0eaa971dd92a647eb5
pl.touk	sputnik	2.5.1		c8ee3698d907262e544a486651ed34dc8cc45b1c
pl.touk	sputnik	2.5.1	all	7a4d12d5ea3cc586b0b1ec5293c1125314d016a3
pl.touk	sputnik	2.5.2		e69b27557ab1cb58256092dd1d632215ed52c778
pl.touk	sputnik	2.5.2	all	a33ac84b780887c4a181106833023a6c55a0ac06
pl.touk	sputnik	2.6.0		7fe75db9ddd562e1d797190ce255c6a50f9e6121
pl.touk	sputnik	2.6.0	all	2deec313721904e5903f4ee62b7c82dcd56f00a7
pl.touk	sputnik	2.8.0		6194ce683777c4ba65de87b51fa8ea9ff79dcded
pl.touk	sputnik	2.8.0	all	e51fce21cd28af02890c24b54120ecee73bcc9ca
pro.respawn.kmmutils	datetime-mingwx64	1.0.2		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.1.0-alpha01		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.1.0-alpha02		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.1.2		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.2.0		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.3.0		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.3.1		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.3.2		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.4.0		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.4.1		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.4.2		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.4.3		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.4.4		N/A
pro.respawn.kmmutils	datetime-mingwx64	1.5.0		N/A
ru.yandex.qatools.actions	actions-beans	2.2		1db2c2522b77e7493107c9509c02b3ba9cc3e2ad
run.mone	docean-plugin-log	1.4.0		c8d6271149eb644e8e593a088357eae053d63eb3
run.mone	docean-plugin-log	1.5.0-jdk21		b3372e38d255be55c10d46e0753a9cf3384b0d08
run.mone	docean-plugin-log	1.6.1-jdk21		1b00f3d3ff29f7de594156dbbaee42bdbd076a9f
tech.xigam	grasscutter	1.0.0-dev		87d15aaac0d793fa5fb26ea6167607d2a4fef49f
tech.xigam	grasscutter	1.0.1-dev		ad219240d92067534ea9661b3301e764c53d649f
tech.xigam	grasscutter	1.0.2-dev		35153d65b91edeff8b58268432170de42c952053
tech.xigam	grasscutter	1.0.3-dev		46fcdd5eb53b00ab64e4aaabdb8f01894985721c
tz.co.asoft	kash-core-tvosarm64	0.0.10		N/A
tz.co.asoft	kash-core-tvosarm64	0.0.11		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.0		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.10		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.20		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.21		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.22		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.23		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.25		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.26		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.27		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.28		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.29		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.30		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.30	metadata	f4a8fea82b982a69f651a17a2117c8ab31a927fa
tz.co.asoft	kash-core-tvosarm64	0.2.41		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.41	metadata	feaf2e0631c4ace4945cfb3e75c0150bfe45066a
tz.co.asoft	kash-core-tvosarm64	0.2.42		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.42	metadata	9d81465d2598b6ddb1285591a847a6f9733a3215
tz.co.asoft	kash-core-tvosarm64	0.2.43		N/A
tz.co.asoft	kash-core-tvosarm64	0.2.43	metadata	1f1d065f6d53daaaa6b8d0e3881cecf4c9bc026f
tz.co.asoft	kuest-mock-watchosarm32	1.5.2		N/A
tz.co.asoft	kuest-mock-watchosarm32	1.5.2	metadata	06fe662f2fe0064a4778131c2df7637a1066cf05
tz.co.asoft	response-ktor-server-iosarm64	3.0.11		N/A
tz.co.asoft	response-ktor-server-iosarm64	3.0.11	metadata	dc28987586f01921b5fac11a0ee6f040a1b25dcd
tz.co.asoft	response-ktor-server-iosarm64	3.0.12		N/A
tz.co.asoft	response-ktor-server-iosarm64	3.0.12	metadata	1f772804f39fd6f3587960c34b07d5897da28e87
tz.co.asoft	response-ktor-server-iosarm64	3.0.13		N/A
tz.co.asoft	response-ktor-server-iosarm64	3.0.13	metadata	dc13b6f582be28e97fca79f85d9114802a3cd9c6
tz.co.asoft	response-ktor-server-iosarm64	3.0.14		N/A
tz.co.asoft	response-ktor-server-iosarm64	3.0.14	metadata	f8299a946b579e7f80db043562ff7445f33dc384
tz.co.asoft	response-ktor-server-iosarm64	3.0.15		N/A
tz.co.asoft	response-ktor-server-iosarm64	3.0.15	metadata	0a1169a987178959d83cfabe3f0e9b1589f2e76f
tz.co.asoft	response-ktor-server-iosarm64	3.1.1	metadata	46e53e4f5bb17dad68d7ad6bc7f5b9f8562393a3
tz.co.asoft	response-ktor-server-iosarm64	3.1.11	metadata	11fe8413d5bc5ef824ca5c0fee01301dc4034cc8
tz.co.asoft	response-ktor-server-iosarm64	3.1.12	metadata	fe7da618ce9847d2d6c68f101fa92b0bb0529156
uk.co.webamoeba.mockito.collections	mockito-collections-core-integration-tests	1.0.0-RC-01		812659a0c247bf0b8aa402549a979b1d2e45722e
