am.ik.tsng	tsng	0.1.0		73ba4e1b65c13440b14ac1082e69b7e710c2271c
org.onosproject	onos-providers-netcfghost	1.10.11		N/A
org.onosproject	onos-providers-netcfghost	1.10.12		N/A
org.onosproject	onos-providers-netcfghost	1.10.2		N/A
org.onosproject	onos-providers-netcfghost	1.10.3		N/A
org.onosproject	onos-providers-netcfghost	1.10.4		N/A
org.onosproject	onos-providers-netcfghost	1.10.5		N/A
org.onosproject	onos-providers-netcfghost	1.10.6		N/A
org.onosproject	onos-providers-netcfghost	1.10.7		N/A
org.onosproject	onos-providers-netcfghost	1.10.8		N/A
org.onosproject	onos-providers-netcfghost	1.10.9		N/A
org.onosproject	onos-providers-netcfghost	1.11.0		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-b1		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-b2		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-b3		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-b4		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-rc4		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-rc5		N/A
org.onosproject	onos-providers-netcfghost	1.11.0-rc6		N/A
org.onosproject	onos-providers-netcfghost	1.11.1		N/A
org.onosproject	onos-providers-netcfghost	1.11.1-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.11.2		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc4		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc5		N/A
org.onosproject	onos-providers-netcfghost	1.11.2-rc6		N/A
org.onosproject	onos-providers-netcfghost	1.12.0		N/A
org.onosproject	onos-providers-netcfghost	1.12.0-b1		N/A
org.onosproject	onos-providers-netcfghost	1.12.0-b2		N/A
org.onosproject	onos-providers-netcfghost	1.12.0-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.12.0-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.12.0-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.12.1		N/A
org.onosproject	onos-providers-netcfghost	1.12.1-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.12.1-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.12.1-rc6		N/A
org.onosproject	onos-providers-netcfghost	1.12.1-rc7		N/A
org.onosproject	onos-providers-netcfghost	1.12.2-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.13.0		N/A
org.onosproject	onos-providers-netcfghost	1.13.0-b5		N/A
org.onosproject	onos-providers-netcfghost	1.13.0-b6		N/A
org.onosproject	onos-providers-netcfghost	1.13.0-b8		N/A
org.onosproject	onos-providers-netcfghost	1.13.1		N/A
org.onosproject	onos-providers-netcfghost	1.13.10		N/A
org.onosproject	onos-providers-netcfghost	1.13.10-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.13.10-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.13.2		N/A
org.onosproject	onos-providers-netcfghost	1.13.2-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.13.2-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.13.2-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.13.3		N/A
org.onosproject	onos-providers-netcfghost	1.13.4		N/A
org.onosproject	onos-providers-netcfghost	1.13.5		N/A
org.onosproject	onos-providers-netcfghost	1.13.6		N/A
org.onosproject	onos-providers-netcfghost	1.13.7		N/A
org.onosproject	onos-providers-netcfghost	1.13.8		N/A
org.onosproject	onos-providers-netcfghost	1.13.9		N/A
org.onosproject	onos-providers-netcfghost	1.13.9-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.13.9-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.13.9-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.13.9-rc4		N/A
org.onosproject	onos-providers-netcfghost	1.7.0		be19e7345848d51022125d28aaff9475ebf63003
org.onosproject	onos-providers-netcfghost	1.7.1		bf97ec138ece607d43770987aec0e05cec8b3da4
org.onosproject	onos-providers-netcfghost	1.8.0		5e54aa72ad3c3509627dd6b940953af628c42aab
org.onosproject	onos-providers-netcfghost	1.8.1		38d1bef80ace586ba768b8257086a41c8de774ee
org.onosproject	onos-providers-netcfghost	1.8.2		c2db38008fc158557511ef4a20d757fd22278003
org.onosproject	onos-providers-netcfghost	1.8.3		b62099824abc286281b35397496e0c60e9c3f2d6
org.onosproject	onos-providers-netcfghost	1.8.4		251bf7867751025332574d7f483aca4218929ebd
org.onosproject	onos-providers-netcfghost	1.8.5		89bc9901b06c4b8bbbc2c68b335e88168256c1ec
org.onosproject	onos-providers-netcfghost	1.8.5-rc2		f8c771d5674fd1ef94ffcbcce0c9a30b66f22634
org.onosproject	onos-providers-netcfghost	1.8.6		609365caebceb4b47edde395988648085d727872
org.onosproject	onos-providers-netcfghost	1.8.7		f5787fb055aa7d8242cbbd91c619707fea860bf0
org.onosproject	onos-providers-netcfghost	1.8.8		9be1ddd148e08fe0d1bdad00fa78f2e521e674cd
org.onosproject	onos-providers-netcfghost	1.8.9		8126127bc5a23848618712e1c9d9a7fa3f4ccb58
org.onosproject	onos-providers-netcfghost	1.9.0		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-b1		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-b1b		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-b3		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc1		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc2		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc3		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc4		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc5		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-rc6		N/A
org.onosproject	onos-providers-netcfghost	1.9.0-test1		N/A
org.onosproject	onos-providers-netcfghost	1.9.1		N/A
org.onosproject	onos-providers-netcfghost	1.9.2		N/A
org.ow2.jonas	jonas-web-container-tomcat-6.0-addon-with-deployment-plans	5.3.0-M5		N/A
org.ow2.jonas	jonas-web-container-tomcat-6.0-addon-with-deployment-plans	5.3.0-M6		N/A
org.ow2.jonas	jonas-web-container-tomcat-6.0-addon-with-deployment-plans	5.3.0-M7		N/A
org.ow2.jonas	jonas-web-container-tomcat-6.0-addon-with-deployment-plans	5.3.0-RC1		N/A
org.ow2.petals.samples.flowable	sa-flowable-vacation-sample	1.0.0-1.0.0		N/A
org.ow2.petals.samples.flowable	sa-flowable-vacation-sample	1.1.1-1.0.0		N/A
org.ow2.petals.samples.flowable	sa-flowable-vacation-sample	1.4.0-1.0.0		N/A
org.pageseeder.ox	pso-ox-diffx	2.2.31		8edd7f14cf155de5d210e9ded42520bb63415576
org.pageseeder.ox	pso-ox-diffx	2.2.6-beta.2		73958ae24e7da165f90bfbc7ab1ede3152b64376
org.pageseeder.ox	pso-ox-diffx	2.2.61		2f73a8c321916e403b0f7b396ce90a773d98d145
org.pageseeder.ox	pso-ox-diffx	2.2.62		08b372366c398ff8e728bc0f2c1fecad494122a6
org.pageseeder.ox	pso-ox-diffx	2.2.63		6ffe8c1ee7f447626b1400b99afcbcbb27fa2abc
org.pageseeder.ox	pso-ox-diffx	2.2.64		1499785670df041aecbcf469c8355cb5f310cf5a
org.pageseeder.ox	pso-ox-diffx	2.2.65		66a5c1bcbdda8e2f8a5d3d2545b0f9407610c8b7
org.pageseeder.ox	pso-ox-diffx	2.2.66		8996907c7fb2eab19e1932beb19b9d85c86ae298
org.pageseeder.ox	pso-ox-diffx	2.2.67		6b16b7c0ae571ba064966918d1c12b70085c47a8
org.pageseeder.ox	pso-ox-diffx	2.2.68		1974a245fe9dcac70f8ec70778b988ac89baf8bf
org.pageseeder.ox	pso-ox-diffx	2.2.69		2d3b2e272f66f5f16ebc9acff0be31a646f870fb
org.pageseeder.ox	pso-ox-diffx	2.2.70		e6ba8c5e600fb62681a282ff89fb5f9581689c27
org.pageseeder.ox	pso-ox-diffx	2.2.71		c7b4201ce0d9c97cf46e49a8fd641af88c7dc91a
org.pageseeder.ox	pso-ox-diffx	2.2.72		1028fdb9199b0cb349c0885d2f918a26907fcf13
org.pageseeder.ox	pso-ox-diffx	2.2.73		d498c07b58fbf8c46cc1403f9e9549ede9b9060a
org.pageseeder.ox	pso-ox-diffx	2.2.74		90d9acc9cf18d112c18b997447c55aed2b3f4142
org.pageseeder.ox	pso-ox-diffx	2.2.75		d8586ce4c5e33e82bd6da750f89dbbc3564f2eaa
org.pageseeder.ox	pso-ox-diffx	2.2.76		148a4776e12be89db2c239e720f907155213d249
org.pageseeder.ox	pso-ox-diffx	2.2.77		9dfd1a466803b69090b6a69f7b2666bea80788b8
org.pageseeder.ox	pso-ox-diffx	2.2.78		24a3852508e4ab3609e7f8945bfec3d2c941e32a
org.pageseeder.ox	pso-ox-diffx	2.2.79		90ee6e7177c3c7cf291922143f2220b7c3e54154
org.pageseeder.ox	pso-ox-diffx	2.2.80		41b7bcffea08e5ddbfddb1090e8dde5b683c4072
org.pageseeder.ox	pso-ox-diffx	2.2.81		6446a55114f40367d760429e425f31d6354b9a01
org.pageseeder.ox	pso-ox-diffx	2.2.82		7145edeba3fa35002f2544ebe4058ebe760d1fa5
org.pageseeder.ox	pso-ox-diffx	2.2.84		c6291c48884b5808828a650f8c72b74a840904ea
org.pageseeder.ox	pso-ox-diffx	2.2.85		5883f537a19bc7d0ed52582eab061a6c6ed4f931
org.pageseeder.ox	pso-ox-diffx	2.2.86		dca2ab4dcd3afce915f0d440e0319773dc52b8f3
org.pageseeder.ox	pso-ox-diffx	2.2.87		7744f6e71b31fd2c235f02f151870d7ed4a36a69
org.pageseeder.ox	pso-ox-diffx	2.2.88		f1a322a37ec9090209636690d61b94af44ee893e
org.pageseeder.ox	pso-ox-diffx	2.2.89		f79932511f8d6b6b5cb6f15b329f4a2e6b94ccfc
org.pageseeder.ox	pso-ox-diffx	2.2.90		70ed26812a8d1f4ec456209517440f0bf7d4be9a
org.pageseeder.ox	pso-ox-diffx	2.2.91		c8e57656140a7ef89ce8910a1e0621b0106efbd8
org.pageseeder.ox	pso-ox-diffx	2.2.92		003e0d86b019f9ce6e5bf964327c57b2790cec86
org.pageseeder.ox	pso-ox-diffx	2.2.93		ce44d73b6c67d32d232cce9c62aeee7e7f591977
org.sadiframework	sadi-service-archetype	0.3.0		9b1aa36841db67314b297707bc5781006b93d45a
org.scalikejdbc	scalikejdbc-interpolation_2.13	3.3.5		5d018012b236c25da2c8651b84f5db9c898f03fb
org.scalikejdbc	scalikejdbc-interpolation_2.13	3.4.0		7e257c0ede80dea216eba53f96d73b4eb8960f4c
org.scalikejdbc	scalikejdbc-interpolation_2.13	3.4.1		39d32cd674ab2e6cc774da6e69d14cb8730a259f
org.scalikejdbc	scalikejdbc-interpolation_2.13	3.4.2		5ecfdb7aa2eb123f48a90b6b3b1acb3149eca5e4
org.scalikejdbc	scalikejdbc-interpolation_2.13	3.5.0		f24bde8a46f468bea2b6d1d967c3e4edbfe972cc
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.0.0		86257f1268b3b00af466ed0c98e7e874db2b4d61
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.0.0-M1		2e068fd15d756b4f961b1f52fab9b4820ec50a35
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.0.0-RC1		1fb8e6d1a58e398bb294031395be0102afb6e73f
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.0.0-RC2		55dcdf28992b5cc5ab4a0fcff413e4631c63c54d
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.1.0		ed870e8b5d9906c540d5a3072bd57916dad1cb8f
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.2.0		79b696cb7c4622db837da2f54f63d24c95a5fecf
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.2.1		ed02ba4309d2c7b07205ae0d5cf02e48e8ea2839
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.3.0		7da03d03cef2b8dab49c766e5c3c08782793c88d
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.3.1		a752149cc252a78205a60b486a43c7a95d147c62
org.scalikejdbc	scalikejdbc-interpolation_2.13	4.3.2		884c099888ca2a9e9c14b1f5a522469433863c69
org.webjars.bower	github-com-proj4js-proj4js	2.4.4-alpha		749b673811fab91cea9eb08e62674724fb3f6eb4
org.webjars.npm	merge-refs	1.2.2		a0eb01919e30e0c1852244b462c3a28845dc63d8
org.webjars.npm	slide	1.1.6		8cf21e5cd26e9c17a2fb3bf95533295fb17efa17
org.webjars.npm	timestamp-nano	0.1.3		3f077fc5ff975afda1aab9ed6352fecb8fc703cd
org.wildfly.swarm	testsuite-undertow-context	2017.1		b1248e369dffed56723a145d9ce8646ce007eca8
org.wildfly.swarm	testsuite-undertow-context	2017.1.1		a0f5396563102679fe4cbb2ae5ccfa9db6fe007f
org.wildfly.swarm	testsuite-undertow-context	2017.2.0		13409150f1e24419e1cc33a0b12707251236e655
org.wildfly.swarm	testsuite-undertow-context	2017.3.2		0ca42ceb5b73004d8fa91bacce6fffdbb95950f4
org.wildfly.swarm	testsuite-undertow-context	2017.3.3		9e8e62606b3aee166ff3a76f1f57bc156151646f
org.wildfly.swarm	testsuite-undertow-context	2017.4.0		5a5d2c441fc71941f5f47653b619f2b9e106c1b8
org.wildfly.swarm	testsuite-undertow-context	2017.5.0		453880e027dcc6b8ba01cc9db978d71de5215f95
tech.kotlinlang	permission-iosarm64	0.0.3		N/A
tech.kotlinlang	permission-iosarm64	0.0.3	metadata	88953c84b06dd3d125554e42989cfe83b2ad5a10
tech.kotlinlang	permission-iosarm64	0.0.4		N/A
tech.kotlinlang	permission-iosarm64	0.0.4	metadata	0256813672a88bf50b09046868d882c3212ae668
tech.kotlinlang	permission-iosarm64	0.0.6		N/A
tech.kotlinlang	permission-iosarm64	0.0.6	metadata	7cad14d1447a242e125a73bcdd617274c2b40959
tech.kotlinlang	permission-iosarm64	0.0.7		N/A
tech.kotlinlang	permission-iosarm64	0.0.7	metadata	49013d5a6ece27068f5b333b840c3156706404ae
tech.kotlinlang	permission-iosarm64	0.1.0		N/A
tech.kotlinlang	permission-iosarm64	0.1.0	metadata	85b6d22b5d1f900994a5de4861f5eba65fcd7b1f
tech.kotlinlang	permission-iosarm64	0.1.1		N/A
tech.kotlinlang	permission-iosarm64	0.1.1	metadata	dba59ba199bbd5972a036d8af0afbb0fa34dcfdc
tech.kotlinlang	permission-iosarm64	0.2.0		N/A
tech.kotlinlang	permission-iosarm64	0.2.0	metadata	73bbd5877cbb92ea81f683db89aac392cce446ca
tech.kotlinlang	permission-iosarm64	0.3.0		N/A
tech.kotlinlang	permission-iosarm64	0.3.0	metadata	c3a52a3b7211ac237053918813134d4150a81a44
tech.kotlinlang	permission-iosarm64	0.4.0		N/A
tech.kotlinlang	permission-iosarm64	0.4.0	metadata	2d2e13b10f22845b409f9e289c0abdadadde398a
tech.kotlinlang	permission-iosarm64	0.5.0		N/A
tech.kotlinlang	permission-iosarm64	0.5.0	metadata	17d0e000eecb851ea89bac1e6b089982b518f956
tech.kotlinlang	permission-iosarm64	0.6.0		N/A
tech.kotlinlang	permission-iosarm64	0.6.0	metadata	8c44c6a87e522a22e26a0a897db1f5bd05c00360
tz.co.asoft	kuest-http-iosarm64	1.5.1		N/A
tz.co.asoft	kuest-http-iosarm64	1.5.1	metadata	cfe202ad75bcebd30df208274ebe802529a96f60
tz.co.asoft	kuest-http-iosarm64	1.5.2		N/A
tz.co.asoft	kuest-http-iosarm64	1.5.2	metadata	3c2db050e7e0e5096c03e6246554aecd05f17a1b
