au.csiro	elk-util-hashing	0.5.0		fca700d9793d6c515dad47bb12f139b924760ee2
org.apache.pdfbox	pdfbox-examples	1.8.7		14a48b03d0061b82a180d4d28480b80bcac41281
org.apache.pdfbox	pdfbox-examples	1.8.8		d9a2f2405a228bb7ce0c11cc907c8bd3bddd45db
org.apache.pdfbox	pdfbox-examples	1.8.9		19088bbc41f2636069cb300f8f230ad4e0d16fed
org.apache.pdfbox	pdfbox-examples	2.0.0		505cabbce11ddc151dce9811669c271abdc72bdd
org.apache.pdfbox	pdfbox-examples	2.0.0-RC1		13a6ad1f33fd050ee297f470ae66c78e09e22b13
org.apache.pdfbox	pdfbox-examples	2.0.0-RC2		d2b1df546de7a6302b2abe0cee43d3e8e53e1b3e
org.apache.pdfbox	pdfbox-examples	2.0.0-RC3		fdb208cf2340ba54bc992b171314ebb93a5a3cb0
org.apache.pdfbox	pdfbox-examples	2.0.1		56716b4f74ea8c79f217dbc5e1b98921f34c4a22
org.apache.pdfbox	pdfbox-examples	2.0.10		7d8811efd87c6f25963d8cbbee29a796933bd1e9
org.apache.pdfbox	pdfbox-examples	2.0.11		93bddf4e8326f344d7907b23bcd6af4c66f4499c
org.apache.pdfbox	pdfbox-examples	2.0.12		205c85caa1f3af3f7f5b2bebc3232c44959d7aca
org.apache.pdfbox	pdfbox-examples	2.0.13		44baae4e31629e7852cfb809c8fcc89662f843fa
org.apache.pdfbox	pdfbox-examples	2.0.14		ca9490bbfb0a4859410c3619803038e5af67a014
org.apache.pdfbox	pdfbox-examples	2.0.15		1a87e363bdf5a2854244ee0072c7aab07adcb587
org.apache.pdfbox	pdfbox-examples	2.0.16		1f50a24f41b8582cc7a1f94f7e8b72b60bbeb7b2
org.apache.pdfbox	pdfbox-examples	2.0.17		8325683b0a2a0b8c7f562fc00d2470aab6588662
org.apache.pdfbox	pdfbox-examples	2.0.18		a8da3914830bcbbc865a9e2c16055e748111b284
org.apache.pdfbox	pdfbox-examples	2.0.19		4057b9cbc5871101884195b0a5c3304c5d4c4d61
org.apache.pdfbox	pdfbox-examples	2.0.2		4829ce68e6eefef51a8118c4465ad4c1284ea6ca
org.apache.pdfbox	pdfbox-examples	2.0.20		34c17c8fe1d82cb6167280e818024332c3898f75
org.apache.pdfbox	pdfbox-examples	2.0.21		b3123ae377d00c09768c89717943aba4f93b2298
org.apache.pdfbox	pdfbox-examples	2.0.22		ceeb3ef194dee5615442669c34f9fe4e8169d5f9
org.apache.pdfbox	pdfbox-examples	2.0.23		1b4d19506c1412ecde2487bf05d0b3448c8e0a19
org.apache.pdfbox	pdfbox-examples	2.0.24		959971576e2f782bedde4c03c4e372e9d30bf83d
org.apache.pdfbox	pdfbox-examples	2.0.25		a70493cdda757bda61985c21b46f0a0c1a58674d
org.apache.pdfbox	pdfbox-examples	2.0.26		637381ed36a255d0cfda940a4157de7558fb7cb0
org.apache.pdfbox	pdfbox-examples	2.0.27		693f31fe9351dcc25b2f097d015b205305cfd22c
org.apache.pdfbox	pdfbox-examples	2.0.28		2c0d32e1fda427549762ec19677ad7d6788fd986
org.apache.pdfbox	pdfbox-examples	2.0.29		59af0666794e57244a5e36c0c59b3726010c8407
org.apache.pdfbox	pdfbox-examples	2.0.3		306dd92fc7a78b5db05f7731fbf8b98f82318f13
org.apache.pdfbox	pdfbox-examples	2.0.30		ea180127f447c89c355074feee12d33250e82b25
org.apache.pdfbox	pdfbox-examples	2.0.31		36e8375ba88e91b3151442928a6dc4cf0c5f4adb
org.apache.pdfbox	pdfbox-examples	2.0.32		37ebee6b6ec7ec1775e9cf7fe82343062c8a85ec
org.apache.pdfbox	pdfbox-examples	2.0.33		3b29651e9bc6a963425bee9a22fcc512b236b748
org.apache.pdfbox	pdfbox-examples	2.0.34		9ae636dbc77ba69ca8ffbb94663c317bb8334408
org.apache.pdfbox	pdfbox-examples	2.0.4		55e9f77b79945947057060ac83790cf52b22eb74
org.apache.pdfbox	pdfbox-examples	2.0.5		3eea2d16c1cb0e344e36582cb7d09c4211ad457e
org.apache.pdfbox	pdfbox-examples	2.0.6		c761e46ca4dc1089a3b4681d840614e51d0f3573
org.apache.pdfbox	pdfbox-examples	2.0.7		1ba0afc2eed6d6c4907b4af4bf7a5a3bd84bdc88
org.apache.pdfbox	pdfbox-examples	2.0.8		0543325d810658fdd2d9e1a93cee14b0f15b9093
org.apache.pdfbox	pdfbox-examples	2.0.9		60714d38f4953c4fb3f38bfd43ee42424ab1203c
org.apache.pdfbox	pdfbox-examples	3.0.0		6ff4433ebc46e50abebcd55adee295f3acb2ca9e
org.apache.pdfbox	pdfbox-examples	3.0.0-RC1		6ec87364cf28e174e8763d2263b483526956491b
org.apache.pdfbox	pdfbox-examples	3.0.0-alpha2		7d83049e0a4c2f88dba7260eb7683a98b0fadf08
org.apache.pdfbox	pdfbox-examples	3.0.0-alpha3		b6d5ba8c4f3cab925dd6c352caf60548a0f7e98e
org.apache.pdfbox	pdfbox-examples	3.0.0-beta1		b469d7399366b54bcb52e0928eef6c22adb5cadd
org.apache.pdfbox	pdfbox-examples	3.0.1		89b5282446edc31726ffe1e9bd1a0b63b77322bb
org.apache.pdfbox	pdfbox-examples	3.0.2		20adc4e2b2954f10a2cbf0116cd44c01dbe53d9c
org.apache.pdfbox	pdfbox-examples	3.0.3		4e5d97ebaec78802e401734461e65fb3efd21f66
org.apache.pdfbox	pdfbox-examples	3.0.4		e0bc3bd932e7230ffcc3d5653d48bd09d7727b8b
org.apache.pdfbox	pdfbox-examples	3.0.5		d1f99a453a705d89a05245601a3289dd19904604
org.apereo.cas	cas-server-support-bootadmin-client	5.1.0		7ceedddd61646e7faf3f7ad26eafe7799c4b9d25
org.apereo.cas	cas-server-support-bootadmin-client	5.1.0	resources	52b71845ee4b4b04350bac58fde8f7755d60c037
org.apereo.cas	cas-server-support-bootadmin-client	5.1.0-RC4		c337407675ce7cc38400a098aa0daed44adaec75
org.apereo.cas	cas-server-support-bootadmin-client	5.1.0-RC4	resources	6727dde29f802741ee82aa0e181d2a3cb7382325
org.apereo.cas	cas-server-support-bootadmin-client	5.1.1		cd11638e51fa9bf592cd84a03a59ba5afbadfaae
org.apereo.cas	cas-server-support-bootadmin-client	5.1.1	resources	148e146e02af3b4eeff6c805fb7c6b872fcb538c
org.apereo.cas	cas-server-support-bootadmin-client	5.1.2		b1cc131162697b1767b256edbea35414f31ec7ec
org.apereo.cas	cas-server-support-bootadmin-client	5.1.2	resources	9d8904f48ceb2052bc231b9f0561a89590d42943
org.apereo.cas	cas-server-support-bootadmin-client	5.1.3		6a2b822e915f42e489ea1be67ee198e16b45528b
org.apereo.cas	cas-server-support-bootadmin-client	5.1.3	resources	b6f8456d74bb2df04ae3f49333914c53e4a07c12
org.apereo.cas	cas-server-support-bootadmin-client	5.1.4		5465cff0c8335f2cd5ae1ff1627aaea996baa933
org.apereo.cas	cas-server-support-bootadmin-client	5.1.4	resources	02c60350f4585c572b179ed7c9ab3d9f907e9ca3
org.apereo.cas	cas-server-support-bootadmin-client	5.1.5		9231913ed0b9f3c54a24fb342cb8a86c4ca592fe
org.apereo.cas	cas-server-support-bootadmin-client	5.1.5	resources	a93f094874161bc550564de8735f40e9da799a04
org.apereo.cas	cas-server-support-bootadmin-client	5.1.6		a3457b0c8367f51cf222fb9402095eb3b2c9912c
org.apereo.cas	cas-server-support-bootadmin-client	5.1.6	resources	a747261aba51b6cb192c910c87c3e285d3b050af
org.apereo.cas	cas-server-support-bootadmin-client	5.1.7		63a91f190021b3d938f1085d572c88e9055a224d
org.apereo.cas	cas-server-support-bootadmin-client	5.1.7	resources	f6e6f5d9a6f7f1f0a7c78db4cc95663f23f99ff2
org.apereo.cas	cas-server-support-bootadmin-client	5.1.8		6596a8be1144412574c3ec8143279283e2d6559c
org.apereo.cas	cas-server-support-bootadmin-client	5.1.8	resources	da9cd1d601519a573df505a8fe7d52e6aa8e146c
org.apereo.cas	cas-server-support-bootadmin-client	5.1.9		ee0ce4f22bd1e7a9fac270523b318d89b2dda7cc
org.apereo.cas	cas-server-support-bootadmin-client	5.1.9	resources	6f3e4b4d9e762355e48c520216a3a17aeef63515
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0		44d59beff9c3177e18b40b743d08ae4aa9581bf5
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0	resources	108c37738212e216477e6d76423119fd9ec91e45
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC1		83610d4ebf15f2fa6196322ff3d2b968b73ff189
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC1	resources	0a86bf5adc9866a8c1ca07846f513b404a24c7f7
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC2		3795749ad9c88e0aa1e8b42d3eb802cd12a03b82
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC2	resources	12612afdec43ba67e02df8a92d0d6eb263615d21
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC3		6592d9c07b60f98e03468d3a3eef386530d1131c
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC3	resources	567a9eccddb1529fc0733fee1a314fd8462eb299
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC4		91e12b7681999f631e482b6d6188687b93aa87cb
org.apereo.cas	cas-server-support-bootadmin-client	5.2.0-RC4	resources	588fc582923c6e2ce053c3539409df5be25a74da
org.apereo.cas	cas-server-support-bootadmin-client	5.2.1		fd164de0f2541a84972ae9c21fe57d1799e62d1e
org.apereo.cas	cas-server-support-bootadmin-client	5.2.1	resources	2feb18504da1fba5ef8d42d97ffbb7dd963f4e58
org.apereo.cas	cas-server-support-bootadmin-client	5.2.2		d70d6788cc5bc6d6f72cbdf10de9829fe579c103
org.apereo.cas	cas-server-support-bootadmin-client	5.2.2	resources	6b38de2343bea59a677ebdf9f55a9f091e728b77
org.apereo.cas	cas-server-support-bootadmin-client	5.2.3		73912898efcd5f15242b036c17d36ded20b695fe
org.apereo.cas	cas-server-support-bootadmin-client	5.2.3	resources	ec1cac978c34942e93a37c35b11d8a8c3b436d92
org.apereo.cas	cas-server-support-bootadmin-client	5.2.4		463aab82b3eddcf76d856b184370f4937c440c87
org.apereo.cas	cas-server-support-bootadmin-client	5.2.4	resources	fe5d297eff10d6a195e282eadf8198b5fe8ed85b
org.apereo.cas	cas-server-support-bootadmin-client	5.2.5		40d31369492a7e7e61a271c8be1f6e2aa7b0c56f
org.apereo.cas	cas-server-support-bootadmin-client	5.2.5	resources	ab995a1eca670fe78ce367d76d572c56a4e86c74
org.apereo.cas	cas-server-support-bootadmin-client	5.2.6		711693f4b5a78794742d87c117fa145bc2ab9e23
org.apereo.cas	cas-server-support-bootadmin-client	5.2.6	resources	54a27cc3e3383cefa86a37c2d0dfbb54058fbf3b
org.apereo.cas	cas-server-support-bootadmin-client	5.2.7		ebfec0b991dbe8803c74b84f9c40b85b87f948c7
org.apereo.cas	cas-server-support-bootadmin-client	5.2.7	resources	55c221ee79252db4ca2a8869b8cf372b56798c46
org.apereo.cas	cas-server-support-bootadmin-client	5.2.8		459162f76e1398cf9308ea5dd7ab17c4f621796b
org.apereo.cas	cas-server-support-bootadmin-client	5.2.8	resources	01c3cc62eb8507abba12da6bf641c4c245364ea5
org.apereo.cas	cas-server-support-bootadmin-client	5.2.9		3842f6bc59ba1618b91515b2f0223f87548483ab
org.apereo.cas	cas-server-support-bootadmin-client	5.2.9	resources	e6982bc2e3c8780053ca73947082af825b78be62
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0		fa67dff47cfef9a504f379a4a75d28e1ce0e97e8
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0	resources	f59d78c967216841413df2e8c24bae046551cf18
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC1		c65c9cb93fb38e199f241a1df253a3a3a4380992
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC1	resources	7f59d2da41d0c4dbbc7d0761dfb2b187c565a0e2
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC2		c81a111f6ef3e0722ce76c6d8a255e37d26ade1e
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC2	resources	1eeb90e0ad23efbb78d28548bc40eb7311cc49bd
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC3		4035fe366de2b8fb48acf27c3c7b5504579e94f9
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC3	resources	a875847b3446b896595a7a538f840b0957dd7b29
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC4		84be0e99f5f5158442309f6a0d380b47b44a27b8
org.apereo.cas	cas-server-support-bootadmin-client	5.3.0-RC4	resources	df322e2613c7ae3f9e898412bd032bf94a22db6b
org.apereo.cas	cas-server-support-bootadmin-client	5.3.1		af6d3121bb8d0cdce8b92dd6c58ca1399faba9aa
org.apereo.cas	cas-server-support-bootadmin-client	5.3.1	resources	45f2763a87bece3a0ca53b449abefef9b3a54679
org.apereo.cas	cas-server-support-bootadmin-client	5.3.10		95729e38173798e3ad19c3586ed535bd510d6b1a
org.apereo.cas	cas-server-support-bootadmin-client	5.3.10	resources	f4a6bcac3687d130ebe82510d43bf2f14ddf14f8
org.apereo.cas	cas-server-support-bootadmin-client	5.3.11		7e136d98b76f047c7ebc002af75c6fc15df05c6d
org.apereo.cas	cas-server-support-bootadmin-client	5.3.11	resources	f37f32a01adc44d285c55ced944722fb728bd934
org.apereo.cas	cas-server-support-bootadmin-client	5.3.12		4c896317f108a5438e327225cd1fd57df561f575
org.apereo.cas	cas-server-support-bootadmin-client	5.3.12	resources	19d93a1e6fb21ce55208737408ecad4069ab6169
org.apereo.cas	cas-server-support-bootadmin-client	5.3.12.1		14284b8db9936e66e92a9a8e01631c2389eec130
org.apereo.cas	cas-server-support-bootadmin-client	5.3.12.1	resources	385a556ec3546d2d11489f7cce3ef8615c251f3e
org.apereo.cas	cas-server-support-bootadmin-client	5.3.13		b0eb5d47c14302332a3a602fa4be4fe41b1a45f9
org.apereo.cas	cas-server-support-bootadmin-client	5.3.13	resources	650a15419f0c30f6f1c62890ee2a0e1f7ac35e9d
org.apereo.cas	cas-server-support-bootadmin-client	5.3.14		fa560284f5ff67070944f20b212b3efb9588da3b
org.apereo.cas	cas-server-support-bootadmin-client	5.3.14	resources	6c40945023c867c15807d05586c0e24a9f3fa299
org.apereo.cas	cas-server-support-bootadmin-client	5.3.15		459357f557722fd3afa707acb93371c54fb2580a
org.apereo.cas	cas-server-support-bootadmin-client	5.3.15	resources	caf9af20bd6d5de3abe7ab003f3efb34f7ad4c32
org.apereo.cas	cas-server-support-bootadmin-client	5.3.15.1		c9b9084b73574c2e6988e5f06c17b9c2e87b0910
org.apereo.cas	cas-server-support-bootadmin-client	5.3.15.1	resources	a50211e74d843df7ebbe079e75c718ceca335dca
org.apereo.cas	cas-server-support-bootadmin-client	5.3.16		c07380d5e4ed9b332f09ccb18623b70e93dbbc76
org.apereo.cas	cas-server-support-bootadmin-client	5.3.16	resources	05a3b928a5cbcdcaa633674ae28534a053ccff90
org.apereo.cas	cas-server-support-bootadmin-client	5.3.2		8d0a4ae87d6b6869184861692b6d969c8cd02275
org.apereo.cas	cas-server-support-bootadmin-client	5.3.2	resources	1635bc06dda600341a6c5be4c216dc76a102ff86
org.apereo.cas	cas-server-support-bootadmin-client	5.3.3		681a919dff0849471d21f9a99de0f4c3b4bc85d9
org.apereo.cas	cas-server-support-bootadmin-client	5.3.3	resources	0af734a07d5fa3da96d72c878dcc288a3092c5fb
org.apereo.cas	cas-server-support-bootadmin-client	5.3.4		ad9f287ba525105129609285ccc6547b09eb17fa
org.apereo.cas	cas-server-support-bootadmin-client	5.3.4	resources	5a7dc2026e694c79b97def94561f1da1e463a552
org.apereo.cas	cas-server-support-bootadmin-client	5.3.5		5bc486d97f8f60e8cfbf2e2446e1adafd0792b21
org.apereo.cas	cas-server-support-bootadmin-client	5.3.5	resources	8d0e03049dcd9ac10c9131edf8f6f410c08e0fa4
org.apereo.cas	cas-server-support-bootadmin-client	5.3.6		aadb261016a83a9d244a90c24a439c6b2d1cf7f2
org.apereo.cas	cas-server-support-bootadmin-client	5.3.6	resources	3d33af49949f1c516c059bac1567ebee4c6e6f61
org.apereo.cas	cas-server-support-bootadmin-client	5.3.7		1df7c85f33724f4c2f0c58ba6d3c2befa5385872
org.apereo.cas	cas-server-support-bootadmin-client	5.3.7	resources	92ab37a59f36bac2b90f474dca96d19fcf9ed8f3
org.apereo.cas	cas-server-support-bootadmin-client	5.3.8		460d4650a6a29fca3085ac0427158fc726c224b4
org.apereo.cas	cas-server-support-bootadmin-client	5.3.8	resources	d4a9f19d1e50e7042f487b2f0ee54ee4b8602c4c
org.apereo.cas	cas-server-support-bootadmin-client	5.3.9		ff9f40a11f8ec249f5ee16b0a0987aa07b2b3933
org.apereo.cas	cas-server-support-bootadmin-client	5.3.9	resources	a4e3f23175c2cbe88a2a6eb447cb8003443d4c0d
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0		7eb3a43408fcc9ece1672f2abd8686e2f7759771
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0	resources	f4a03e89036d1a76261cae6ab244ab129516e013
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC1		2635fb097272e30df59382ce9c97d350df428125
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC1	resources	1d7fadd5a2eb639b597548e0b03753ffebf6edb8
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC2		fe7e0e51eb0ef13478b2e9d8789546e8a0d4ff02
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC2	resources	dd5450942e3b70957a680f52af2c13f4758b9b56
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC3		370484f8a96295502521e4053d0119439089b618
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC3	resources	c6c05e833fc93b9fe1a7e40d144c114213d66324
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC4		368718487d7e4a0dac710a12b816efeb6eef6e3c
org.apereo.cas	cas-server-support-bootadmin-client	6.0.0-RC4	resources	c40e2622827a26996f7ead0ec603f7a1f47b96a3
org.apereo.cas	cas-server-support-bootadmin-client	6.0.1		8ef3571e67179c81c7f90070e917823ffb7f97b1
org.apereo.cas	cas-server-support-bootadmin-client	6.0.1	resources	2627e95a38cfa5dc35d81af19d73a755a24fbd4a
org.apereo.cas	cas-server-support-bootadmin-client	6.0.2		b2270f5dfa03179e623a0e813a3cebf9758373cb
org.apereo.cas	cas-server-support-bootadmin-client	6.0.2	resources	1db104e9acd9193bdfa70ec86952136f04698f1d
org.apereo.cas	cas-server-support-bootadmin-client	6.0.3		78b42e51c092fc87500c24738f754423e37c27f4
org.apereo.cas	cas-server-support-bootadmin-client	6.0.3	resources	7789f1541de9315aeb4a81e5bf6c0863ade25879
org.apereo.cas	cas-server-support-bootadmin-client	6.0.4		c901e7d3c6956be8fa7662bacf9dc9979400f749
org.apereo.cas	cas-server-support-bootadmin-client	6.0.4	resources	8acd9ad53f9084a1597ea2879e23837da36d4afc
org.apereo.cas	cas-server-support-bootadmin-client	6.0.5		824045eea80e37294bd800cd07f1e513dc611a3d
org.apereo.cas	cas-server-support-bootadmin-client	6.0.5	resources	af560e5dbad325273cb7f156d81ba127d3fffcf7
org.apereo.cas	cas-server-support-bootadmin-client	6.0.5.1		9fee461d0e33165dbde9e38157efa30a69e8b8da
org.apereo.cas	cas-server-support-bootadmin-client	6.0.5.1	resources	b45225554a6cf82896c37ce2b4c16872fbb57e27
org.apereo.cas	cas-server-support-bootadmin-client	6.0.6		1ce2c5c633a31b628b096c6abbbba2102b7b2b5d
org.apereo.cas	cas-server-support-bootadmin-client	6.0.6	resources	d7c898510cbeeb2ecd6ad565c638530c83adea12
org.apereo.cas	cas-server-support-bootadmin-client	6.0.7		6bbc2900ea883136ca656e8a2903c5cb5c4c1f20
org.apereo.cas	cas-server-support-bootadmin-client	6.0.7	resources	859c746ea3a435726fe59c8aca8c02fd8f81d4fa
org.apereo.cas	cas-server-support-bootadmin-client	6.0.8		28eb4b2279ff0dd415176fb0236cdce2aeb8fb02
org.apereo.cas	cas-server-support-bootadmin-client	6.0.8	resources	6ca0b2d6806b7b2db8f1b86ab8c8ab93586250f7
org.apereo.cas	cas-server-support-bootadmin-client	6.0.8.1		2af5f5b242b245332734fb88e289b800d9057373
org.apereo.cas	cas-server-support-bootadmin-client	6.0.8.1	resources	474e26be758c9fdc570104715c2638458b53819f
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0		6c43f7da434f936866603387f590db49729e3f33
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0	resources	78bc9ae590a79bbc79601094db3d2f87ed3f13f5
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC1		d9be92e07ae5ec8d555b244882cefbf606dbafdd
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC1	resources	800e578ecb3d7f82eccea4e32cbca0ba8bae2bc0
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC2		563fffbf2ef4f0a0d4e75a04f79eceac09242a63
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC2	resources	cf38d3541871c85ea5494338f3cdb4b542a446b7
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC3		20246185b9046b602d03c60f43bc2bce3bf31385
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC3	resources	794d07ea51e466c8784ca8c4796a7799a4311985
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC4		b83e1ee0c24811586c2d5c85f6112f0fbdbeb09d
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC4	resources	87ef63c6ed6d6bd6046157e249aaab57c9a8b66d
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC5		f13e62d44a34a1fb16a782b14f96ed273a854c47
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC5	resources	8129ee273515fd6b4a4a83d2e9930320a019c240
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC6		c36b764b268b2204aea7af7f45b197b8cc3cec48
org.apereo.cas	cas-server-support-bootadmin-client	6.1.0-RC6	resources	f7840478c89d33f79078c7f52c77a09f70502187
org.apereo.cas	cas-server-support-bootadmin-client	6.1.1		41642e01bf818c20693f02280a1ac3dc7b6ac0ad
org.apereo.cas	cas-server-support-bootadmin-client	6.1.1	resources	33af3ceb79f4ff75d95c5373ab9597dbf83fcad4
org.apereo.cas	cas-server-support-bootadmin-client	6.1.2		4a6c370008bc43984151ea75870479119dce630a
org.apereo.cas	cas-server-support-bootadmin-client	6.1.2	resources	a401401caeff20e8bc0232aae177b45bd97b129a
org.apereo.cas	cas-server-support-bootadmin-client	6.1.3		ddd4cbda62c6eaa67813734d6645768937152a05
org.apereo.cas	cas-server-support-bootadmin-client	6.1.3	resources	8d57a0452c09f3ef76f739772acd1cd018ef9320
org.apereo.cas	cas-server-support-bootadmin-client	6.1.4		d5b7959bf1712c1bd9be60897afb60d59350052f
org.apereo.cas	cas-server-support-bootadmin-client	6.1.4	resources	2a1bbeac25f3a63588bd8954664c9d5a063dbc72
org.apereo.cas	cas-server-support-bootadmin-client	6.1.5		b18b2abd1f12cf1f4f96b92f79fde24fd9b84a45
org.apereo.cas	cas-server-support-bootadmin-client	6.1.5	resources	489871ff921a6d3474cc393011b8c0ca083150ec
org.apereo.cas	cas-server-support-bootadmin-client	6.1.6		4ef7701f3f332f36eba8398de4d092c3e57ac073
org.apereo.cas	cas-server-support-bootadmin-client	6.1.6	resources	8e582117544adc0e73c78f36c1e3040bb8069197
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7		82bddd8258ca23fb374c160dee7e98069e36150c
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7	resources	7da912c5c4d9bb400ff0119981cd9180a9b0ad3d
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7.1		7d94c5e477d63e8a8f148675aa7e744a5347afff
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7.1	resources	cbdff64950c4ff4da8632821666b30a390ab07a4
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7.2		df26d67200d183d7aa6dd03687051500c260c66d
org.apereo.cas	cas-server-support-bootadmin-client	6.1.7.2	resources	4d2692178ebddb813f21b001aae41d30dd0eab9c
org.apereo.cas	cas-server-support-bootadmin-client	6.2.0		5718dcedb1f3846a4108274516da03d5d36d9db0
org.apereo.cas	cas-server-support-bootadmin-client	6.2.0	resources	0d8fe029128fa4c06dfdb606290bf9faaca59260
org.apereo.cas	cas-server-support-bootadmin-client	6.2.0-RC1		1c658f9b7e01342de009f806027146e05d795692
org.apereo.cas	cas-server-support-bootadmin-client	6.2.0-RC1	resources	db912b62a1272462a35df4881063cb7391cd8818
