bouncycastle	bcpg-jdk15	140		6fdf17321df065223be5e73a0916a8c6dc383140
org.eclipse.ditto	ditto-thingsearch-model	3.4.0		03cf25a23f2014a53d48a04164e6c83845164f31
org.eclipse.ditto	ditto-thingsearch-model	3.4.0-M1		8edd616885d7de415de390428f4117b6f717e652
org.eclipse.ditto	ditto-thingsearch-model	3.4.0-M2		26d7703e209558b81e68bb3c862d4df7337315be
org.eclipse.ditto	ditto-thingsearch-model	3.4.1		e012d80cdf18a59fec5b1d7d51406da982d115a0
org.eclipse.ditto	ditto-thingsearch-model	3.4.2		7f9305d611d73a096879d77d348f787aa64c9e9d
org.eclipse.ditto	ditto-thingsearch-model	3.4.3		048acfaaf268a0ad306c3d845a36624ab2678b41
org.eclipse.ditto	ditto-thingsearch-model	3.4.4		ec9f65fdae16a6dabcb5d4fafcd677db519a8a02
org.eclipse.ditto	ditto-thingsearch-model	3.4.5		b0f63d98e24405fe7935d65de54b2bc8c4c1860c
org.eclipse.ditto	ditto-thingsearch-model	3.5.0		e4dc921edb576a2cc7d2e93ff3cc16cc12b88cbf
org.eclipse.ditto	ditto-thingsearch-model	3.5.1		dd835a532c8352b07c1b9cfa1478b4bc13c57f3c
org.eclipse.ditto	ditto-thingsearch-model	3.5.10		fa9e5ec7123c0f0bd80b23c9481b41af9562aeae
org.eclipse.ditto	ditto-thingsearch-model	3.5.11		3268e89c358eefae12b90803fab7d78feb531b0d
org.eclipse.ditto	ditto-thingsearch-model	3.5.12		2ef2423fd68089d0dbcc528fbfe4d6394e1e02f4
org.eclipse.ditto	ditto-thingsearch-model	3.5.2		fdf3666e71bc6b2c19fb9eaee8c27f29cb7e5cb1
org.eclipse.ditto	ditto-thingsearch-model	3.5.3		5062edbfafbdef138bc7590c2979d2dc9422213c
org.eclipse.ditto	ditto-thingsearch-model	3.5.4		83137382ef616536eef1866e7993e0dea699200a
org.eclipse.ditto	ditto-thingsearch-model	3.5.5		8fe8726eddc92cefde69d6d0d2fae543b2a135eb
org.eclipse.ditto	ditto-thingsearch-model	3.5.6		1125e36d1524f3398349050444c56cbfa34a4d4a
org.eclipse.ditto	ditto-thingsearch-model	3.5.7		477fc10b9bd7ae7f437aa52b72da816964be83f1
org.eclipse.ditto	ditto-thingsearch-model	3.5.8		b0471d95aa243e9135e5e3ee8973d39e3ec42267
org.eclipse.ditto	ditto-thingsearch-model	3.5.9		df9bf8d5e440d4c9d527eb37d769a8d327f40442
org.eclipse.ditto	ditto-thingsearch-model	3.6.0		9eae7e673b9d9cbcac424952e65e4f45dc73c9f1
org.eclipse.ditto	ditto-thingsearch-model	3.6.1		f2764331c2802e72f7a38ab1d8069428330421cd
org.eclipse.ditto	ditto-thingsearch-model	3.6.10		0a0ddb3c87b0bceb23ff22a2095e44261e328330
org.eclipse.ditto	ditto-thingsearch-model	3.6.11		3b0d9fec1c37b68e189abe4a696a5766537f8235
org.eclipse.ditto	ditto-thingsearch-model	3.6.2		9acd8ff5fcfd4b6d1c4cb5f062cf82e96f4352f0
org.eclipse.ditto	ditto-thingsearch-model	3.6.3		f2a7b3ea0c4dac743dc4fafadcc94df4fd5f646e
org.eclipse.ditto	ditto-thingsearch-model	3.6.4		08cf267e1476174a52cc59976930c48e464f37b8
org.eclipse.ditto	ditto-thingsearch-model	3.6.5		e8f5dd3395c00a7dfc028a235bdc713a8ad95dc6
org.eclipse.ditto	ditto-thingsearch-model	3.6.6		69c3e5fde2aec3271c70d1bd4f4f29bc0546139f
org.eclipse.ditto	ditto-thingsearch-model	3.6.7		4ed0e336c7c2031ad9e78efbe8cb84c28487a04d
org.eclipse.ditto	ditto-thingsearch-model	3.6.8		f33ff58beb6d1f346e9d5286457c15ca06c1d18c
org.eclipse.ditto	ditto-thingsearch-model	3.6.9		09b397e88217c12c81aaac134b6ee8125d91bc8d
org.eclipse.ditto	ditto-thingsearch-model	3.7.0		d0b23a3c595fd6eea9e03e8c048f55bb16ccf1d9
org.eclipse.ditto	ditto-thingsearch-model	3.7.1		1f25f9d859301afec995d2ae2c90c2a0a133d5da
org.eclipse.ditto	ditto-thingsearch-model	3.7.2		566a4a846e483339e1abffefe1c69ec1344f59db
org.eclipse.ditto	ditto-thingsearch-model	3.7.3		0a4f820f18b2f5531c015360d4a5a3148bc457cb
org.eclipse.hono	hono-adapter-http-vertx-base	0.5		085dee49ba8adba0f03ba12cbd3b60a77160500b
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M10		d4e590df668ea1d6e662b79d136e9c59f547fd9b
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M5		26687a50822a9f5e835b875f5075d31bd4bb6c1a
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M6		9915b818b841ff6aec6344aa672cdfb56c12bd7f
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M7		06be549adcc1057ab281f5f96ce6a8f090f2b718
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M8		fc4d884965d65dc2f11677d73ddcc9a6d69d5ac9
org.eclipse.hono	hono-adapter-http-vertx-base	0.5-M9		b681011ffd92c8439913dfb22061604c8d41dbb9
org.eclipse.hono	hono-adapter-http-vertx-base	0.6		92b98d03f4fc4e70b0b729969fd575911b957158
org.eclipse.hono	hono-adapter-http-vertx-base	0.6-M1		a84fe71467c40635aa4c874f921cf23117f0b7b8
org.eclipse.hono	hono-adapter-http-vertx-base	0.6-M2		d4f9b3f29c52b8a476174094f25dfe6fc91da988
org.eclipse.hono	hono-adapter-http-vertx-base	0.7		f8b0216bc6b69460de3e56370c22e185da2ff0e6
org.eclipse.hono	hono-adapter-http-vertx-base	0.7-M1		c0dc80cdb8f5f38ea9e7b4693e4f8422f00c2acd
org.eclipse.hono	hono-adapter-http-vertx-base	0.7-M2		2690376a62d45b249dfa93425a4e7a5e56db4050
org.eclipse.hono	hono-adapter-http-vertx-base	0.8		841fb5e8996e0dd8b472ad376d6ef54039e3e5df
org.eclipse.hono	hono-adapter-http-vertx-base	0.8-M1		347348bc977d0895ff321c02bbeb18f8d560f561
org.eclipse.hono	hono-adapter-http-vertx-base	0.8-M1_1		f66a427811c44ef4c998c84c45739d62d9318b6f
org.eclipse.hono	hono-adapter-http-vertx-base	0.8-M2		eec58409464a81a7e302cfb6b9bcabbd3af00a78
org.eclipse.hono	hono-adapter-http-vertx-base	0.9		30ceab7b19756e8f8dd1404b7f10c25a5da25a14
org.eclipse.hono	hono-adapter-http-vertx-base	0.9-M1		484fb99663ee83c3cce1f34874f50da49aed272d
org.eclipse.hono	hono-adapter-http-vertx-base	0.9-M2		7379517c5b0c49c7fb7db4ad1f16044d166a92f5
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M1		dd6bed5eb282ec6630130b9dccd2db89873a7312
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M2		fd0b6d73953433adb42592065b9f73e595c8d6a2
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M3		dc97d248cd97b0dbdf5aaf1c3e73b59516185986
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M4		0aa225eccfe3cc1a881d6e25c2d4282350690753
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M5		cf5f42db4c508d8c19c023c287a80a70020de96f
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M6		82e68e25e3cc5b1ce5b8e23954e10232009b82a3
org.eclipse.hono	hono-adapter-http-vertx-base	1.0-M7		0147eb3ce00a4752fe74728e2a60ff6031ab9126
org.eclipse.hono	hono-adapter-http-vertx-base	1.0.0		f4ce6e80aedcfc825a739f5e2973dbb7d9702998
org.eclipse.hono	hono-adapter-http-vertx-base	1.0.1		99498b8a387b7f480ceecc30f4c34fd3a66e4a99
org.eclipse.hono	hono-adapter-http-vertx-base	1.0.2		e262fd2b404a11cdcc9ff4bb4f91c1a897481fe6
org.eclipse.hono	hono-adapter-http-vertx-base	1.0.3		64bdae2256847953082148a530c5fbf61ac20026
org.eclipse.hono	hono-adapter-http-vertx-base	1.0.4		e2c0ac3152e1cfb911db43a9b6f1226d99d177ad
org.eclipse.hono	hono-adapter-http-vertx-base	1.1.0		8cc5adb885f063a673eef23c9a1e65a09089a932
org.eclipse.hono	hono-adapter-http-vertx-base	1.1.0-M1		ef6dd648e50cd8986972bf6c94e0bfc7dd2854bd
org.eclipse.hono	hono-adapter-http-vertx-base	1.1.0-M2		dbaf9e2126d503bf9af31d4518f0aa1bc36c553c
org.eclipse.hono	hono-adapter-http-vertx-base	1.1.1		46dfcafd406329cc209b5b59d65326182dd3caf2
org.eclipse.hono	hono-adapter-http-vertx-base	1.1.2		dfb1aec66e4989653520a4cccaed0631b601a940
org.eclipse.hono	hono-adapter-http-vertx-base	1.10.0		96d7ccf41c158329ad6330d5cd07b28a3de8cf61
org.eclipse.hono	hono-adapter-http-vertx-base	1.10.1		d050a446fb633c5cedb71840bc6aa2ffeddd351b
org.eclipse.hono	hono-adapter-http-vertx-base	1.11.0		ea514c1b5c5f45cef54525be910cfa87bc0fad95
org.eclipse.hono	hono-adapter-http-vertx-base	1.11.1		0d19609f71212106970737d3918e9fb8de537561
org.eclipse.hono	hono-adapter-http-vertx-base	1.11.2		c6b1d61f4a1522610011a0c2f936c6c0de2218f9
org.eclipse.hono	hono-adapter-http-vertx-base	1.12.0		2c8dee48817b0fdd789d1bbe10a516a1b49a6def
org.eclipse.hono	hono-adapter-http-vertx-base	1.12.1		272271dbcf943765f5a64f7f19ccf6f8e31f8268
org.eclipse.hono	hono-adapter-http-vertx-base	1.12.3		b1a36c07797e2f7adbc26bd29ec81e8d31476a05
org.eclipse.hono	hono-adapter-http-vertx-base	1.2.0		ad6f462204a777c3593fdcb05edcc03741f2a6de
org.eclipse.hono	hono-adapter-http-vertx-base	1.2.1		afc97f74928ab2c93bdacfa127febd33f0e575cd
org.eclipse.hono	hono-adapter-http-vertx-base	1.2.2		6ca5d503ebaa6c733922a5b868c399151f9d2c83
org.eclipse.hono	hono-adapter-http-vertx-base	1.2.3		9fe66d30b0d8d3d4cbc4e9c2d00ed538d99fb9c9
org.eclipse.hono	hono-adapter-http-vertx-base	1.2.4		5f40712aeca4332909b821dc6b686f52aaabe2fd
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.0		3f1dd229d775a4e0889ba85706ce5880a5384640
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.0-M1		82d15e6eb1e421ab6acf2befe83892423921b962
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.0-M2		d809cc5e526b6d1d414835dc0d42d4b586272559
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.0-M3		4c725622a28042c850020a1e3592c0a1724703e9
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.1		63d543741cbf5a934dac988e2c28b88289d99400
org.eclipse.hono	hono-adapter-http-vertx-base	1.3.2		ebd24bdf5b02ea4257646a0b6aa2c5002d0b6595
org.eclipse.hono	hono-adapter-http-vertx-base	1.4.0		f398954103263a72e89af814370f45bbffe77ef6
org.eclipse.hono	hono-adapter-http-vertx-base	1.4.3		15e62ec681aaee485ba32da06e787e4b46df1f45
org.eclipse.hono	hono-adapter-http-vertx-base	1.4.4		c2807a322e2a2ebf65124c724ab2f2e4128f0926
org.eclipse.hono	hono-adapter-http-vertx-base	1.4.5		9507a1e21252103a179900b94aca2fe677dd7c20
org.eclipse.hono	hono-adapter-http-vertx-base	1.5.0		883a9bfdf8e4b9419d0f8bc142c90b4f935e8e0e
org.eclipse.hono	hono-adapter-http-vertx-base	1.5.1		196660035960fdc3151c4e3e6f2ca9ccef8b6c43
org.eclipse.hono	hono-adapter-http-vertx-base	1.5.2		604579bdedc665a229cbc2e89b9e1728962798f8
org.eclipse.hono	hono-adapter-http-vertx-base	1.6.0		36daf68eaffd44054a08f73f193caeaa5c5345c1
org.eclipse.hono	hono-adapter-http-vertx-base	1.6.1		728d7d2a89803f4e8e3a2761f8556dc9d84eb5d7
org.eclipse.hono	hono-adapter-http-vertx-base	1.6.2		cbc446c571038d78214d1321e6ca63ad74f3508a
org.eclipse.hono	hono-adapter-http-vertx-base	1.7.0		de4ab40a15622af3233902569a9cb214aca6d01e
org.eclipse.hono	hono-adapter-http-vertx-base	1.7.1		c5caa0f9202711d7cbce6002f78a1f8a9d3c45eb
org.eclipse.hono	hono-adapter-http-vertx-base	1.7.2		04a6038ccee0949ad1ea7989632788abd66f438d
org.eclipse.hono	hono-adapter-http-vertx-base	1.7.3		64115b9e6aab39f34c0aa67b69e553b1ebcaaa35
org.eclipse.hono	hono-adapter-http-vertx-base	1.7.4		8ad481e8d81c6a69e1591cf8f204fb56ffd96100
org.eclipse.hono	hono-adapter-http-vertx-base	1.8.0		133d404bddffe47c33f30ac359f6b6ed9347e7b7
org.eclipse.hono	hono-adapter-http-vertx-base	1.8.1		5f6d6e9117350edc48ae4ffeef0ccc44a68ab367
org.eclipse.hono	hono-adapter-http-vertx-base	1.8.2		fa2e675bb059cbb243cebb7efaffae72080a11a4
org.eclipse.hono	hono-adapter-http-vertx-base	1.8.3		b7699b87f21b69440b7da19ee137e9f419866fea
org.eclipse.hono	hono-adapter-http-vertx-base	1.9.0		e86542c2ec43c0c63c4e966c78b73c4b800c49e0
org.eclipse.hono	hono-adapter-http-vertx-base	1.9.1		f05737a10bb7874b7338b05c8b33428dfa1b8d56
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0		819bd84eb36014a696835d074f70b5c6b46202bf
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.alpha0		95c11adffc822f943a4e5cb3f9319930eea50f5c
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.alpha1		765950e2cf7daaa76b822ae4eadcc589998474c7
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.alpha2		c0e422514c34ae0245c7facca6a5e5c5e44830ea
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.alpha3		6f225224b585c2f2a63eb4bc5914d082e101b2a0
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.beta0		05cc6ee447202b8b7fa4921c7c6d587fe0dd9e1c
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.beta1		a93d5222fd22e4a64649be0e61265e005e1b21b7
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.beta2		eb2e7503c917257912b14f4587ab018019e2e87f
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.beta3		cbdc3a5b620b3b28568a6a3c9e62acdb2de30a42
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.0.beta4		cad877ecc8d0ab893556479afe639dd78df38d15
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.1		ed5285b4baf507ea9d19658f51982debda34db15
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.10		d1ad4c8ed04c3fa4d4650b1787f73084843159cb
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.11		22af1f1b11841acc4a01f408ff94ce5a0fcc528d
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.12		401ae0da91c33f933ee7f04e065bc4e420655caa
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.13		17077f0cf2933589d88e9da043b2a44cdc572fa9
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.14		834e6228c4409b30c4db38a86681f2c9664e7b13
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.15		b85c08753913d2253f48d58b3126b4bc3db046af
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.16		5a054afbba2f159435fdb5329e7edfa97da61237
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.17		497d50d45b71021931d560cf384276a2782bcee7
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.18		4d5ac6001a52dcfc379e9d37725682c7399e659b
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.19		60179df647df0162feb6f6c5472771bd9c6e2d8c
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.2		e1a2848ef4541822a8437f3d10b87fc7c07d5664
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.3		7d8c42acb8211820bcfebf75d7577622f54b75cb
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.4		b1f0e5c6b0b8ab527e08feb56ad1e767e4fcebf9
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.5		4a6a11f9852b0034d401a83793dfccae8f28680b
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.6		d24e0b76bd477a3b1a26c7c6c435ef57ff321d01
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.7		8d911a084fa0a820801602339832cce2cbe78768
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.8		d3ac90f467b6aebacd7a9243c17fc6d47c573d73
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.0.9		a5cd1e0a8d0c66e5e841abb9c2053abd5eb8a0de
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.1.0.alpha0		d9c6c27d77e9f897db88c68ef10f084a35f0ecb1
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.1.0.alpha1		dd2117027bc05080699b71140adfb23c87f763f0
org.eclipse.jetty.fcgi	jetty-fcgi-server	12.1.0.alpha2		fe881536b07858a08501ae4be28bf356db3aa25c
org.finos.morphir	morphir-sdk_3	0.3.0		4dbbe00379eee40a0b60c6fdff7af34a343c6896
org.jsimpledb	jsimpledb-vaadin	2.0.0		16eb6c2deb17bc207c627c12f2ac7d6bcc051538
org.jsimpledb	jsimpledb-vaadin	2.0.1		9dcf9e516155d0fa1ab44a2cf92b2fc4a0481186
org.jsimpledb	jsimpledb-vaadin	2.1.0		51fd7116f4903253eb558afcbdffb5e434f9bf75
org.jsimpledb	jsimpledb-vaadin	2.1.1		bf7401fc7bffaa1c550d5c52f17fc549a4066caf
org.jsimpledb	jsimpledb-vaadin	2.1.2		4141d57902c1213f5b9e77ec2dd88dbbf4492d58
org.jsimpledb	jsimpledb-vaadin	2.1.3		24e62061d748e9761b4c848ae1eea73a53ddb338
org.jsimpledb	jsimpledb-vaadin	2.1.4		ff8537988c7c46f139561c97ee6812309eecd8c3
org.jsimpledb	jsimpledb-vaadin	2.1.5		57b1f4e2d2c0b00d759ef68c73a36444e40f1ce0
org.jsimpledb	jsimpledb-vaadin	2.1.6		59c188de88b20fcd14f2944f2472b74d206055d0
org.jsimpledb	jsimpledb-vaadin	2.1.7		6bdb06ad842f977909459b212e88d1f1b8b01c5a
org.jsimpledb	jsimpledb-vaadin	2.2.0		8c60e3ae1c8f34b0abae6562ba6515c57bd71ab8
org.jsimpledb	jsimpledb-vaadin	2.2.1		e8f50c23ea31086734c427ca733ddba8d93659c0
org.jsimpledb	jsimpledb-vaadin	2.3.0		082ad23d2b143bf2d119f7a50f9fac793f3490db
org.jsimpledb	jsimpledb-vaadin	2.3.1		0a9ed91c100ac909e0124ce5b47a052b97a18749
org.jsimpledb	jsimpledb-vaadin	2.3.2		93c79aaf2374c6c0f1da9deefc44e2f665a1463e
org.jsimpledb	jsimpledb-vaadin	2.4.0		3d79c474b050793d812a10df6d520f831fdd09c3
org.jsimpledb	jsimpledb-vaadin	2.4.1		473901a94b58c044111192a5d7cc2772af023148
org.jsimpledb	jsimpledb-vaadin	2.4.2		88bf24313f12da3c218bed591a581fd6e47ea9c4
org.jsimpledb	jsimpledb-vaadin	2.4.3		811d7da62cb0ed9e40114e09537d13465cd48623
org.jsimpledb	jsimpledb-vaadin	2.4.4		f624056294bb16cb7006beeb4f7c8e092becc4fd
org.jsimpledb	jsimpledb-vaadin	2.4.5		65838ae41ad9d93cc9c16a345e01959eb533e475
org.jsimpledb	jsimpledb-vaadin	2.4.6		4272fb304320d68f083c415f2d2d8819bb0e482e
org.jsimpledb	jsimpledb-vaadin	2.4.7		b5ba21a332f14b11afdfb4c7ed70f477f9675c93
org.jsimpledb	jsimpledb-vaadin	3.0.0		ecbf3c6a9c1c44d881d5a8a3c9853717fa1f66c1
org.jsimpledb	jsimpledb-vaadin	3.0.1		72de8df4fadc6dae75a6d4d8e2f4d33bbadb640c
org.jsimpledb	jsimpledb-vaadin	3.1.0		e40719d0af4dcbffa0930ca31e5046bdc3f8c88b
org.jsimpledb	jsimpledb-vaadin	3.2.0		b4644a3b06460cd00e37035627949aa5f388ec74
org.jsimpledb	jsimpledb-vaadin	3.3.0		77dd500e82d3484ba2bcb4657b9d17c1eb5afea3
org.jsimpledb	jsimpledb-vaadin	3.4.0		d45633e821cf2e1bfa039aa0b25ac8947d218cee
org.jsimpledb	jsimpledb-vaadin	3.5.0		93aa69ebfc8279dfc3a59a122a5bedc96a19c730
org.jsimpledb	jsimpledb-vaadin	3.5.1		568959d20da42a674705a0aefb0c76b3292ab2ec
org.jsimpledb	jsimpledb-vaadin	3.5.2		8c4f03ec2fa3e3432859a40487d59f16d3a290a1
org.jsimpledb	jsimpledb-vaadin	3.5.3		24533905580202069ca26cadc75d21dca266c353
org.jsimpledb	jsimpledb-vaadin	3.6.0		1c837abc048e1397351a7d1f9231aec1eb5c80e2
org.jsimpledb	jsimpledb-vaadin	3.6.1		bb511aca9aad6c20751dcbd0f9722e73e2487dd4
org.ligboy.retrofit2	converter-fastjson	2.0.2		d75aff1ef4db3949014b3f4ffb07f4f0c6f941dc
org.ligboy.retrofit2	converter-fastjson	2.1.0		a410864f2eca27d6f56436e4848747268bff39ba
org.openengsb.domain	openengsb-domain-contact	1.2.0		718bd50f29a951493a76c86b16a94fb2d6cb142b
org.openengsb.domain	openengsb-domain-contact	1.2.0.M4		609218506f3656619c209a183741b58de02062d4
org.openengsb.domain	openengsb-domain-contact	1.2.1		c52fb4dd25d88c5edbe4f7b69683496d4de0a524
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.0		018688c63111a9e036d107898081edb77005d058
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.0-beta		fbc39f1f307340cb561ad48dc6c0353d47757b61
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.0.1		0e75538612d74ec5e45e012fcff24129e7f2cdc5
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.0.2		38b71ee63115c37f263e174a498c396d86477de6
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.0.3		3b0b4184494b4771ef2d941da8a6f83cff45e4fb
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.1		6e3793bec90c64214d7129493171ac3c437a85df
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.1.1		a17be52176d505dcc6765efada2e52e95fccef5f
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	2.1.2		74de3bf7bdb3321ce7b410d3ed728175a96dae07
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.0.0		41e2e1c1b65aa623867b685f8f29708a1d034831
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.1.1		42000a48271301c425b3c933f91a9d186ae61a82
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.1.2		bf305abecba19ea1e87ee26457df8fb5943c4755
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.1.3		4409d10982babfa13aa2f2330ab0bb035b5a3adb
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.10.0		45a374a8e5cd3f885dda82038a2d5806e7e64da0
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.10.1		80f9b97b6d7e58a00cb01ef1bce3e126f743e7a7
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.11.0		91da617107fb5bb59a0759e325e9fede9598c197
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.12.0		60d6b4f322a2950ca2263f1764ceccee337e36fa
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.12.1		4a87fd4673a952249f0af86299807e04c6bf1253
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.12.2		a66a32913bd3858575e5d7c64c5f1b0277d5e5a6
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.13.0		cb31ec8757312f0cb5ab7ab269f16e16eaeb66fc
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.13.9		e61784a3368e9ebf6beba6576b6306de6bc63454
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.2.0		060a428d22a88addac1822c533f7d1a5a831cedf
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.2.1		a70589c7d09ce9a41bb9d08289d468fe36b75feb
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.3.0		c534efdf9e74080f9bea5767b9035f96a067309c
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.3.1		60299ed6ca77220b36376bc7102cdeeebf1f584f
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.3.2		d55e6806dd4a9f5cc564125645e0d2ec29188562
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.4.0		eced6abd0017242d46a50ee70859f316524a1ce0
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.4.1		435777c82696ad5683675b71751ab4dcce1fad39
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.4.3		680736e5fb61bac327a255dea921a8d0baaf1695
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.4.5		fde3d865cb5fd28bdb027138149e075542a2be97
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.5.0		42aefd559788eac3a6b86892b59a3b24db0e92e2
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.6.1		bcc27fe3b42a07ebc8155a97b3e0cb4d888e2a2e
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.7.0		a96f5152808f08dad94870ab407e8a652ada2e04
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.8.0		a19de58362c752fa590dd0474eea5caa7999c14b
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.8.1		d2c68fe81ade2847ca4e52329d7b306aa5f59dd7
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.8.2		9664974836af2d76499b24c9b6ce65e99405d022
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	3.9.0		028e4cf6d42a83585497692dea3cbb12aa7dcc08
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.0.0		4a63382aca2a0ad2be87a623603925d85017713d
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.0.1		54515d33f8d172dce3614b070c8a4fae8c2ef491
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.1.0		8846e2ff9d71f75f7e2b930828c399981dbc20ba
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.1.1		595f9bf09e39ce6249ec59ca2c388f076365e4ac
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.2.0		81dd33ab0e56c32b72392fbc6793a6d23fe1fb7c
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.3.0		c55f125105a5f11072fcc214d78f12ee0c469123
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.4.0		913125c13c58c6d2b324ec0813979b1d50319a62
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	4.6.0		5e34de30205c7449f617f070c530a3a41cb3cfbb
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	5.0.0		8b86a34dee693bf1d3a7ba29b1c7f379b8948ab3
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	5.1.0		670f6010c63cd5b5435b78d7db96183c45b8695c
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	5.12.0		d46ffcc107d70a6cf20f86641e276adb4af90e74
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	5.13.0		ce7988b206339a394c1206bd6c1a30ad50a4479c
org.openmrs.maven.plugins	openmrs-sdk-maven-plugin	5.14.0		759858405b3c6ee18d77074ad699c3ce595bd063
