cn.starlight-software	sherly-ip	2.0.6		8b8ed1fccc76a7762ff153bd3c67641d9a1627cf
dev.zio	zio-aws-lookoutequipment_2.13	5.19.33.1		6d38720f22df2744de5740694d213f1b0161a740
dev.zio	zio-aws-lookoutequipment_2.13	5.19.33.2		5c6579feeea49fdd80224ce37cba33b6ab171192
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.1		73b091a1ea97c2f1929cf68bb82c7b2c75d14abe
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.2		eddb4edaf607ad108b489e8a195c1e022bf0bc8b
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.3		5ab94e3bcbb693723575e7fe9c093eee79a9e4ad
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.4		e8d1ac0153fd9589b99408fdae027ee77b2d9b8c
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.5		022f596c5be2c6de9fcc97ec9d4a067487264831
dev.zio	zio-aws-lookoutequipment_2.13	5.19.7.6		89a3bf00ff37365038410894eb71ccac4402d3d6
dev.zio	zio-aws-lookoutequipment_2.13	5.19.8.1		2c6a0d53c6853b4beec0c317ca8a0af9d87416a9
dev.zio	zio-aws-lookoutequipment_2.13	5.19.8.2		035eee492c949103559fe87f820eaecd6cd0b403
dev.zio	zio-aws-lookoutequipment_2.13	5.19.8.3		1af0ae9247f2050b8c3d33ca5924ef3121eba229
dev.zio	zio-aws-lookoutequipment_2.13	5.19.8.4		72d4dc2cea8ecc1a3e2b67df5bf68f5f5ad3f5ac
dev.zio	zio-aws-lookoutequipment_2.13	5.20.17.1		b287b6a25a9ee03ecf2bf312ea6dc570684d34c9
dev.zio	zio-aws-lookoutequipment_2.13	5.20.17.2		090467dec1b295fe5dbe5ba5b50fa1987923b42f
dev.zio	zio-aws-lookoutequipment_2.13	5.20.22.1		2e4fff47a5d39bd440d2360af644d540f2485f33
dev.zio	zio-aws-lookoutequipment_2.13	5.20.22.2		ea49e2df8b43566ff81d490f68dd64635e7cec3e
dev.zio	zio-aws-lookoutequipment_2.13	5.20.22.3		7f9bb452cc5e4a5663b55968868c72ad178f64fd
dev.zio	zio-aws-lookoutequipment_2.13	5.20.32.1		f115b57ef7614f4d123bd831747ba3957881da7c
dev.zio	zio-aws-lookoutequipment_2.13	5.20.32.2		f8edf1f0330ef4ae4a18b62dbd78891b517a8452
dev.zio	zio-aws-lookoutequipment_2.13	5.20.37.1		21b333551cb21ab8eb564539f5264b78f5f3710c
dev.zio	zio-aws-lookoutequipment_2.13	5.20.42.1		9fe8b391894fdbf9eb9069df3461a77fc8823b74
dev.zio	zio-aws-lookoutequipment_2.13	5.20.7.1		13b4326e4ab73952f3985214693feb42b0f81bc6
dev.zio	zio-aws-lookoutequipment_2.13	5.20.7.2		c46c33b1f5b09c34f9cafcf7602e1bd8abab7e0c
dev.zio	zio-aws-lookoutequipment_2.13	5.20.7.3		b681896dd2717f8da23012c0ba6469e459cdf1ee
dev.zio	zio-aws-lookoutequipment_2.13	6.20.103.1		27461a09dbb893a246104781701d104153edbbe8
dev.zio	zio-aws-lookoutequipment_2.13	6.20.103.2		f6f625126025fcbc34cbdb5213d5a7f0f88d8b01
dev.zio	zio-aws-lookoutequipment_2.13	6.20.115.1		4b71aa1aee62cc48feb6c70c6767a05468514378
dev.zio	zio-aws-lookoutequipment_2.13	6.20.115.2		698485f4748f2370a8dfdeb634311a89f889c226
dev.zio	zio-aws-lookoutequipment_2.13	6.20.120.1		fe8c63bcf41039f22db85d35cf75b8d233d1288d
dev.zio	zio-aws-lookoutequipment_2.13	6.20.149.1		3640c0c8f8b669503ad9fc2f95f5176accf74f3b
dev.zio	zio-aws-lookoutequipment_2.13	6.20.149.2		17bec4f3795a09a5fd5c5d0eecab1bf081b30419
dev.zio	zio-aws-lookoutequipment_2.13	6.20.162.1		fac59216d5be857030945c3040f29f652e14e3c6
dev.zio	zio-aws-lookoutequipment_2.13	6.20.162.2		f8da81a94c6e47907403335fae0b63c49f8ee492
dev.zio	zio-aws-lookoutequipment_2.13	6.20.42.1		e44ccd7009aa4e4a0f4973a7ce3c931103eda1f1
dev.zio	zio-aws-lookoutequipment_2.13	6.20.42.2		2ea1d311e73da48adacd3585594458a3abe7acf6
dev.zio	zio-aws-lookoutequipment_2.13	6.20.47.1		1326d15761315f63471a13025d1488ab2cb9dd5b
dev.zio	zio-aws-lookoutequipment_2.13	6.20.56.2		4acd370935ab0d742f1dd3f6a5f45e79beb5d75f
dev.zio	zio-aws-lookoutequipment_2.13	6.20.58.1		34ce43a6da96b578d7a1f1713a771c4c378d9b7e
dev.zio	zio-aws-lookoutequipment_2.13	6.20.58.2		b56504b258a7f109a81b623aa5345d3d4dc7f11b
dev.zio	zio-aws-lookoutequipment_2.13	6.20.58.3		3d013d69a354fdbaaa478040a96b9a1f265ff607
dev.zio	zio-aws-lookoutequipment_2.13	6.20.61.1		8c015617bfef7034b32120fb038ddb86aed80b3c
dev.zio	zio-aws-lookoutequipment_2.13	6.20.69.1		5cce8dfc2c962c3f3f152535278a159002e8c71a
dev.zio	zio-aws-lookoutequipment_2.13	6.20.69.2		9cebf16e49fe66a2dd30884713a0abeea29ebda2
dev.zio	zio-aws-lookoutequipment_2.13	6.20.74.1		5f8f264c6913d215d79d0524e9728218eb9a96ba
dev.zio	zio-aws-lookoutequipment_2.13	6.20.74.2		0d25ae59f0ce21c191d671b65702494f311f010b
dev.zio	zio-aws-lookoutequipment_2.13	6.20.78.1		ef0ddae8d1985040b4a7017cb4dc5638c5359c9d
dev.zio	zio-aws-lookoutequipment_2.13	6.20.78.2		1628f861e75791e71b509395bf6528072509f959
dev.zio	zio-aws-lookoutequipment_2.13	6.20.78.3		8b549fb421181c536fe0e135c8d17e9ea196b178
dev.zio	zio-aws-lookoutequipment_2.13	6.20.83.1		b6b006e9175d89ce0fb8a7d7a7fef8db298f8042
dev.zio	zio-aws-lookoutequipment_2.13	6.20.83.2		681d31e512a2986f254733fb88a76f96265f36f3
dev.zio	zio-aws-lookoutequipment_2.13	6.20.97.2		3cded48da9334e975569d8d9b2186bea5dc225b5
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.1		85a8dc2f23eb9247b4123a293b9661acee3ad13c
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.10		4c8340d47ca58f3b62f5e7001f8c65ac4c5f0668
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.11		03f9f230404b9930faccd0c999c607eb61aecfba
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.12		9473416cb001a49b8b499ee9be7a9269d77be355
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.13		3ea90f4718891003243a67bdc3f16bfa0016ec86
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.15		59233b0c1c6636000bf1cbf5cda584391d3c593b
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.2		236a67431b71480274a10489806c8808ea7f2716
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.3		c95b19613fa246a1a82a05ec64a4cfe266e814da
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.4		efc0b773d8e2c3f571f71dafbb193ac58a73bc6d
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.5		373a7604cbfdcfa6d46ea88473cd7638d00351c4
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.7		c58bac46be3a0589bd0e0cf6e233a596a5871b92
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.8		2403d0c9617c250e0b9d9ec7a209062811416d9c
dev.zio	zio-aws-lookoutequipment_2.13	7.21.15.9		fea4c4887598fcc0d347dffe475e54b7184f52c4
dev.zio	zio-aws-lookoutequipment_2.13	7.28.24.2		003fe1083e9c1d55a521d9301b230c50c54968ca
dev.zio	zio-aws-lookoutequipment_2.13	7.28.26.1		5769e6899b2ec0cfc27d6c8c908d8628611e3f92
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.1		f84e618d28ba8df96fab1cee9b88e946b568997b
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.10		400fdfaabad8e647310f6137c071d5fe62951a26
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.11		ac8be6932cfd5593e690e39552bc55f4bb15c9ea
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.12		8944223d35a4badfa1e6cef088371d158461f93d
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.13		8199561e25d797c55b2394ab4b15dc62933cdcc1
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.14		7bd7f7ab5d32e8a0ea11f525c783696187e7c8bc
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.15		210b4aac85a8bf54d6b8b964a26083926ac4a56f
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.16		a09df4357e09fc4b41e2b327f4d7b94ac34c27a9
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.17		5bb6b1ba70ec9e0010b54441088853e84246ffc4
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.18		fc7798c1af97fc4eb533201ec3339a99fb4086b5
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.19		b5443c0091fe35cf330f26b762ff1463810ab350
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.2		c50f4f04d8c89bf61fdc5d5c232a9441af5a2755
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.3		fcfd4cfac06cf876e36f3e42db2463ef2e917963
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.4		7199b58b42fa35187eedee6228eeccddfd99baaa
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.5		cd90b7f7a95b2f371a7d076b07a0c66ffe2306bb
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.6		be6b329d3d64b5e82b0023caa80b3a0037d90814
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.7		3c86189d57b9f690496b2d64c7ac613cfa5729f7
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.8		a895d90b3dd78af995ab527ad9f02dfe94ac1a79
dev.zio	zio-aws-lookoutequipment_2.13	7.28.29.9		4b2bac6cd3ecf87eab64879814d629875c5d1720
dev.zio	zio-aws-lookoutequipment_2.13	7.30.15.1		2c38a93bf455409a4f067fba9718f70aeefc8144
dev.zio	zio-aws-lookoutequipment_2.13	7.30.15.2		22481174215c65c1e9d71a7722ada281402a72ae
dev.zio	zio-aws-lookoutequipment_2.13	7.30.16.1		75f683edec53f18ff2a9ee11bde681d99045160f
dev.zio	zio-aws-lookoutequipment_2.13	7.30.16.2		b7045f8263ea79778cb871433d09ed25b61887c7
dev.zio	zio-aws-lookoutequipment_2.13	7.30.16.3		4c4c8d72a4c5d2c375e70c1752c6b8e6c60bad7c
dev.zio	zio-aws-lookoutequipment_2.13	7.30.16.4		3e2712d56bd639d12bd627c9ed02c04ef9df32d1
dev.zio	zio-aws-lookoutequipment_2.13	7.30.20.1		3720c251e7b51cccb6711dba799e207ec2cfd2bb
dev.zio	zio-aws-lookoutequipment_2.13	7.30.22.1		9ec1f65a7b20e19d31f8eb8dd69b0f52c803e29d
dev.zio	zio-aws-lookoutequipment_2.13	7.30.22.2		563c8f3da0a1a94adec9b5483f67f330e66e9b0a
dev.zio	zio-aws-lookoutequipment_2.13	7.30.23.1		3b13d812f2ad95e0b7a8be64a999f48cb839d7e7
dev.zio	zio-aws-lookoutequipment_2.13	7.30.24.1		bb5ebf70c62857a923bb86c884c798cf0a691eb2
dev.zio	zio-aws-lookoutequipment_2.13	7.30.24.2		1e6155defb580c2842f4ebab679f622817c8300b
dev.zio	zio-aws-lookoutequipment_2.13	7.30.25.1		182a1a32bce3d6e113e03b7d3c08e50e4f0dfb4f
dev.zio	zio-aws-lookoutequipment_2.13	7.30.26.1		519ab80a58df5bda6cf6200354a00e59470bf889
dev.zio	zio-aws-lookoutequipment_2.13	7.30.27.1		7a4faf9f08842e5b8dbcae239d1f5d9c31ee73cc
dev.zio	zio-aws-lookoutequipment_2.13	7.30.27.2		0231c3ea4dc4f383bdbeaf445d77af514e1d622e
dev.zio	zio-aws-lookoutequipment_2.13	7.30.29.1		1d2b2559cbcbf878692d335358392635baff9287
dev.zio	zio-aws-lookoutequipment_2.13	7.30.30.1		4a5227bd47f766f68687bbc436ae6a8ee7630b8c
dev.zio	zio-aws-lookoutequipment_2.13	7.30.31.1		ba2f048052109091470f909d9bd6c73dcb346f11
dev.zio	zio-aws-lookoutequipment_2.13	7.30.31.2		650032e5238ee52ae1f53aa5994011eddd699da4
dev.zio	zio-aws-lookoutequipment_2.13	7.30.32.1		97bf311b2de0f4d92e325851646d79c76d84a032
dev.zio	zio-aws-lookoutequipment_2.13	7.30.33.1		1443080cb3e1773344d59dddb61e47e440f867a6
dev.zio	zio-aws-lookoutequipment_2.13	7.30.34.1		f73db282b9e32e244a1fff0ac5e413718d8f18a3
dev.zio	zio-aws-lookoutequipment_2.13	7.30.34.2		5293c0f96ba99d3314b8bee5608b06279696adec
dev.zio	zio-aws-lookoutequipment_2.13	7.30.35.1		e98e4e691918a794bb46d4d9a3957817352a10fb
dev.zio	zio-aws-lookoutequipment_2.13	7.30.36.1		c35be0c4564346b26db2fc7ab9acc16949cbd6df
dev.zio	zio-aws-lookoutequipment_2.13	7.30.37.1		ea409a6847c58a2afacd01cdc1e2fc2d2125bf04
dev.zio	zio-aws-lookoutequipment_2.13	7.30.38.1		584ad96a834b824ea2e55af7ad6725e687bc1419
dev.zio	zio-aws-lookoutequipment_2.13	7.30.38.2		58809174c48c5d930878435d048a5a5a4ab86aa7
dev.zio	zio-aws-lookoutequipment_2.13	7.31.0.1		a74065cd9e4031bd2d20a5d7461c4e6076335f81
dev.zio	zio-aws-lookoutequipment_2.13	7.31.1.1		9131a7fe6ce09a483b0c5d35d327b3389ef0eca2
dev.zio	zio-aws-lookoutequipment_2.13	7.31.1.3		78b224dae836d7880c1533eba15ae8a90d088099
dev.zio	zio-aws-lookoutequipment_2.13	7.31.1.4		ad60646de0d179fcd91c00ce980436613c80c9e1
dev.zio	zio-aws-lookoutequipment_2.13	7.31.1.5		be1fabf8bc2829b0e62fa02752ca438c746bff8b
dev.zio	zio-aws-lookoutequipment_2.13	7.31.10.1		76f510f75bf3a83a8e708ee1d62e18b7e9704073
dev.zio	zio-aws-lookoutequipment_2.13	7.31.11.1		5135d82ad0d82c25d8f647daa110c5cadc96d1bc
dev.zio	zio-aws-lookoutequipment_2.13	7.31.13.1		bebda0bd44106f77b2a36258c7e540faf8c62464
dev.zio	zio-aws-lookoutequipment_2.13	7.31.14.1		67ade4fc422aa31e8f063912e331a6533f6d487f
dev.zio	zio-aws-lookoutequipment_2.13	7.31.15.1		c9c2892c8cca0f59029915373b352e969a796769
dev.zio	zio-aws-lookoutequipment_2.13	7.31.16.1		ecf225ee4deb32ed42789890ecbe004a6e7f2481
dev.zio	zio-aws-lookoutequipment_2.13	7.31.16.2		6cbc4ca6d36fc6fcc3a05950a618fa4c0385d920
dev.zio	zio-aws-lookoutequipment_2.13	7.31.17.1		1c27fd8a1898d18460b1187aa30b9a46ec176a70
dev.zio	zio-aws-lookoutequipment_2.13	7.31.18.1		4e0e6e7ba046601fa3280963fdbd337e81e23c90
dev.zio	zio-aws-lookoutequipment_2.13	7.31.19.1		9d4277ab58cee5888877afc7c17d5a74b6d7cfde
dev.zio	zio-aws-lookoutequipment_2.13	7.31.2.1		c9dd9e14a7f73d1db3978108c73c6328d94e0e58
dev.zio	zio-aws-lookoutequipment_2.13	7.31.20.1		995f0528db35d1028fe244337c5d13226ce25b1f
dev.zio	zio-aws-lookoutequipment_2.13	7.31.21.1		026bbc2a763bbcdd168f1c5a8336a87868273e4e
dev.zio	zio-aws-lookoutequipment_2.13	7.31.22.1		28265f57e4d2b5f5b599f30a0bb8c61e2901f265
dev.zio	zio-aws-lookoutequipment_2.13	7.31.22.2		a3768053cf151d291d4ed11d60313cac7f878e68
dev.zio	zio-aws-lookoutequipment_2.13	7.31.24.1		fd58416d80c7525b8a5528863cd6a690ffccaae2
dev.zio	zio-aws-lookoutequipment_2.13	7.31.25.1		6e2e017c2a3c9742761e1e5eff53dc62d776d755
dev.zio	zio-aws-lookoutequipment_2.13	7.31.26.1		dcd6d4afe25b147030028bfe7f22b5a462f9fdce
dev.zio	zio-aws-lookoutequipment_2.13	7.31.26.2		a0f1275ceaf62383a7601ddd40560246957da3c2
dev.zio	zio-aws-lookoutequipment_2.13	7.31.27.1		c20eef01691a900099a2af27e07542324918fcd7
dev.zio	zio-aws-lookoutequipment_2.13	7.31.28.1		f5eae667e60477ef3ff439b3cb66ff66f81db00c
dev.zio	zio-aws-lookoutequipment_2.13	7.31.3.1		025d64aecee490a623ead6f9e777f597d0dcd355
dev.zio	zio-aws-lookoutequipment_2.13	7.31.30.1		bdd27106d5fca78b24cf2b62fa18dc1f044db4f0
dev.zio	zio-aws-lookoutequipment_2.13	7.31.30.2		60a850e85d1402977e611778e24b94f79fa548ff
dev.zio	zio-aws-lookoutequipment_2.13	7.31.4.1		a08eebe28965ef18bee75d3e97fea9e06a6c47cd
dev.zio	zio-aws-lookoutequipment_2.13	7.31.6.1		8ddd9c5a4318b619dc80b8f58a34055832b54292
dev.zio	zio-aws-lookoutequipment_2.13	7.31.6.2		d461450772ff759e97e9917db86ec130843e8e99
dev.zio	zio-aws-lookoutequipment_2.13	7.31.6.3		81a41f296e8226f48cf2ce244a3e30f8b9de6a56
dev.zio	zio-aws-lookoutequipment_2.13	7.31.7.1		bed0a0009426a378a519ea9fc0750ed5822d2152
dev.zio	zio-aws-lookoutequipment_2.13	7.31.8.1		3b64ac8e2c0750502cbc8d5bec7dfec706bc32cd
dev.zio	zio-aws-lookoutequipment_2.13	7.31.9.1		2b1dbbe7e15bd522ee454e68d4798cbec7c14057
hu.simplexion.adaptive	adaptive-lib-auth-jvm	2024.07.19		a94b1d2f760485e453acd5a4df3bdedc0bd18629
io.crashbox	yamlesque_3	0.3.0		378e72b788de0d9bec38c772ed4ed3d64de7165d
io.crashbox	yamlesque_3	0.3.0-2-gf437fd7		af78cd01bb3e1b0bafae81cc784c8d222dd35b03
io.crashbox	yamlesque_3	0.3.2		86256303430a0f2e98615efd61ecf88324877662
io.edurt.datacap	datacap-fs-alioss	2024.03.4		f579267ad10431a0eb2252a4cddcee8ed8913a7a
io.edurt.datacap	datacap-fs-alioss	2024.03.5		3e402d81e05168706cc6465a1c244825330154dd
io.edurt.datacap	datacap-fs-alioss	2024.03.6		24be3a0debf891bb59d0559e2c59f9d8fd99725a
io.edurt.datacap	datacap-fs-alioss	2024.03.7		454d14cebf187f9dcefeb5488d98f2604a1c447b
io.edurt.datacap	datacap-fs-alioss	2024.03.8		43170f84c3d8615637f51c9bbf0b89bca113b49e
io.edurt.datacap	datacap-fs-alioss	2024.03.9		e43bbe771223323b350f2755c578c056e9568838
io.edurt.datacap	datacap-fs-alioss	2024.3.10		305bb2c8dd56dc28cfa6631f985e7d63b6b19c01
io.edurt.datacap	datacap-fs-alioss	2024.3.11		1a4a0db6f01042f22bdfcf3b6c896067f4d3bebe
io.edurt.datacap	datacap-fs-alioss	2024.3.9		eb41b49df0db31099a3b2d787f67585f5ca2a771
io.edurt.datacap	datacap-fs-alioss	2024.4.0		77fd3f9910fa1807ce0c673efb6ecea8a8b8b4cb
io.edurt.datacap	datacap-fs-alioss	2024.4.1		d1bcefd8ac869aa38e4456ca79629ceb9f595597
io.edurt.datacap	datacap-fs-alioss	2025.1.0		4010a849c59a29105fe9ce8c44342007834311f2
io.eqoty.kryptools	aes-siv-androidnativex86	0.6.1		N/A
io.github.blackmo18	kotlin-shopify-authentication	0.1.0		fc0b0d5987b525d22fc7381d82bba498ea1f0c1b
io.github.breninsul	http-logging-commons	1.0.0		ae1d4d399e84030e520e73af07fa23f2ffe10f92
io.github.breninsul	http-logging-commons	1.0.1		c6aa47e2ce84c1976d558d242f441ecdbd06b2b3
io.github.breninsul	http-logging-commons	1.0.2		733958ad7125cbbf8217ed9a3031fa128fae4279
io.github.breninsul	http-logging-commons	1.0.3		919b6699f172416732ac77f99b715dbae878ad41
io.github.breninsul	http-logging-commons	1.0.4		55aceeb045f400f1b6e0aff5a00e200fea6bcaf3
io.github.breninsul	http-logging-commons	1.0.5		608175b5a69abff29583fd776a6e3c3deeebfa3b
io.github.breninsul	http-logging-commons	1.0.6		1ae060384b54f35e76cd2b5d37cd2bf13626f96b
io.github.breninsul	http-logging-commons	1.0.7		e271fe4f4d86dffda3e3e856efbb92b0762b538f
io.github.breninsul	http-logging-commons	1.0.8		b45dbabf33f3319e9b163620ed8f2c521a9f477f
io.github.breninsul	http-logging-commons	1.0.9		790bb190feb69c487185393a6e6c917c62e76c26
io.github.breninsul	http-logging-commons	1.1.0		31b6801a201a2d5e525459aba1ad6e5219ccbe68
io.github.breninsul	http-logging-commons	1.1.1		5839e74e29110ede07fe840702a84286b222d141
io.github.breninsul	http-logging-commons	1.2.0		f32b789ab9e15365f01ae6d2d4ed1c1dc32943f7
io.github.breninsul	http-logging-commons	1.2.1		3e6ac73811b1a452666a39275a7e82a268395e94
io.github.breninsul	http-logging-commons	1.2.2		5fd85814a2f92f6bd64ea12d764a70df61d922cd
io.github.breninsul	http-logging-commons	1.2.3		24b306be83ee422715c18a1025ad3d6fac420c9e
io.github.breninsul	http-logging-commons	1.3.0		3142c26d72a0879e4b66cb4ac4c605c50cdc31bc
io.github.breninsul	http-logging-commons	1.3.1		d75e423b61616a4335e9cba67ae8459daa7e2381
io.github.breninsul	http-logging-commons	1.3.2		3b751c2b5ae08038c7b8f7391afb3c583a06fa73
io.github.breninsul	http-logging-commons	1.4.0		54a1966ce4f63e2accea5538f92483c63c1c6463
io.github.breninsul	http-logging-commons	1.4.1		fa4b772cd9f4717fb10e54777f718fd1d1507933
io.github.breninsul	http-logging-commons	1.4.2		6a3b108b341867fbd8beaed14a8aa69be377dc10
io.github.breninsul	http-logging-commons	2.0.1		8a6e088819492d780c2d1970c6ba38d9e296c01c
io.github.breninsul	http-logging-commons	2.0.2		bb5a775bf6f4f8826ce6cfcecd4efb906e57647b
io.github.breninsul	http-logging-commons	2.0.3		91c09e4d90a3b02edda84f93580b2c4b8e439808
io.github.charlietap.chasm	invoker-jvm	0.1.0		2427e1126ae303708c1a442dd37c30d08d2538ff
io.github.charlietap.chasm	invoker-jvm	0.1.1		a2603f2311b04d623454560b4796ab22f0c1077a
io.github.charlietap.chasm	invoker-jvm	0.2.0		8451058a01e4a7d6ae88bb82ce4cb493c96971b1
io.github.charlietap.chasm	invoker-jvm	0.2.1		5ca6091cac07ecd60215eabed223ac618ce0ce23
io.github.charlietap.chasm	invoker-jvm	0.2.2		5ca6091cac07ecd60215eabed223ac618ce0ce23
io.github.charlietap.chasm	invoker-jvm	0.6.0		158f95c68b6aa07aaa780d8206500a353c813080
io.github.charlietap.chasm	invoker-jvm	0.6.1		66cea70378b3da57f14b9cd1ea64656ca7816839
io.github.charlietap.chasm	invoker-jvm	0.7.0		657a7593fb7b0a5799d8ec7611d01692ed729ed1
io.github.charlietap.chasm	invoker-jvm	0.7.1		6c6968907fac9dabc1dd74acf208401ab5e45b12
io.github.charlietap.chasm	invoker-jvm	0.9.0		92d136d75b17d5dc30e30189a23190bedab6302c
io.github.charlietap.chasm	invoker-jvm	0.9.1		d369197f7cf037fc5ad6e0f35010aa87bcf6c0d0
io.github.charlietap.chasm	invoker-jvm	0.9.2		0883e4d48bc7562e64ce0665d1b6dd94db12982c
io.github.charlietap.chasm	invoker-jvm	0.9.3		549e34077f031e218b6a517dd7e0b5cefa0512f6
io.github.charlietap.chasm	invoker-jvm	0.9.4		a10133c4d7f05cdfed7d509e54e14c69bce62044
io.github.charlietap.chasm	invoker-jvm	0.9.41		726b29fa427bc3c74986cd2bedfd7b146643bf10
io.github.charlietap.chasm	invoker-jvm	0.9.42		ce47449e1d85227e67eafd9abae79520abd46b53
io.github.charlietap.chasm	invoker-jvm	0.9.5		0fd615da9a245cc4a7a175111d719d8e1ccd92cd
io.github.charlietap.chasm	invoker-jvm	0.9.51		0fd615da9a245cc4a7a175111d719d8e1ccd92cd
io.github.charlietap.chasm	invoker-jvm	0.9.52		cd8436bccd3baf1ad0f9a09d1c33cea21bcdc089
io.github.charlietap.chasm	invoker-jvm	0.9.53		cd8436bccd3baf1ad0f9a09d1c33cea21bcdc089
io.github.charlietap.chasm	invoker-jvm	0.9.6		75aa5f2e7f0c9edd08579ebc23b9c36d5eb50579
io.github.charlietap.chasm	invoker-jvm	0.9.61		a209ec5007844518d084f7e48d9cc0c8907a2d9c
io.github.charlietap.chasm	invoker-jvm	0.9.62		a209ec5007844518d084f7e48d9cc0c8907a2d9c
io.github.charlietap.chasm	invoker-jvm	0.9.63		7fc3e5393323dd6ee58c09a22b86ef933661b868
io.github.charlietap.chasm	invoker-jvm	0.9.64		ba428873d41168d9832526e1f738665df0db03f4
io.github.charlietap.chasm	invoker-jvm	0.9.65		37fe2f27402cb765965f1c054c618ca4dddaf57f
io.github.charlietap.chasm	invoker-jvm	0.9.66		c45215f8681291b3c66741a3d12df299dc9335fc
io.github.devngho	kirok-svelte-binding	1.0		a26aea12fa0a9b92b083bfccfa7046fae75998e9
io.github.devngho	kirok-svelte-binding	1.0.1		a26aea12fa0a9b92b083bfccfa7046fae75998e9
io.github.devngho	kirok-svelte-binding	1.0.2		a26aea12fa0a9b92b083bfccfa7046fae75998e9
io.github.devngho	kirok-svelte-binding	1.1.0		5b320327f1d800148f08c2a0f7e6f270b9091a04
io.github.devngho	kirok-svelte-binding	1.1.1		5b320327f1d800148f08c2a0f7e6f270b9091a04
io.github.devngho	kirok-svelte-binding	1.1.2		5b320327f1d800148f08c2a0f7e6f270b9091a04
io.github.devngho	kirok-svelte-binding	1.1.3		5b320327f1d800148f08c2a0f7e6f270b9091a04
io.github.devngho	kirok-svelte-binding	1.1.4		5b320327f1d800148f08c2a0f7e6f270b9091a04
io.github.elcolto.geokjson	geojson-watchosarm64	0.1.0		N/A
io.github.elcolto.geokjson	geojson-watchosarm64	0.1.0	metadata	a89d21a849818b96df24d6dbbce9298f96cd55b1
io.github.elcolto.geokjson	geojson-watchosarm64	0.2.0		N/A
io.github.elcolto.geokjson	geojson-watchosarm64	0.2.0	metadata	ed5d46e5b3b1c11e488d819e4bb1f338e2542bd9
io.github.hamadhassan3	outseta-client	1.0.0		d5836c89933198761c9c6cbef1f80491f71a6732
io.github.hamadhassan3	outseta-client	1.1.0		f2aedfd306237456c3898dab7380cc3c24cb207f
io.github.hamadhassan3	outseta-client	1.2.0		c8feedbef0eb02c03dee60fdfac099148a556337
io.github.hamadhassan3	outseta-client	1.3.0		a24031d8438ee919788bc892a8e113e7ab4be2f6
io.github.hamadhassan3	outseta-client	1.4.0		377327be2c1b6e55f2aefc7dedd068eac7d2b1ad
io.github.hamadhassan3	outseta-client	1.5.0		efdba139cce8e0f5ea4dba88b532837e47aeda63
io.github.hamadhassan3	outseta-client	1.6.0		904723df384df7544f34e4e3f4d985bba0145dce
io.github.hamadhassan3	outseta-client	2.0.0		76fedcf1ecc22a4aed8465cbf907d95803b70116
io.github.hamadhassan3	outseta-client	3.0.0		180f47d276a7e34c8255fa09ae0ce16b1d235d7b
io.github.hoc081098	kmp-viewmodel-compose-tvosx64	0.5.0		N/A
io.github.hoc081098	kmp-viewmodel-compose-tvosx64	0.5.0	metadata	6efee8d3e1307711c3c33a0eb4d75207f655a166
io.github.hoc081098	kmp-viewmodel-compose-tvosx64	0.6.0		N/A
io.github.hoc081098	kmp-viewmodel-compose-tvosx64	0.6.0	metadata	e511d780de53a721f2f6793013cb72ade8022c14
io.github.hoc081098	kmp-viewmodel-compose-tvosx64	0.6.1		N/A
