at.noahb	smartInvs	1.4.0	-	dbcb07059a13fc0240d2c166b1e2e29b2507f8c2
io.ktor	ktor-client-tests-jvm	1.2.5	-	35395aef9646109dfbc3198a752c4f27825a5e3f
io.ktor	ktor-client-tests-jvm	1.2.5	1.2.5-kdoc	2004969f93d88dd95b09d2189d7828acef6807ab
io.ktor	ktor-client-tests-jvm	1.2.6	-	0d5039c5b05a162abafdab38baca738f4d3ea043
io.ktor	ktor-client-tests-jvm	1.2.6	1.2.6-kdoc	4801441fd1c11134ce2839d62cefd4641358a1cd
io.ktor	ktor-client-tests-jvm	1.3.0	-	aa06af03e7f86fb1912bd0472aa3e3ca44290cac
io.ktor	ktor-client-tests-jvm	1.3.0	1.3.0-kdoc	575fb200c2b2f237b020a7305bd860a76630bc2e
io.ktor	ktor-client-tests-jvm	1.3.0-rc	-	13a24f6aada2f9bb1935f0eec18ff4aaa7e720da
io.ktor	ktor-client-tests-jvm	1.3.0-rc	1.3.0-rc-kdoc	385fae99f706d6ca7fd24843a3177204031baad0
io.ktor	ktor-client-tests-jvm	1.3.0-rc2	-	f0248ae348e3ec80bb071a11d1f3fcaeee09a0fe
io.ktor	ktor-client-tests-jvm	1.3.0-rc2	1.3.0-rc2-kdoc	5eeeb14dff462deeecbf6361d57372d55e42f80b
io.ktor	ktor-client-tests-jvm	1.3.1	-	0f79cb8a4d08b0645e46793ca8483589e4be51c6
io.ktor	ktor-client-tests-jvm	1.3.1	1.3.1-kdoc	8871c9f8b7836081f46b4412dbe30e68321f20a0
io.ktor	ktor-client-tests-jvm	1.3.2-1.4.0-rc	-	1cef09c56da4c3226233b86007dbfcc9253a9085
io.ktor	ktor-client-tests-jvm	1.3.2-1.4.0-rc	1.3.2-1.4.0-rc-kdoc	e074c3754a05dc18b08ab5b7e5ee7565457db6cd
io.ktor	ktor-client-tests-jvm	1.4.0	-	6dd08bba3f9f890767dc1a0b6b06d72f631bdd03
io.ktor	ktor-client-tests-jvm	1.4.0	1.4.0-kdoc	2b8a0ccf5966df9f97bc77cb0d654d47d01956a9
io.ktor	ktor-client-tests-jvm	1.4.1	-	41fdb87eeb665fa2aa189080dd5f5c8f49f446bb
io.ktor	ktor-client-tests-jvm	1.4.1	1.4.1-kdoc	8fa9e8e3f30f47d5e4a3eed1495b3b39ad49d61d
io.ktor	ktor-client-tests-jvm	1.4.2	-	0e139e50680607e6841abc6c1c18f0ef20d0c4c0
io.ktor	ktor-client-tests-jvm	1.4.2	1.4.2-kdoc	f5cd94e5d9b54d14badfc41b03b69d8563b76564
io.ktor	ktor-client-tests-jvm	1.4.3	-	9ff29ab5580412871c0be409a59a10f0e9d2425f
io.ktor	ktor-client-tests-jvm	1.4.3	1.4.3-kdoc	0c471b172261603eed34af867fc5302d9f9e7c2c
io.ktor	ktor-client-tests-jvm	1.5.0	-	6a034994ef0200fdf9ce05d7a9117fa2fac990fa
io.ktor	ktor-client-tests-jvm	1.5.0	1.5.0-kdoc	92f1705bd2fe3eb6ce51c2e45184ed707ccc2cf9
io.ktor	ktor-client-tests-jvm	1.5.1	-	9b68dcaf77696a5ffcd995eaaa4b95fc2fb6d241
io.ktor	ktor-client-tests-jvm	1.5.1	1.5.1-kdoc	8d1dbe58e2a169a5df1a6213fed44b024bfaa721
io.ktor	ktor-client-tests-jvm	1.5.2	-	226884e454930980075cb3f054dd9b8a65a9b578
io.ktor	ktor-client-tests-jvm	1.5.2	1.5.2-kdoc	0676f158dfbef95d64d74c53adabe50be868f635
io.ktor	ktor-client-tests-jvm	1.5.3	-	771aa8a5ae139c543c6fa0b2ea4c0053904a68e2
io.ktor	ktor-client-tests-jvm	1.5.3	1.5.3-kdoc	4905e43fb6e88e385c7ece026ea5ec96a0b09e3e
io.ktor	ktor-client-tests-jvm	1.5.4	-	adaf8e11be8791eea3c3766e4530cdd892a07c63
io.ktor	ktor-client-tests-jvm	1.5.4	1.5.4-kdoc	bb7ac55ad4798ed0e91777f92ccc0a51e7a767f0
io.ktor	ktor-client-tests-jvm	1.6.0	-	7ee2b54780507662ccec380258faff2db3fc4d94
io.ktor	ktor-client-tests-jvm	1.6.1	-	9f1b2a27d6265b2684674083ff453067912e0d5e
io.ktor	ktor-client-tests-jvm	1.6.2	-	40e0dedf9b2dfdcf56b874c73c8ffab026c30bc8
io.ktor	ktor-client-tests-jvm	1.6.3	-	f9cb75ecfd6d9d17b5fd8b969322a31eeb20846f
io.ktor	ktor-client-tests-jvm	1.6.4	-	ab80699a263876c4eee780fa085cda6d388ab503
io.ktor	ktor-client-tests-jvm	1.6.5	-	7433b0070938d000e231b112bd5cc16a11c2d1d4
io.ktor	ktor-client-tests-jvm	1.6.6	-	e73145df091d404cd44c39ac91e56be6e1dbfac2
io.ktor	ktor-client-tests-jvm	1.6.7	-	ec1ed60dfc0ee159c4ad562a55b51e1166e2558a
io.ktor	ktor-client-tests-jvm	1.6.8	-	170cf969abfa2557e8a234a4d02ba8116f27b28e
io.ktor	ktor-client-tests-jvm	2.0.0	-	2a1a56ca66494e2d191dc97d85591843d1f8ac53
io.ktor	ktor-client-tests-jvm	2.0.0-beta-1	-	895d5d9ab0c0e26e55d3865834eabe418bb8c1ae
io.ktor	ktor-client-tests-jvm	2.0.0-rc-1	-	433910c0155e94ecc3cdbb36fd32d8b54f68280e
io.ktor	ktor-client-tests-jvm	2.0.1	-	0260b0303254ac321136084534b6fe38081f56ab
io.ktor	ktor-client-tests-jvm	2.0.2	-	cda4cf958d736574bba94700dcf11ac931f123fb
io.ktor	ktor-client-tests-jvm	2.0.3	-	a88a1c5a71627191c9a901c262986ee238975c79
io.ktor	ktor-client-tests-jvm	2.1.0	-	04eb31468ff6495de4256529eba08afb063e2205
io.ktor	ktor-client-tests-jvm	2.1.1	-	a18384a5b8d50aaa190a8cc831f81b0aa1db73ed
io.ktor	ktor-client-tests-jvm	2.1.2	-	f6f71a872691dbaacdfa46d527a9fa4d126c210d
io.ktor	ktor-client-tests-jvm	2.1.3	-	d63169e990ecaa17fce433574d0ebf42765e2743
io.ktor	ktor-client-tests-jvm	2.2.0	-	39bb522419682884102893aeab5badf6afe31a02
io.ktor	ktor-client-tests-jvm	2.2.1	-	c0f2870e6249f586675340c12205f135fe3401e2
io.ktor	ktor-client-tests-jvm	2.2.2	-	babade80780411c5764ff7b7f95b081d7549fcc2
io.ktor	ktor-client-tests-jvm	2.2.3	-	b04c4096ce81d6f30d2345bd2aaf913dd68880e8
io.ktor	ktor-client-tests-jvm	2.2.4	-	8e6c9a67c609ba5b0e83585b7fcb96a3374b09f1
io.ktor	ktor-client-tests-jvm	2.3.0	-	07fde97fbafb8fa1300215d0c404eacfa117630c
io.ktor	ktor-client-tests-jvm	2.3.1	-	038a461a932beb3eace3938d9a40bab10fdec524
io.ktor	ktor-client-tests-jvm	2.3.10	-	1fa57c6becec518dd2f788315d61ef0b5597ae6e
io.ktor	ktor-client-tests-jvm	2.3.11	-	ba311c07e768ff6f47d3b8c4023f5f2a4cc4c8a1
io.ktor	ktor-client-tests-jvm	2.3.12	-	91c114b88daaad94806f39cb5a18646538c810d7
io.ktor	ktor-client-tests-jvm	2.3.13	-	d4bf0e06bd0f2fc026bcc7274a86b1958c758f55
io.ktor	ktor-client-tests-jvm	2.3.2	-	3efc467f57f2bf913189dd42761283eeae5b7fe3
io.ktor	ktor-client-tests-jvm	2.3.3	-	0917b7f4361a4d02417c050e0cdda3c5e518afa9
io.ktor	ktor-client-tests-jvm	2.3.4	-	b52c467f4209455a840531d8ee4d0157fc11690f
io.ktor	ktor-client-tests-jvm	2.3.5	-	f4a2537beff56a9ccb7752b70f540b1a1a914f6e
io.ktor	ktor-client-tests-jvm	2.3.6	-	5debe77a6566a098c27173fef41f3dd91df5e8bd
io.ktor	ktor-client-tests-jvm	2.3.7	-	3ac885048c848530ad9b32d2885404d052a8cfbc
io.ktor	ktor-client-tests-jvm	2.3.8	-	c0595ed23cec3a5ced3a3b0bfcd0dfddaf4d8d5d
io.ktor	ktor-client-tests-jvm	2.3.9	-	2306711bac474e098865d2d63886adbb62d7ca44
io.ktor	ktor-client-tests-jvm	3.0.0	-	ff70d9f618baa5a482c6ddc1ae87d729b4b44dc6
io.ktor	ktor-client-tests-jvm	3.0.0-beta-1	-	5ef51e1a2e8524d437c5f33345f57eea80023165
io.ktor	ktor-client-tests-jvm	3.0.0-beta-2	-	49b6a4f74f5bb0ab4980960be234d28fec7702e5
io.ktor	ktor-client-tests-jvm	3.0.0-rc-1	-	720c961c22b020f4e7cf5cf6ead8d07e8a346d05
io.ktor	ktor-client-tests-jvm	3.0.0-rc-2	-	c3474034cf5eb78ac6e41d87641af1aa9ab4abf2
io.ktor	ktor-client-tests-jvm	3.0.1	-	1ef0a18b7e7120283dd1e48e4bd2f83dc26cc7d4
io.ktor	ktor-client-tests-jvm	3.0.2	-	3a84549661d6a35c0ccde2a294f07f578b5ee3a2
io.ktor	ktor-client-tests-jvm	3.0.3	-	5eaede367572a516396dc09d065ca8c25a7953a4
io.ktor	ktor-utils-metadata	1.3.2-1.4.0-rc	-	0c6381f0fec4154fee29da3a2ea1d41af4fe4da9
io.ktor	ktor-utils-metadata	1.3.2-1.4.0-rc	1.3.2-1.4.0-rc-all	cbf7e2cf81f5509bfc5e2608e59d4a721e2e3234
io.ktor	ktor-utils-metadata	1.3.2-1.4.0-rc	1.3.2-1.4.0-rc-kdoc	3640ccd111e92d2722ead53ed69217d89f4abad5
io.ktor	ktor-utils-metadata	1.4.0	-	6095ee080adba077cf033f273a6cf6faae54c745
io.ktor	ktor-utils-metadata	1.4.0	1.4.0-all	939bf096c31777e0b776a7d4f9aaba1e9b59ca86
io.ktor	ktor-utils-metadata	1.4.0	1.4.0-kdoc	ec517d61e714bd9f2b02001fe93f2c564d733467
io.ktor	ktor-utils-metadata	1.4.1	-	2a339eb1a20731ffded8b27890c7b0cbcd3bb6fe
io.ktor	ktor-utils-metadata	1.4.1	1.4.1-all	974ca9a0fa81ad19d8e59248f71473c5207926df
io.ktor	ktor-utils-metadata	1.4.1	1.4.1-kdoc	d446b4022930897c7e9d1fa9368e3006e134c92f
io.ktor	ktor-utils-metadata	1.4.2	-	2366733f3f72d2ed80694b3b24771082d36452fc
io.ktor	ktor-utils-metadata	1.4.2	1.4.2-all	fad960efcd15c5405b2039e7183fddaf3cf8ba6e
io.ktor	ktor-utils-metadata	1.4.2	1.4.2-kdoc	2fc39a7a8987ed06c637b7bbca63f78c4a8137d2
io.mantisrx	mantis-connector-iceberg	1.2.10	-	0eac485a4a68872f748f9168f4460088f203f144
io.mantisrx	mantis-connector-iceberg	1.2.11	-	c50a6c48f4f8c66d8c0202bd2838ccab84ea4794
io.mantisrx	mantis-connector-iceberg	1.2.12	-	dd004368497ad33864338cb17bfa25259b912405
io.mantisrx	mantis-connector-iceberg	1.2.13	-	5f6d67ef803422e1b547ce37dfe36060da494165
io.mantisrx	mantis-connector-iceberg	1.2.14	-	1b91ae8632cb5d8067a07d9a2309182e7fbe4fe0
io.mantisrx	mantis-connector-iceberg	1.2.15	-	8e275afce94c5953d72d67b9df920b323eba1acd
io.mantisrx	mantis-connector-iceberg	1.2.16	-	e610b0e8a918f9cbcbc311b49f092804a28226bd
io.mantisrx	mantis-connector-iceberg	1.2.6	-	28d66a58ecd4fa5cb677f739c755ff41607b2ab3
io.mantisrx	mantis-connector-iceberg	1.2.7	-	263f16ec2ec3e712e05461c29de78e0e3e319eb3
io.mantisrx	mantis-connector-iceberg	1.2.8	-	0a2086bccfd1a3f03fc3c2d8964b200210c78fa1
io.mantisrx	mantis-connector-iceberg	1.2.9	-	4401a0f8ed73bb1e8812e89102512eb03512f3e2
io.mantisrx	mantis-connector-iceberg	1.3.13	-	c353e75c569e0030cde52464aeef2d86a0f3cd3e
io.mantisrx	mantis-connector-iceberg	1.3.14	-	a87f5d736ce351b07b3daec22a429ef967520c7e
io.mantisrx	mantis-connector-iceberg	1.3.16	-	7e3a707b43c5ce9ae896801b187ac3cdc3e3c03e
io.mantisrx	mantis-connector-iceberg	1.3.17	-	2bafa7bd3776c94006ef4ba6b2dffea49c5b5f99
io.mantisrx	mantis-connector-iceberg	1.3.18	-	0abd5466c1c3d0226dce42323d98a95c0cf4526e
io.mantisrx	mantis-connector-iceberg	1.3.19	-	72538bfd58723ec0af69d5db28b5e9fc0fdf5aaa
io.mantisrx	mantis-connector-iceberg	1.3.20	-	19f55093f0b8a3241c8e54090e23b55ed08ed2c8
io.mantisrx	mantis-connector-iceberg	1.3.21	-	a49d0b5f52fa2e7a740dad0b2b56b6e5c5b48dea
io.mantisrx	mantis-connector-iceberg	1.3.22	-	217e61f345fd728187dd568881dc9ec7bf97a75f
io.mantisrx	mantis-connector-iceberg	1.3.23	-	0f7ac7304e17bdaddffbae990b9390f633029b43
io.mantisrx	mantis-connector-iceberg	1.3.24	-	7a6b20dd8ba780dc4bb2a67678017c511fb49372
io.mantisrx	mantis-connector-iceberg	1.3.25	-	feab77ccecb1e282e536f5c9dc586909775a5fe1
io.mantisrx	mantis-connector-iceberg	1.3.26	-	faff970bde8ec43e1942fc192b3d3c6d06ed18fe
io.mantisrx	mantis-connector-iceberg	1.3.3	-	9b6d71cd9ff1fdb8739bfa0dd76b381db2f00b89
io.mantisrx	mantis-connector-iceberg	1.3.33	-	b7c85dfcef1f958a906ea1ceac95071ce96ee06a
io.mantisrx	mantis-connector-iceberg	1.3.35	-	d12bff71cc68f2c1ecc4a6a9c43f0143672447ab
io.mantisrx	mantis-connector-iceberg	1.3.36	-	f8271470a5354e51cd1d7ea1f5f6006dae442419
io.mantisrx	mantis-connector-iceberg	1.3.37	-	f4afb740414266f0565949431608418b4b6c1a5d
io.mantisrx	mantis-connector-iceberg	1.3.38	-	3e8b217414155bcba5ee7e443c31950a3c3223c9
io.mantisrx	mantis-connector-iceberg	1.3.39	-	cdead0d04ac5737b88d05c5b94a6b945901cb47d
io.mantisrx	mantis-connector-iceberg	1.3.40	-	b1ccb9b2d55bcf6195b5723bfa1ab4a38a105713
io.mantisrx	mantis-connector-iceberg	1.3.41	-	14a4b65712013292938eca9b3eb91d11d281ddd8
io.mantisrx	mantis-connector-iceberg	1.3.42	-	1854a999ea1a3fbb62221d031480aff8dff58a74
io.mantisrx	mantis-connector-iceberg	1.3.43	-	cec90d640d5be254d76c2caf1bd2af24b3d0b6b5
io.mantisrx	mantis-connector-iceberg	1.3.45	-	492ca1ea44ca1d0593f53b4c7f4a1ff5cadcd8a1
io.mantisrx	mantis-connector-iceberg	1.3.46	-	7290fff8ac39f4c3b85c8f5b0d33abd8a5003d5d
io.mantisrx	mantis-connector-iceberg	1.3.48	-	4a0615d5322f5cc6c2d4b452fa3c190eae1f945f
io.mantisrx	mantis-connector-iceberg	1.3.49	-	595ccd0d74e4bae2318df3a19c64b1df0f6588a1
io.mantisrx	mantis-connector-iceberg	1.3.5	-	12fe47e6293d75bd2000c2ed20428e43731b606a
io.mantisrx	mantis-connector-iceberg	1.3.50	-	cef33f5afd02112eebb5afc172d46f04e7993df1
io.mantisrx	mantis-connector-iceberg	1.3.51	-	f656c4d90fc62da8f0ecd86f2a724eee24a0de80
io.mantisrx	mantis-connector-iceberg	1.3.52	-	3ccb6f1df5bc19b66f680f9ed5a7baa22d55f932
io.mantisrx	mantis-connector-iceberg	1.3.53	-	f18fccf5854c8dbe9ba24f8a0b0e1ff71da434e6
io.mantisrx	mantis-connector-iceberg	1.3.54	-	7609962043d2d76a6d95f11d4eec92e4b8aabbdf
io.mantisrx	mantis-connector-iceberg	1.3.55	-	0447df421fea920786fe62ebd9bad296c7977cb6
io.mantisrx	mantis-connector-iceberg	1.3.56	-	74c0c46a9a4a3ea6a62a7cf22845e6ed0c247400
io.mantisrx	mantis-connector-iceberg	1.3.57	-	923c775dd7d4c0f5b13284125aed5039a1185e5b
io.mantisrx	mantis-connector-iceberg	1.3.58	-	d81997712a06633eb0a288b9591a410164619173
io.mantisrx	mantis-connector-iceberg	1.3.59	-	bf28e638a2acd0620e4395c75cc4c0ce55558dbb
io.mantisrx	mantis-connector-iceberg	1.3.6	-	0988d4dd33f63486b2adb7a19750efa9c9456494
io.mantisrx	mantis-connector-iceberg	1.3.7	-	555425dab040a36f20f01c6e9d4320665587e352
io.mantisrx	mantis-connector-iceberg	1.3.9	-	cecad7151b1e32e9ab44a222de2d0c08de92cb88
io.mantisrx	mantis-connector-iceberg	1.4.0	-	fbf5605be80cf375ce9dab4554d01022a756bbc7
io.mantisrx	mantis-connector-iceberg	1.4.1	-	d2dd671ff3244051e6ee5a42a942cd4455646fb8
io.mantisrx	mantis-connector-iceberg	2.0.0	-	74ca9286070643a785002cdd454c32c7f8a66126
io.mantisrx	mantis-connector-iceberg	2.0.1	-	8cc7a44499c17041bc2fcb85f01fec7cf245b8bc
io.mantisrx	mantis-connector-iceberg	2.0.10	-	e7ea6db7abe6d6c64280cac21da9c896030ffd0c
io.mantisrx	mantis-connector-iceberg	2.0.100	-	1dc28ff0a37e955ea6990e428f8d5c3d6e06a6a1
io.mantisrx	mantis-connector-iceberg	2.0.101	-	8001fd576777ff74bb6a17b7874ad326dcba9546
io.mantisrx	mantis-connector-iceberg	2.0.102	-	3a9cbf4055f39e7c86f54ffbc96b91a8160d325c
io.mantisrx	mantis-connector-iceberg	2.0.103	-	1c7b3fcfe15fa3d50d6f07bda0ee923cefb7ac42
io.mantisrx	mantis-connector-iceberg	2.0.104	-	0f2695a6e66dec3e475507613a006b54aeb6cf59
io.mantisrx	mantis-connector-iceberg	2.0.105	-	7311b94c3b83b75e64f18a3d14e9ac4c221c92d2
io.mantisrx	mantis-connector-iceberg	2.0.106	-	cbd044d27bf1e0f4d2fac9c095d9222cbe0db9e9
io.mantisrx	mantis-connector-iceberg	2.0.107	-	51be0530bdf0898c9463be98df0bfe923aa652f5
io.mantisrx	mantis-connector-iceberg	2.0.108	-	ee359045b70d908134152ddf8e103e03a5851430
io.mantisrx	mantis-connector-iceberg	2.0.109	-	75e66cadf5f797e784060e9084ff2ce9a3e9b8e8
io.mantisrx	mantis-connector-iceberg	2.0.11	-	2785926ce6d37985f78c344b8e8c4696e74accd9
io.mantisrx	mantis-connector-iceberg	2.0.110	-	e56c3b1249663b0d218be1ee5468f0c22a37ac66
io.mantisrx	mantis-connector-iceberg	2.0.111	-	892549a7948333cb0091e021b2432ba0a8ed0031
io.mantisrx	mantis-connector-iceberg	2.0.112	-	8be6b9abb5e047f099432f3065c3bf0e578894a0
io.mantisrx	mantis-connector-iceberg	2.0.113	-	3cebcbdb9833ac2f0054e8f2d33050b5809c0e8d
io.mantisrx	mantis-connector-iceberg	2.0.114	-	39e76edd74b51c541c60ebab58558ac45190afc5
io.mantisrx	mantis-connector-iceberg	2.0.115	-	06b4f28d512459ffa69ac32b34e7022956d5852d
io.mantisrx	mantis-connector-iceberg	2.0.116	-	dd097f20e51a3b766e1c5067eb9a99a464d0ec4d
io.mantisrx	mantis-connector-iceberg	2.0.12	-	34991c450ef3a988b07a8383acad36e76b699dc2
io.mantisrx	mantis-connector-iceberg	2.0.13	-	a9612a81fb09f469e2f3a53c7d94c9fdb0280ac3
io.mantisrx	mantis-connector-iceberg	2.0.14	-	dbd60e2ea9c682ec29ced6d6e89bf9114f9a1e7c
io.mantisrx	mantis-connector-iceberg	2.0.15	-	ebe16c12d4c37d73a1bdabd18916bfa307a7807f
io.mantisrx	mantis-connector-iceberg	2.0.16	-	19ac4e287d51a3f73ae5d0bbd08b8d7a47f223b0
io.mantisrx	mantis-connector-iceberg	2.0.17	-	10e04a4a1a28e896ca9aba13d88e52ae7638fbbc
io.mantisrx	mantis-connector-iceberg	2.0.18	-	733f07ad04cd9a1b6755c44ea066da4e47edf806
io.mantisrx	mantis-connector-iceberg	2.0.19	-	5281269e0f47cc86643f97847ddb67b6ad6efaf9
io.mantisrx	mantis-connector-iceberg	2.0.2	-	86c64b195306336e27c5da82fc14d2b8d8b2690a
io.mantisrx	mantis-connector-iceberg	2.0.20	-	7fc2534e71aa8f61de0a03b72c9220fa3724d6f1
io.mantisrx	mantis-connector-iceberg	2.0.21	-	9051ee0484986819674c31cea1eae9e2982d8e84
io.mantisrx	mantis-connector-iceberg	2.0.22	-	fc448245809fd5335e2931c08f33821240eed42a
io.mantisrx	mantis-connector-iceberg	2.0.23	-	fee40c089483258102ba56edd5017ec800a6dcb3
io.mantisrx	mantis-connector-iceberg	2.0.24	-	123caec9d10288f7670fda5be69b0c7a4a1de499
io.mantisrx	mantis-connector-iceberg	2.0.25	-	72fb8e9e147c029a929937c6cce89e8d59bee3ab
io.mantisrx	mantis-connector-iceberg	2.0.26	-	417ba5c5977829b0d999c92441f475d451622180
io.mantisrx	mantis-connector-iceberg	2.0.27	-	2828992a0f35f0af7e803cc126fb690201b4ad3c
io.mantisrx	mantis-connector-iceberg	2.0.28	-	f9d2ee14bb6b72fa2c73f4728e8dd89dcb1eea88
io.mantisrx	mantis-connector-iceberg	2.0.29	-	9e6696a35ca75fa64fe41be0dd607200c9d285c2
io.mantisrx	mantis-connector-iceberg	2.0.3	-	b652f3fcadd36f81b90d6fe178d8cf7d959e23e6
io.mantisrx	mantis-connector-iceberg	2.0.30	-	d350175ba0b2c4140af6d5dac30f4ddaa1cb0411
io.mantisrx	mantis-connector-iceberg	2.0.31	-	5899b82e4eb802790ed8e7648ba453ab3cf67fa4
io.mantisrx	mantis-connector-iceberg	2.0.32	-	f1a08f7131279bff2e12e5b0ad4f96d4681aacde
io.mantisrx	mantis-connector-iceberg	2.0.34	-	38c1ab5ede0e4618c2c902970d204efc1932bc38
io.mantisrx	mantis-connector-iceberg	2.0.35	-	14ce091c24831fc05bf70126e40d3a5479bd71ed
io.mantisrx	mantis-connector-iceberg	2.0.36	-	9e2f94c8948a53a5b2d227276268c355b3f4b805
io.mantisrx	mantis-connector-iceberg	2.0.37	-	b924f55c937002d66ad63a52ecec90bcea8ee564
io.mantisrx	mantis-connector-iceberg	2.0.38	-	81fa52cba95a59c960ae1d18ee8a32c7917defe9
io.mantisrx	mantis-connector-iceberg	2.0.39	-	d0034cde372d21d160508029b296eae81207df87
io.mantisrx	mantis-connector-iceberg	2.0.4	-	8f9e3ac6a9084000f3f30b4582cbcd95fb212f74
io.mantisrx	mantis-connector-iceberg	2.0.40	-	66c988cac709147f89c56b22760b474c024fb1f4
io.mantisrx	mantis-connector-iceberg	2.0.41	-	68b595341ba4ae3ecfd1a309719bbf4e419f4c6a
io.mantisrx	mantis-connector-iceberg	2.0.42	-	d038f3f4eda3e35f26a5a2ff56a574d6686ff84b
io.mantisrx	mantis-connector-iceberg	2.0.43	-	08f3472a290990e2ed662610273f197ae9b97879
io.mantisrx	mantis-connector-iceberg	2.0.44	-	404d5328075a9855eafa08cce83b1a5fd26671d3
io.mantisrx	mantis-connector-iceberg	2.0.45	-	6275c7f86823bfe4619b493d663b9343d2b4235b
io.mantisrx	mantis-connector-iceberg	2.0.46	-	412b2d8db1060b9d76bd539cfb1d984b949b4c3a
io.mantisrx	mantis-connector-iceberg	2.0.47	-	8a301eb41acce05b3e084fb00d1703fb52b12e6c
io.mantisrx	mantis-connector-iceberg	2.0.48	-	f9e28dc40fe9e28757010e00c08b51e3b5e33875
io.mantisrx	mantis-connector-iceberg	2.0.49	-	b4a924989bed63408a216fa2a392a6ccb609184a
io.mantisrx	mantis-connector-iceberg	2.0.5	-	0122a18e708c61fd5a7e5eeb64b84b59be6c3c6f
io.mantisrx	mantis-connector-iceberg	2.0.51	-	b42a3912dd7dc8d8afaf834b3b36c5126fb2e77b
io.mantisrx	mantis-connector-iceberg	2.0.52	-	046fc24c319eaccd687fa7426d7d5174a80e56f2
io.mantisrx	mantis-connector-iceberg	2.0.53	-	e28be735f0ac9c156c34e47cfccfb273031c9389
io.mantisrx	mantis-connector-iceberg	2.0.54	-	6b203add9736e97e281136da4efd2fadbbac1fa7
io.mantisrx	mantis-connector-iceberg	2.0.55	-	a96f0d7be7707e1fb9cc27a4f13beaf50321a6ce
io.mantisrx	mantis-connector-iceberg	2.0.56	-	e3643f7291b356de1514047d2c791315a2ecf4c0
io.mantisrx	mantis-connector-iceberg	2.0.57	-	4553b560d5a05b883d351f98d3263378ff9e6e3e
io.mantisrx	mantis-connector-iceberg	2.0.58	-	3303471569c0b6f68b7ad0ded0e1c13d50358e5c
io.mantisrx	mantis-connector-iceberg	2.0.59	-	70730703a7a422033c3d2f7a2569e2ab0611f8f4
io.mantisrx	mantis-connector-iceberg	2.0.6	-	fc2bdf16b3d92967b6a888de8725fbf86cf181b0
io.mantisrx	mantis-connector-iceberg	2.0.61	-	01dc612f9800e1b5055871aa1d9d5e4631485b51
io.mantisrx	mantis-connector-iceberg	2.0.62	-	3e32c9eacbba4995bd44cfa981a3971e63f554c7
io.mantisrx	mantis-connector-iceberg	2.0.63	-	327d56776e299316cb15a63a10702413c3b9173c
io.mantisrx	mantis-connector-iceberg	2.0.66	-	b8b2de7adc59ec7127374c2af2ff483a3041bf2b
io.mantisrx	mantis-connector-iceberg	2.0.67	-	80adc4da2b2300c2ebc43c524b93aa1ef1792ce3
io.mantisrx	mantis-connector-iceberg	2.0.68	-	d8b7b8855858a20be962b776ad0cd2c4250237f4
io.mantisrx	mantis-connector-iceberg	2.0.69	-	52d92d91191bdbb08ebe59b0fb5aa6c24ed13ed4
io.mantisrx	mantis-connector-iceberg	2.0.7	-	2ad139160e432c6f2ecf2adb26d935103826a57c
io.mantisrx	mantis-connector-iceberg	2.0.70	-	f77ae2420f0c40ea301178e06530a9830dec7d4f
io.mantisrx	mantis-connector-iceberg	2.0.71	-	e7f35cc70ee8d48f14cbb41cdeb7424c15964463
io.mantisrx	mantis-connector-iceberg	2.0.72	-	6c83d1d9afa884b1783bd29922e323d69c7a2d16
io.mantisrx	mantis-connector-iceberg	2.0.73	-	636f8bd546d3d58fcb160233d24b964836f89782
io.mantisrx	mantis-connector-iceberg	2.0.74	-	4dcfa34eac08f4b38132d11dd489c98c4c36c056
io.mantisrx	mantis-connector-iceberg	2.0.75	-	bc7180c2b99a82e1995b1eb37725dfe6b997b1a3
io.mantisrx	mantis-connector-iceberg	2.0.76	-	5d4c81733d6481529980ba7ab09c33698f4b0ad4
io.mantisrx	mantis-connector-iceberg	2.0.77	-	7392395e9e904ea4687d017f04c21328140c8ed4
io.mantisrx	mantis-connector-iceberg	2.0.78	-	7f944b5accc2fcbefb40b9cb1c41c8e4c674dfb1
io.mantisrx	mantis-connector-iceberg	2.0.79	-	d34862667e5f0563a3c1fd17155010123d773952
io.mantisrx	mantis-connector-iceberg	2.0.8	-	084720b38f3895901b21d489ee46b082683c51e0
io.mantisrx	mantis-connector-iceberg	2.0.81	-	61d5548a9171788658d61381b05e83f30c1dd22d
io.mantisrx	mantis-connector-iceberg	2.0.82	-	27fa877bce4e7362a4b02a001ed53a0eeb8364bd
io.mantisrx	mantis-connector-iceberg	2.0.83	-	3a5e5ab15e52ffe9546e6d3848a01f5ecfa9f57f
io.mantisrx	mantis-connector-iceberg	2.0.88	-	11e953d6ea7b6ec9af2bfcf3ea12d7de81b2a9e7
io.mantisrx	mantis-connector-iceberg	2.0.89	-	bd0b65322c2c728d4c69f740df450b2ceb6f856a
io.mantisrx	mantis-connector-iceberg	2.0.9	-	0152e759f9b8e4bf37b2b66e0be26408b4a1cccb
io.mantisrx	mantis-connector-iceberg	2.0.90	-	2f213f7751e42f5c7e931e9256d54b47323182b3
io.mantisrx	mantis-connector-iceberg	2.0.91	-	4a88455bece2419e6bf3a98f41a3d243d1616f1f
io.mantisrx	mantis-connector-iceberg	2.0.92	-	7df7cf0ea7b61d2a2505144f25ecae5afed8335b
