biz.paluch.visualizr	visualizr	1.0	-	addbffc22b90edae36f64790d3b55fe9b4a23ff2
com.freemanan	httpexchange-spring-boot-starter	3.0.7	-	69456c3067ddcab3222cc23fcd16b887a55973d1
com.freemanan	httpexchange-spring-boot-starter	3.0.8	-	1e6eda7c6d96c82a853d01f0823f4dd7e7dbf2a9
com.freemanan	httpexchange-spring-boot-starter	3.0.9	-	a0c99885c48054c268f65c81960957a7392b5279
com.freemanan	httpexchange-spring-boot-starter	3.1.0	-	5af6e48bfbcb88908f59108bebec7a922024e7c8
com.freemanan	httpexchange-spring-boot-starter	3.1.1	-	8ed352d6fc7ad5174af3a72c9425115c6f25fba6
com.freemanan	httpexchange-spring-boot-starter	3.1.1-RC1	-	1d5b36652f30f8149ee9cc44631b577435d16e36
com.freemanan	httpexchange-spring-boot-starter	3.1.1-RC2	-	695cec6e50dd1f659eb976cc0b0b611bb772406a
com.freemanan	httpexchange-spring-boot-starter	3.1.1-RC3	-	e43600870fc09f9f161da479597b7bfa0ee3fa7f
com.freemanan	httpexchange-spring-boot-starter	3.1.2	-	3bccfac8928e8832e53ab6d555a7f7a5c00b19d2
com.freemanan	httpexchange-spring-boot-starter	3.1.3	-	a9d137a77927c04027391c85f54bb7ba3ed2f785
com.freemanan	httpexchange-spring-boot-starter	3.1.4	-	ce29c99b7e2b4a09e9a92906f64abc11ec37b981
com.freemanan	httpexchange-spring-boot-starter	3.1.4.1	-	0267da72c1ff2dd5f112d4716e943579b0bf91a4
com.freemanan	httpexchange-spring-boot-starter	3.1.4.2	-	193b40912a4c0430760602c32262f71625174f02
com.freemanan	httpexchange-spring-boot-starter	3.1.5	-	8899763ad94410c1dc49f521dd360b3a40089f88
com.freemanan	httpexchange-spring-boot-starter	3.1.6	-	d998d23dc7920bb9ab8e84b0382649de8789ab13
com.freemanan	httpexchange-spring-boot-starter	3.1.7	-	1888bafbe735db5b5d07c482ee934794b932cea3
com.freemanan	httpexchange-spring-boot-starter	3.1.8	-	bd1f8537c51216bbaa54f51229f103d02d70f551
com.gilcloud.fs2	fs2-sink-http-salesforce_2.13	0.1.0	-	77a18243714b0c41732ca1e5c65c6822c5710810
com.gilcloud.fs2	fs2-sink-http-salesforce_2.13	0.1.2	-	1fee35ce57c7c902e76adec236063cc33e0b62d3
com.github.adangel.liquibase.ext	liquibase-percona	1.0.0	-	fa12fd464543d7029636cd46d3cccf5d22a4b91c
com.github.adangel.liquibase.ext	liquibase-percona	1.1.0	-	d376366ed7d02bb3ea343b7de809afa49a5067e3
com.github.adangel.liquibase.ext	liquibase-percona	1.1.1	-	419c417d126bf3c2358e247cbadb280c31358bdf
com.github.adangel.liquibase.ext	liquibase-percona	1.2.0	-	3c0176abe305a00d6752421e4474d4823de9469a
com.github.adangel.liquibase.ext	liquibase-percona	1.2.1	-	5b3355bda14a415d53d7beab3487fe6828ce1c57
com.github.adangel.liquibase.ext	liquibase-percona	1.3.0	-	cbdd3baf76ab5eedbbcd5489b4c1b10889aee88c
com.github.adangel.liquibase.ext	liquibase-percona	1.3.1	-	4283d21d957ff408d2c2e83e184aa76d70455fea
com.github.adangel.liquibase.ext	liquibase-percona	1.4.0	-	3c093efa7d3c5e9f5ea2b884f994dd6d77b6ffa7
com.github.adangel.liquibase.ext	liquibase-percona	1.4.1	-	20bf0c16b7ea250beba4b1ef3fc66fd48d64be42
com.github.adangel.liquibase.ext	liquibase-percona	1.5.0	-	097552747c95eee6e1a98042a9fb28f05f1da579
com.github.adangel.liquibase.ext	liquibase-percona	1.5.1	-	d68311302564247078021ff7474e23eea8c1b6e2
com.github.adangel.liquibase.ext	liquibase-percona	1.5.2	-	b35e60b1f3619f733d73a247e7e4cb5e51e09279
com.github.adangel.liquibase.ext	liquibase-percona	1.6.0	-	79366d95d7646c8362406fe5ace2697070b7475e
com.github.adangel.liquibase.ext	liquibase-percona	1.7.0	-	e16ed5fcb1eb44d3b6bd587521ee8ed01c40f176
com.github.adangel.liquibase.ext	liquibase-percona	1.7.1	-	65e01cfdad8aa4f4be8ec507dc63538a5898b7f3
com.github.adangel.liquibase.ext	liquibase-percona	2.0.0	-	9ec02add26d8b77284e49ee41ddd7bc828465ceb
com.github.adedayo.eclipse.sdk	org.eclipse.jdt.junit.core	3.8.0	-	92d0b1d91b5653c1d52496e4d7aeb3c6436e7323
com.github.adedayo.intellij.sdk	IntelliLang-java	142.1	-	6aaf416c4b45f608855c1d936bc32ddb2e6db505
com.github.arvyy	srfi-189	0.0.1	-	b50c2df9ed80ed37ed603f8715ac5749046277c6
com.github.bloodshura	sparkium-services	0.0.1	-	98cd211cb5b708a75ae1b2da4f64a3fc17457434
com.github.bloodshura	sparkium-services	0.1.0	-	54d975e29d1d880e65e88a95080bc3e37abd48a7
com.github.bloodshura	sparkium-services	0.1.1	-	4f9248f15e848046d28c1fc6edf14647d9e7c971
com.github.bloodshura	sparkium-services	0.2.0	-	44127f89bca669d360a90e7610a4f9bc02d3ee72
com.github.bloodshura	sparkium-services	1.0.0	-	24b880974ba0f2201f550884e9538f7367396ffa
com.github.cb372	scala-typed-holes_2.12.11	0.1.2	-	2517062f1ed47c778fcb85c20ee778ae9d7283c4
com.github.cb372	scala-typed-holes_2.12.11	0.1.3	-	9854d86ae1c299a76c889f8f969580ece080bf38
com.github.cb372	scala-typed-holes_2.12.11	0.1.3.2	-	67d8dcd7663c9b4886b48fcae47983b7c7217b8f
com.github.cb372	scala-typed-holes_2.12.11	0.1.3.3	-	2d83fc774312005648ffc26ac87df07001bfd8e4
com.github.cb372	scala-typed-holes_2.12.11	0.1.4	-	6de91c2819521c4763af8dafff8697bb21791b3b
com.github.cb372	scala-typed-holes_2.12.11	0.1.5	-	0086c052076bf5734edb3269188ac6e6fa88bc49
com.github.cb372	scala-typed-holes_2.12.11	0.1.6	-	fa0eb80a7fd9f804abfd1f93d072ac453166bf16
com.github.davidmoten	odata-client-test-report	0.1	-	5cc19b404c0e78f370b3e27e07cab217edcdff7e
com.github.davidmoten	odata-client-test-report	0.1.1	-	3e2bd155eff5f9b0b1bf443a62b5b500251183ff
com.github.davidmoten	odata-client-test-report	0.1.12	-	e4725f3c9ecdb6752b2603d2ccb6399d8e34fb24
com.github.davidmoten	odata-client-test-report	0.1.13	-	0c7d1d1ff175b9c949812996071d2752c4662ae7
com.github.davidmoten	odata-client-test-report	0.1.14	-	817d56bc91cc5049aede49c00c91d89d8fa24133
com.github.davidmoten	odata-client-test-report	0.1.15	-	e18ccf455a58bdd160b9d32150e1ddb91d866b2d
com.github.davidmoten	odata-client-test-report	0.1.16	-	acc6e26a609830d5c4336ec387ec708413d8dce9
com.github.davidmoten	odata-client-test-report	0.1.17	-	48ca660d6523919bed37aaeb88b0ee92d542f6cf
com.github.davidmoten	odata-client-test-report	0.1.18	-	036216bc6ba90d4e1f160e604b6148a2709f8500
com.github.davidmoten	odata-client-test-report	0.1.19	-	1befe163b56fde930b636f1c2d562f9a2561ef08
com.github.davidmoten	odata-client-test-report	0.1.2	-	225d08c0e85d474dca3affd49d28c55367226752
com.github.davidmoten	odata-client-test-report	0.1.20	-	935bac6f3c8a48b45e7e30bdc49634f75735b91a
com.github.davidmoten	odata-client-test-report	0.1.21	-	564bd8e05d77e16436239791746d56155dd04a92
com.github.davidmoten	odata-client-test-report	0.1.22	-	665d406b43f3b5b462c3c192f75a1e9243fa4633
com.github.davidmoten	odata-client-test-report	0.1.23	-	9034c1c81710bad42271c6aa84e0d92a9b650ae5
com.github.davidmoten	odata-client-test-report	0.1.24	-	1b2d355bc3d942316c4629412b0af40124f57090
com.github.davidmoten	odata-client-test-report	0.1.25	-	e29d3dff8f2852989043fc7302b75f225e5d9649
com.github.davidmoten	odata-client-test-report	0.1.26	-	05fbcbdfb1b916dc5713f9327d26398ad961c249
com.github.davidmoten	odata-client-test-report	0.1.27	-	9c239813e473d260855031a6d3ba8f8cbf002e05
com.github.davidmoten	odata-client-test-report	0.1.28	-	cb9a97c0f86a027febacf11551ec9a0dc4eacc27
com.github.davidmoten	odata-client-test-report	0.1.29	-	6f61ef8a2bbdc830b02ca0a247d018d1ca0ec9cc
com.github.davidmoten	odata-client-test-report	0.1.3	-	e77a795124984271b26fd3bd84a943199b99f8ec
com.github.davidmoten	odata-client-test-report	0.1.30	-	e145aaa36a25e07e27ac2e88cdfbd19153c4712d
com.github.davidmoten	odata-client-test-report	0.1.31	-	84912a233ec4753025842f2b7907220d96485b7c
com.github.davidmoten	odata-client-test-report	0.1.32	-	9aec017f5d92a17e7f465ccb592f38a5d7e26924
com.github.davidmoten	odata-client-test-report	0.1.34	-	781dcdd97655025b040cb5fa51c9630d30e7d7fb
com.github.davidmoten	odata-client-test-report	0.1.35	-	a890b2f3ba257a8c18429ceff23359b738a411e6
com.github.davidmoten	odata-client-test-report	0.1.36	-	5e7c4053a3a450c8b1c527d9055116d1fab29257
com.github.davidmoten	odata-client-test-report	0.1.37	-	5441ecbee8ccd1ea306e27521053b3f4286d4ea5
com.github.davidmoten	odata-client-test-report	0.1.38	-	2f240d50b757823f0746e96608d18c05b3f70c1b
com.github.davidmoten	odata-client-test-report	0.1.39	-	6ff44dcdaef53865eb8cbcc5810afd2b40599ddf
com.github.davidmoten	odata-client-test-report	0.1.4	-	b724765313eef679b3372579a9625e74baaebad1
com.github.davidmoten	odata-client-test-report	0.1.40	-	54d2ee99a8aa1d3cc3b5d6484e03c792ec5e284a
com.github.davidmoten	odata-client-test-report	0.1.41	-	ea1541819755afe7df88f370a4d8be453a576d35
com.github.davidmoten	odata-client-test-report	0.1.42	-	547217bed4efaa0e56cfe59170597e63e35c7124
com.github.davidmoten	odata-client-test-report	0.1.44	-	7eed96702a234bab32fe5dc17cef84d237929ac5
com.github.davidmoten	odata-client-test-report	0.1.45	-	d908ac694c5e644c22db1e94cedce4b6836ebd95
com.github.davidmoten	odata-client-test-report	0.1.46	-	e9fc112dd55cfc4dc178beff48e3a047df142560
com.github.davidmoten	odata-client-test-report	0.1.47	-	b188a4eb0caee7cc9db83ab341833b484fafe921
com.github.davidmoten	odata-client-test-report	0.1.48	-	f79ca4712c8d9d8171d1ae37699074c76fb68f84
com.github.davidmoten	odata-client-test-report	0.1.49	-	b370d85674f9d2c756c45ffa8fff366a092bf7d9
com.github.davidmoten	odata-client-test-report	0.1.5	-	ab68d3fc362bd8917bcb01fd787aa67eb3bedb27
com.github.davidmoten	odata-client-test-report	0.1.51	-	7c3d845005f3360815a7d4a91b870495cb5b64a0
com.github.davidmoten	odata-client-test-report	0.1.52	-	24f231e4afa191e49d2ac1b00372719bc95ee912
com.github.davidmoten	odata-client-test-report	0.1.53	-	b5833d1d7bae24bde0c89d79bcc53fc59ab03c2a
com.github.davidmoten	odata-client-test-report	0.1.54	-	b1638a1b729014288bb88131fd9c89299ae9ed07
com.github.davidmoten	odata-client-test-report	0.1.55	-	6ca342f69affeb3748345f7a2dbf0012bbc1f215
com.github.davidmoten	odata-client-test-report	0.1.57	-	b4c06bfb7ab6b0e6b42895d110909713ffc7fa80
com.github.davidmoten	odata-client-test-report	0.1.58	-	45eef1a53be5da85360c720918ff9fef2d8a22fb
com.github.davidmoten	odata-client-test-report	0.1.59	-	1e10316f6399df3dd8c3cc74ad7cc0d14ebc709a
com.github.davidmoten	odata-client-test-report	0.1.6	-	dc0a343a60bf3e34530f7c961ae6952a2fa0c3bb
com.github.davidmoten	odata-client-test-report	0.1.60	-	c6cd274a4a9d4eef72e3b369816e32611284a619
com.github.davidmoten	odata-client-test-report	0.1.61	-	75e5b7ba9a89baf095644e17ab2df3e0f8a6a3f7
com.github.davidmoten	odata-client-test-report	0.1.62	-	644c949a8734470de717bf8260e295a8316f7191
com.github.davidmoten	odata-client-test-report	0.1.63	-	1f10b308b825136f58b027eb77597075874083ec
com.github.davidmoten	odata-client-test-report	0.1.64	-	e62ec32c2ca1094272b332b9f55c3495410906e9
com.github.davidmoten	odata-client-test-report	0.1.65	-	6bc2b3c71c064762c7ecf26ce922bbda9b7a6581
com.github.davidmoten	odata-client-test-report	0.1.66	-	568e2606ee7043fa57ed9bfef0b4668e10eaaafa
com.github.davidmoten	odata-client-test-report	0.1.67	-	72b15e864293af7e41b63e156e02bf43f50cde86
com.github.davidmoten	odata-client-test-report	0.1.68	-	ed686a910d60cd5b29445318b352e84470fa7010
com.github.davidmoten	odata-client-test-report	0.1.69.1	-	e0be5e3fcbde21db30275eacaa2c831f9ef55852
com.github.davidmoten	odata-client-test-report	0.1.71	-	02081db25e7eff49cfaf301447d4d2aec34752fc
com.github.davidmoten	odata-client-test-report	0.1.73	-	7210e3405abe8df741b5a89a4cf2509af8cf9f0b
com.github.davidmoten	odata-client-test-report	0.1.75	-	bce4c9bd89516cce814ae53ef65b9ef4a56bf344
com.github.davidmoten	odata-client-test-report	0.1.76	-	7f4367be0c268e81d42f1daae27d53f70599756e
com.github.davidmoten	odata-client-test-report	0.1.77	-	7f628bf93e8aa16024c26f9897653cbb17135299
com.github.davidmoten	odata-client-test-report	0.1.78	-	4c73293b7d08fc6306e7427068ec8aacc000408a
com.github.davidmoten	odata-client-test-report	0.1.79	-	07c5919f6dd96cf87bf20254ee0a02d0f6a10033
com.github.davidmoten	odata-client-test-report	0.1.80	-	27476cb2a339a87ab73a27a279f5a6b7aea8921a
com.github.davidmoten	odata-client-test-report	0.1.81	-	cf3e1d13d3e69b4297cc0d406afec14c4417abb6
com.github.davidmoten	odata-client-test-report	0.1.82	-	93a4ba2b2a143dd97fcddbdf6ea442240fcd100b
com.github.davidmoten	odata-client-test-report	0.1.83	-	ab27f8924b217e866f9c21e720009c7d8b6c6ee9
com.github.davidmoten	odata-client-test-report	0.1.84	-	e12a347a69bbb46635efa88d7e017648cf030317
com.github.davidmoten	odata-client-test-report	0.1.85	-	d3d52e09703f5adb6f4c17cba1eed9c3a6c5c1d7
com.github.davidmoten	odata-client-test-report	0.1.86	-	3838ee7484f03d94ac0ee592816acdacc4998310
com.github.davidmoten	odata-client-test-report	0.1.87	-	bb54e62ae9ad3fcfc401f4343eefd9f159a918d3
com.github.davidmoten	odata-client-test-report	0.1.88	-	91c0e8db49bfcf0296d7a6f17e976f3f0ffb8ac9
com.github.davidmoten	odata-client-test-report	0.1.89	-	72bb456a568f096e65180d440b0d2e2dd7c6bee6
com.github.davidmoten	odata-client-test-report	0.1.9	-	9793a8bd37a0bac3050e23845de7bea3c2e28132
com.github.davidmoten	odata-client-test-report	0.1.90	-	e606edeb71130ff1c179dc5470d737351930282d
com.github.davidmoten	odata-client-test-report	0.1.91	-	de1b9aadd1198eb9e9d9f4fedfeb89fa74fe7c24
com.github.davidmoten	odata-client-test-report	0.1.92	-	e3d7b90aac412ce8ca14ef25f4fcbc19ae5f70bb
com.github.davidmoten	odata-client-test-report	0.1.93	-	54ef8b7d024a3cebfdd7e7dc20bfd6c0d31bff89
com.github.davidmoten	odata-client-test-report	0.1.94	-	bb869300e4d32641fb55f10d3e2f1ad7cd37e387
com.github.davidmoten	odata-client-test-report	0.1.95	-	2bf28f32b72c03b26b87b95857a2e2e1eaff466f
com.github.davidmoten	odata-client-test-report	0.1.97	-	395ac81ef18cc640e17b4385cc0c8907bdefc801
com.github.davidmoten	odata-client-test-report	0.2.0	-	dbace411f29d880b7e98a11943264dcbebda9b0d
com.github.davidmoten	odata-client-test-report	0.2.1	-	e961635fb04f52852a5e0612e07964ef88bb613c
com.github.davidmoten	odata-client-test-report	0.2.2	-	222a3f3425c1b5f13c9dc4d13173f95e2181feb1
com.github.davidmoten	odata-client-test-report	0.2.3	-	0386f8bb7f572caef0274dde99bb9b5e63949f90
com.github.davidmoten	odata-client-test-report	0.2.4	-	0b8b0cb473cecf55564442a0bd900166e6e571e7
com.github.davidmoten	odata-client-test-report	0.2.5	-	eae65986d5534c7f292e2039e4559ec6670976d5
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	1.1.1	-	578861c87fa8c2f3faaa3ac57c376c90a6795bbd
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	1.2.0	-	84e1742cb1818da4a9d9430f25416bbd264fee6e
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	1.2.1	-	bb5edee53079c5f6d060ecc4ae66cd49962141fa
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	1.2.2	-	c15cdc3635a648a336afeacf69b5334b9b08e90e
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	1.2.3	-	16a8f51f5699a133018551edd2426b11d4673864
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.0	-	37c6ac3b3973bb828f77a93b23ed46cf72e6c7b0
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.2	-	e9ee1a5f3f8134685aa1da90ca1cb6a540c1718d
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.3	-	9c8a4feb5f2439ccbd099512886f211f496281a3
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.4	-	eb7a9667bde893468e18d4128b3bd03e96cb42a4
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.6	-	fd7302e70119d8d886c1dda6a661b2c4522a56ab
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.0.7	-	4604a9cdf87898230c91c6523e08f233c791ebe7
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.1.0	-	85f8c86768e0dde40acf36c3a68c09d98c1e0875
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.1.1	-	3b23e830ffbb23e5bb6dc443243812047f8e1ff6
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.1.2	-	f79fa35bfd73817299e3101e62bf88449788e490
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.2.0	-	9b763722ba43228daae5ebc6097ad2565421f6b4
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.3.0	-	ed487887eb54d787a92c7188944060c45c34e3d7
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.3.1	-	8085f121da662358ef654958b522edcb80cce587
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.4.0	-	080774478adcd3a1b305fe8670d93f875b22c42e
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	2.4.1	-	4ab5e3dbfe71669bce2f3247c7b0ecffc2af73b7
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.0	-	e0c380d5bb90a11da8847abfcf563188632941fe
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.1	-	1fae2159dbd6036f5e186eb73a2ced1f3d22e7d6
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.2	-	8d754e1706aec532bd004bc0da9d2fc0c13338c1
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.3	-	cc39fa3b72fc2b979de908af29a392207468f511
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.4	-	04c815818e9e02a0e04f19153de26ab9256fd539
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.0.5	-	3076a033322820f9cf5208e36c49bf0849a2a817
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.1.0	-	b4eeb3df09bb57333da5ed76f27126b75643dff8
com.github.fangjinuo.sqlhelper	sqlhelper-mybatis-spring-boot-autoconfigure	3.1.1	-	d93e4fd61fe9131222aa44c238ebe005bf3d90d8
com.github.fk7075	lucky-cloud-server	2.0.0	-	89eb1d6ac142400867efe7a8d92ca96e6f32a3d4
com.github.fk7075	lucky-cloud-server	2.1.1	-	30f6dc3894012527dc6eaa473ab024c65958dc33
com.github.fk7075	lucky-cloud-server	V2-TEST	-	c08c8405acf062828df04830b94c212dd8df70a3
com.github.helenusdriver	helenus-examples	1.0.9	-	e6b31ed711bb711da19b4f66bcfce4f9c58ddda5
com.github.javahello	erm-generator-diff-maven-plugin	0.0.1	-	688aecff226df943ced3c402214c99a0496aa16c
com.github.jiayuhan-it	hadoop-ant	2.7.3JYHTEST	-	41ecf85dc38cd0c7f858f692898ae9d8b003b74b
com.github.jinahya	cubrid-jdbc-driver-8.4.3.10001	1.0.0	-	114994d7be57f64cca3f09649eba5e529b26b7b2
com.github.jwt-scala	jwt-core_3.0.0-RC3	7.1.4	-	5ca4312dd4128571568cafe8c3acbc0b4d38f7ad
com.github.ljtfreitas	java-restify-rxjava	2.0.0	-	7c2252ed5a23688c4952e3402c898900b1c7f2d3
com.github.ljtfreitas	java-restify-rxjava	2.1.0	-	44be52664fa7fccad1cb94b64ecefbecf342d6dd
com.github.luoshu-open	luoshu-http	0.22	-	138a9a17ec1e580b9ab652881e397b931251d5a9
com.github.luoshu-open	luoshu-http	0.23	-	8db742011ac651e1439f738e4b83c7801997bfb2
com.github.luoshu-open	luoshu-http	0.26	-	1500f3fc782d28af8703556c6e0403f3f07b989c
com.github.luoshu-open	luoshu-http	0.27	-	b1b169c40fc3da80f6a538f7fda21ed8f92cc98c
com.github.luoshu-open	luoshu-http	0.28	-	ae44a6638d39e628282fa7e2f1a2838cab0b942c
com.github.luoshu-open	luoshu-http	0.29	-	56eaeab8b5a94c6d4ccb77d7f7bfd4efb8572634
com.github.luoshu-open	luoshu-http	0.3	-	18aeb5c6f8cca52802bde86b447e5c74745f98e8
com.github.luoshu-open	luoshu-http	0.31	-	5790acd5ca42ae9b1713dfbe528a94319102bae6
com.github.luoshu-open	luoshu-http	0.32	-	e893cd93d5b0d0cf916242382525d7c0ff033f8d
com.github.malamut2	large-object-watchdog	1.0.2	-	e24c6372de9d073b3a00604483aece53f3fb2d36
com.github.malamut2	large-object-watchdog	1.0.3	-	53d73d206734b9516a51f2973ff52b83282a3248
com.github.marklister	product-collections_2.11	1.0	-	490b4cf89ae55580fae1fa2d2e9830ddad578bcb
com.github.marklister	product-collections_2.11	1.0-RC1	-	bb5b2c731b53a678f70226427afe23a94b23a624
com.github.marklister	product-collections_2.11	1.1	-	81d7640b43a8c348c88cd5633a93081f0cd0a84e
com.github.marklister	product-collections_2.11	1.1.1	-	3b806708707ba03f7c756f43002999a3201fba06
com.github.marklister	product-collections_2.11	1.2.0	-	ee0fbc282839a8a1cd929b4807c98fa77967f325
com.github.marklister	product-collections_2.11	1.3.0	-	15a0a9842c6867767b72c0d7bec2e7f28a90616f
com.github.marklister	product-collections_2.11	1.4.0	-	929e080a29c9c3364e05525c8c21da54267f969b
com.github.marklister	product-collections_2.11	1.4.1	-	b10203e0df9dfc7fb7d9bdfbaf0bb41ba74b8b98
com.github.marklister	product-collections_2.11	1.4.2	-	32296296799def9d4d03817236df1899454287a0
com.github.marklister	product-collections_2.11	1.4.3	-	1dc4f338e01f0ff696ea40d604cf9588f25fc0f2
com.github.marklister	product-collections_2.11	1.4.5	-	1d5792756006ac7c02253fc0f67dd00dcb97c071
com.github.marklister	product-collections_2.11	v1.3.0	-	0259ded5d1b180945c2daae09b67b4aef2c15668
com.github.martinpaljak	ant-javacard	18.01.17.1	-	06f572d3b72a5147c1f61f39ca29ff549f4248d4
com.github.martinpaljak	ant-javacard	18.03.19	-	987332a298da020945f6a68019ea3f41f4dcf67b
com.github.martinpaljak	ant-javacard	18.05.01	-	6f9fc91853401a3ef0c2bd4b2a20717a5d17fe97
com.github.martinpaljak	ant-javacard	18.06.18	-	4d87d177eac69ef79a4d499ee37123cc193df769
com.github.martinpaljak	ant-javacard	18.06.25	-	8fcd11c86a4971bc79c02e99339ff7d2acc775d1
com.github.martinpaljak	ant-javacard	18.07.12	-	e921ef896fdca0a1321d6e7a4a287cd2ecf53730
com.github.martinpaljak	ant-javacard	18.09.25	-	de6c61cb8e3826e7237908c0800b19642a8c6d59
com.github.martinpaljak	ant-javacard	19.03.04	-	f09a853851b230484bb392385675cbc7aa6c0216
com.github.martinpaljak	ant-javacard	19.05.08	-	cf6cd52f886eaa01c35386f7314fb3f3f6ba3549
com.github.mpinardi	cucumber-perf	0.8.0	-	022a5b793a14a05e84be75beb3d451daada0dd2e
com.github.mpinardi	cucumber-perf	0.9.0	-	b2748f6eeb31d6d31d4e7834679ee0767b3a3d5c
com.github.mpinardi	cucumber-perf	1.0.0	-	e82b095cd2ef6254491a2e4f1d1381c1c0e73e9b
com.github.mpinardi	cucumber-perf	1.1.0	-	1cc48a39c2494fe42904148e0ec1819312b8cdbd
com.github.mpinardi	cucumber-perf	1.1.1	-	6bf171454afaad0087a2321e1f8466b66f85e71e
com.github.mpinardi	cucumber-perf	1.2.0	-	022cc70a32ac11a2a20cca4fb15f16bbbb3f9368
com.github.mpinardi	cucumber-perf	1.2.1	-	454ec98ebd5583b134b2482e08ad744c6fa79486
com.github.mpinardi	cucumber-perf	1.3.0	-	43387a45958df4c27f8af6333af4d17a9c28e982
com.github.mpinardi	cucumber-perf	1.3.1	-	143a65e6e153a55189b368f4ec084a7e96c94f67
com.github.mpinardi	cucumber-perf	2.0.0	-	a2e2d6b47e04df1e13507d2e3286ce8f02f3a52e
com.github.mpinardi	cucumber-perf	2.1.0	-	5cf82c58f6aff1dceb700ac3c56c360b592c1789
com.github.mpinardi	cucumber-perf	2.1.1	-	cf9673bbeb13f7b25178d098168c1e2f41ce171a
com.github.mpinardi	cucumber-perf	3.0.0	-	cee54a9e77296c69cd3be328db53a49c07697815
com.github.mpinardi	cucumber-perf	3.0.1	-	241aebe658a311aeb1682cc4fdf4d82027fec36d
com.github.mpinardi	cucumber-perf	3.0.2	-	f0d5eebebe15d7a5f769808caa4753145d0db0c7
com.github.mpinardi	cucumber-perf	3.0.3	-	41d0aea3a545ffc856db059e1bb2d0bf0c6b088e
com.github.mpinardi	cucumber-perf	4.0.0	-	c97a9510113398509f66e24362af3bb046eb8a2c
com.github.mpinardi	cucumber-perf	4.0.1	-	9e06147c27e6a69691ce0a50620a198b5a649235
com.github.mpinardi	cucumber-perf	4.0.2	-	51dc40dde1312f5f19147f4f206d005aeadfb584
com.github.mpinardi	cucumber-perf	4.0.3	-	360454b420d8f567e56e589ed040fb069a865e06
com.github.mumoshu	play2-memcached-play24_2.11	0.7.0	-	142910d15384ff6f94fc80e049dbddfb4eb40a47
com.github.mumoshu	play2-memcached-play24_2.11	0.9.1	-	c731ec45e77e8570d8e3927357a56003ed0bddb1
