app.tulz	laminext-util_sjs1_2.13	0.1.0		54200e4c28873dc32e68ff0a58deb9ab07fb88e8
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+2-7529693c		17de4b8677760f7d934ebbe5d6bce7c3b0794b23
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+20-6e08950f		24d13661e09a75d0732b7a728bd6719ac92db0b6
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+202-88ae59d2		c1c223e1bd34f5e0dbc7818083c1de1878cbfbe7
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+22-e7d2a52a		4c994c6fe441e447e04529a7e2721f041e87591e
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+24-49ec34ca		eae89dd9ccfa52d17a52fcd917e8bdeddf58dc86
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+26-0ee94bdc		ff1b07ec3f9b62499ff9476afa7e2c28e3fd28c3
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+28-3dbf2691		8a4e89ff551ffe4fffead7b490455d1c4b0f3ca2
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+4-3678a569		681adc97446c92fc95601c8575ea39349e9186e8
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+6-1a426dd2		adfd59e44d9630a1ec95b6bb0dffd84b12348720
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+8-1b586be3		4629d39faf2a55b80c72d3bbfaaebd6a3ea1e1cc
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+85-6d61581e		398567205a6097142eef24d17985177386c859bc
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+87-488c0deb		1ef65a89151abe8f1d50f1a82f1d1f47f40a2370
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC1+95-d8e1ce7b		b3985eddad694c53317e5d30861a1e0bcf4ef86a
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC2		cb82698ca0d867762ee8bdcf1ae1d83d007aab84
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC2+17-d73c7ff3		b1edafa2cf76fa0a953867e696ab78e502da3ce8
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC2+18-2de6b68e		1120c846879e70656236077b20036971421524e6
io.janstenpickle	trace4cats-meta_2.13	0.12.0-RC2+5-4338faed		7663200df3c15b4f8c808d57c4ba305cee79470c
io.janstenpickle	trace4cats-meta_2.13	0.13.0		95234c2aa3c4ac465e6c9fb290bd03028efbd30d
io.janstenpickle	trace4cats-meta_2.13	0.13.1		640e091f13df3c02fa1fadfff81521f26bd53ed2
io.janstenpickle	trace4cats-meta_2.13	0.13.1+101-e3262b46		abab6548f212d2615c60602b8e14a69a7357bf2e
io.janstenpickle	trace4cats-meta_2.13	0.13.1+106-d0c19130		a8b62a530568e7d2b1f5d491dc66a10da26639b2
io.janstenpickle	trace4cats-meta_2.13	0.13.1+108-e5f14927		4366c5d9991f1c67d700f1d6bf528048d0f0f403
io.janstenpickle	trace4cats-meta_2.13	0.13.1+110-f0adea73		2d1ca2523014bca367e01823b306b94107e9f5b5
io.janstenpickle	trace4cats-meta_2.13	0.13.1+114-c5a4b269		35d2e5adeee710aa954dea7fc477d3a1a8a6860d
io.janstenpickle	trace4cats-meta_2.13	0.13.1+12-491cff7e		fa11ce9bb7be60384f8e607ff9768a8f2dc7ffa5
io.janstenpickle	trace4cats-meta_2.13	0.13.1+16-78f06e87		b53a0b7d8101eebfe2c7d6b484b44f8fb2fcb867
io.janstenpickle	trace4cats-meta_2.13	0.13.1+20-973c3271		f6b96cb147206ee99b433d5d5bd0bd0f3a85a7fe
io.janstenpickle	trace4cats-meta_2.13	0.13.1+21-b3ad01df		46a6f8a0d12ce47139673f1aa9131bccb4462efa
io.janstenpickle	trace4cats-meta_2.13	0.13.1+36-f339da81		9fb856ac7804ae8c1e082feac54b572c82e01b08
io.janstenpickle	trace4cats-meta_2.13	0.13.1+40-bcd8fd98		19213d296ceb8dd6c4799e40fb7f8df792ecf424
io.janstenpickle	trace4cats-meta_2.13	0.13.1+43-115b73cf		1bf353118c659e1b7f33e0ccb34fc5fc04d0f417
io.janstenpickle	trace4cats-meta_2.13	0.13.1+47-b7b0d08f		b9181b3f76f8c73a6b242cb850bf0502872c81c5
io.janstenpickle	trace4cats-meta_2.13	0.13.1+65-8ded2335		22d50b596c913b478204f719f03da33c8aad8a51
io.janstenpickle	trace4cats-meta_2.13	0.13.1+67-a7d9b849		fc9a05e859067e8e1f3e855f670516f1aada84f7
io.janstenpickle	trace4cats-meta_2.13	0.13.1+69-4962454c		fab08fc3e002b5b90b4d8024fe79c99e3488c542
io.janstenpickle	trace4cats-meta_2.13	0.13.1+93-3b55f15a		d46f9a34dc63fb409d4c9f566884463f6c566d4b
io.janstenpickle	trace4cats-meta_2.13	0.14.0		7c6b0641c6e2e4df432cceee289024c316ede87e
io.janstenpickle	trace4cats-meta_2.13	0.14.0+22-258b5fc2		f0bda54cc2653b8ebec308139a2ddc7da03d01ef
io.janstenpickle	trace4cats-meta_2.13	0.14.1		aab87867110f25f0cf5c2b26e5abd6fa7181fd30
io.janstenpickle	trace4cats-meta_2.13	0.14.2		da680e10204411982c6dad1255845c9810a84611
io.janstenpickle	trace4cats-meta_2.13	0.14.2+12-afb80834		223db821940d8fbb2e8901b8b72db5e89c315cbe
io.janstenpickle	trace4cats-meta_2.13	0.14.3		9fdd00c29d35a255418cc8832a6e713701460679
io.janstenpickle	trace4cats-meta_2.13	0.14.3+9-bc80c2f9		983ccdfa2fcec37b91b2c2bea325275b1c876708
io.janstenpickle	trace4cats-meta_2.13	0.14.4		7b9aea119b0aa81c074e16dcfdef2f69336a6cca
io.janstenpickle	trace4cats-meta_2.13	0.14.4+7-f3a8dc3c		7821e3c4abbc66bdb72662221c7d9c6b9c161113
io.janstenpickle	trace4cats-meta_2.13	0.14.5		c4dd4a2da35656334910603e08ee2079a3e4c6d8
io.janstenpickle	trace4cats-meta_2.13	0.14.6		2a6ad988a3dac78aee208f82f49dd3c0e44f9d11
io.janstenpickle	trace4cats-meta_2.13	0.14.6+10-58362320		2290fda396bc768981cc28eebfda9ca6feeac857
io.janstenpickle	trace4cats-meta_2.13	0.14.6+17-85a1a0e3		a2ccb66e62b9af7a39a952352f330d82e1fca326
io.janstenpickle	trace4cats-meta_2.13	0.14.6+19-7d08d23b		e9935f3578a88c4463093b8b4d2e1485f4eb55a2
io.janstenpickle	trace4cats-meta_2.13	0.14.6+24-05189eeb		155d9231d35e462fba017e8203b8c503ad10cea0
io.janstenpickle	trace4cats-meta_2.13	0.14.6+28-b7819363		388aa5d6fc3d94ba91c0aaba7b205d4ec6cff1db
io.janstenpickle	trace4cats-meta_2.13	0.14.6+30-6c5c2267		27a4cabef132fb655c8e01dbdf95b90b46dd7c32
io.janstenpickle	trace4cats-meta_2.13	0.14.6+42-61164d80		19490bc337cf6bf1ecbe6501f7b81d727dabde4a
io.janstenpickle	trace4cats-meta_2.13	0.14.6+53-d2a77aff		bd3ea3a31929779ecba43c199e850e1e6a692a3f
io.janstenpickle	trace4cats-meta_2.13	0.14.6+58-e51f9d48		3819ea13de738068e8d85f410d2b218fe7468ac5
io.janstenpickle	trace4cats-meta_2.13	0.14.6+60-4407376d		2010b5a28890959e2f9c45dd4ac05c8b7577ba51
io.janstenpickle	trace4cats-meta_2.13	0.14.7		2ce31de15860f5d761c60f19b00739ad40c48e6e
io.janstenpickle	trace4cats-meta_2.13	0.7.0+106-b81743d5		60035a77d4eff52fe0c03b2461b195481eaccac9
io.janstenpickle	trace4cats-meta_2.13	0.7.0+108-28e83170		ce8536b95437ca7a70badc79cc82b153b9b48637
io.janstenpickle	trace4cats-meta_2.13	0.7.0+112-adf55fb6		9960afcecc49435ab0e6e9d29901da8a4050d920
io.janstenpickle	trace4cats-meta_2.13	0.7.0+114-82681a97		7951e262ce2f04410bb05c3e5ca2bcbdb945fca1
io.janstenpickle	trace4cats-meta_2.13	0.7.0+116-aeb6ff02		77d0e825634c5e0160e2b92d04fd4f91ed66e928
io.janstenpickle	trace4cats-meta_2.13	0.7.0+118-9fd1a3f8		271e9421248221576423a9d2fb9df3fe9017f4a8
io.janstenpickle	trace4cats-meta_2.13	0.7.0+120-1b0f5226		eb83396970a49251025157ba8a77843d6b5ce485
io.janstenpickle	trace4cats-meta_2.13	0.7.0+122-8f5d7f9e		9ea4189a546b22a710e751bc031db4173df5431b
io.janstenpickle	trace4cats-meta_2.13	0.7.0+126-402a61f6		47527c2523916b081c331c16b0699a2b3d2c98e0
io.janstenpickle	trace4cats-meta_2.13	0.7.0+128-40c44240		d508cec05c1c297be78840cdb4ad214f94417403
io.janstenpickle	trace4cats-meta_2.13	0.7.0+130-95f27b0d		a6754abe80eac3b1f2f068eb0e2d34c60ea69c45
io.janstenpickle	trace4cats-meta_2.13	0.7.0+138-f5ea5961		de7dc5e0db9f5d1fadcb4506a7c2c578d0e00479
io.janstenpickle	trace4cats-meta_2.13	0.7.0+140-82b09f14		9065e13ac3095742a42364d47e586ca351b83932
io.janstenpickle	trace4cats-meta_2.13	0.7.0+142-0f686baf		13a061786a89546f1a1b47fe22a75ecd723df61e
io.janstenpickle	trace4cats-meta_2.13	0.7.0+149-9c0aa740		5535d4433b679fcceb9b74cc5d385e702f9b15c7
io.janstenpickle	trace4cats-meta_2.13	0.7.0+151-a9c8a5aa		a9926e18248115bf203ea5adce0aa9e03e86edc7
io.janstenpickle	trace4cats-meta_2.13	0.7.0+153-ce1ba507		70d413d6fe0aa32758c91e90f94cf6c10edcdaec
io.janstenpickle	trace4cats-meta_2.13	0.7.0+155-b0af7f41		5056cdeeef9604cb6971b2431f3229ea09d44195
io.janstenpickle	trace4cats-meta_2.13	0.7.0+157-6e955bb6		f796ab18fb0dcb5806aec9ec213629f8f0211faa
io.janstenpickle	trace4cats-meta_2.13	0.7.0+159-04af9962		f34576137b44916fdef743a65a702b17ac23622a
io.janstenpickle	trace4cats-meta_2.13	0.7.0+164-c44e04d4		056aa2e52a00d626e14cc22a06abaecbabb1219e
io.janstenpickle	trace4cats-meta_2.13	0.7.0+166-1f72f225		c2c83f0736c832dbb28e1fb60bac145c462c4cc7
io.janstenpickle	trace4cats-meta_2.13	0.7.0+168-2ce97ef2		5e616f545968c8c5c73d8d73f3e67337a45a9211
io.janstenpickle	trace4cats-meta_2.13	0.7.0+170-0754ddab		a481d14e53b7eb8b888e90c2c0e71cb124781cfb
io.janstenpickle	trace4cats-meta_2.13	0.7.0+172-be87c1e1		d12513b55b973c8713f543bdf2ef2f9af9fa38eb
io.janstenpickle	trace4cats-meta_2.13	0.7.0+174-c7d97691		4742424a6928b0d0f79157a67cba7d5bac6c0a5a
io.janstenpickle	trace4cats-meta_2.13	0.7.0+176-7126003d		051342097a4d87446553b038b2fd41e7f95f7ea5
io.janstenpickle	trace4cats-meta_2.13	0.7.0+178-5bb006fe		2e93435dd891de771a739c5eff729a91b6d0a6eb
io.janstenpickle	trace4cats-meta_2.13	0.7.0+180-838ae5fd		31ccf1380bb7d84bbe2ceafb981afac16126a671
io.janstenpickle	trace4cats-meta_2.13	0.7.0+185-5069854e		e03bdd74e82072e0695a4d3d2d88806d8d4b1cd2
io.janstenpickle	trace4cats-meta_2.13	0.7.0+196-4786e06f		16a11c0c3e4807ca6e5a0619bcda04e0d72dff24
io.janstenpickle	trace4cats-meta_2.13	0.7.0+199-56e1748d		2cb1fd183650d32d6930091d73c73784d05c1a1a
io.janstenpickle	trace4cats-meta_2.13	0.7.0+201-0dc4aa4d		11252a9ba12285946034a1426eb306e160cb5948
io.janstenpickle	trace4cats-meta_2.13	0.7.0+204-83a471b2		11365c058be763e6bc72e81f5e9c468ab553102f
io.janstenpickle	trace4cats-meta_2.13	0.7.0+206-0972c281		3acfaa8cff1dee819b2a4f4ed4a54fcb02aac3b8
io.janstenpickle	trace4cats-meta_2.13	0.7.0+208-b9afe532		d4184c4a815a73ad50dd4b8cfbcf1eb9827a54a1
io.janstenpickle	trace4cats-meta_2.13	0.7.0+210-4619f265		daee7d7cdac7d22cc6d05a630aed2f51608db131
io.janstenpickle	trace4cats-meta_2.13	0.7.0+214-9cff53d8		5c9e2a601a1569250827891b9fb00afcbe81c36e
io.janstenpickle	trace4cats-meta_2.13	0.7.0+216-c9f6ceeb		b8553ac3da244370b4ce15a7a7011c2ce12df9d5
io.janstenpickle	trace4cats-meta_2.13	0.7.0+219-d64bc71d		2e3bf937d1d4882548c3e0e50b3109586cf6b8ab
io.janstenpickle	trace4cats-meta_2.13	0.7.0+223-f499c6f2		14b3eeb4afce752cf2f4e3c5775d3c8fd8ca9568
io.janstenpickle	trace4cats-meta_2.13	0.7.0+227-ea54ea9d		b6855d9d7fe25c78b7db492daf04ccc6c3424e7d
io.janstenpickle	trace4cats-meta_2.13	0.7.0+229-543bea37		a516ce72693ae1d9c2a3488a92d9e1427864c652
io.janstenpickle	trace4cats-meta_2.13	0.7.0+231-40240baf		326d51df8ec86c9ccfe3ac703bb9a1fb8ed1ff10
io.janstenpickle	trace4cats-meta_2.13	0.7.0+249-6a142bd1		6fff4c4929a1fbbce25085a3bc1db139d9a21f4a
io.janstenpickle	trace4cats-meta_2.13	0.7.0+251-76627301		ab198d0531644aecb1939bbafaa8774361631707
io.janstenpickle	trace4cats-meta_2.13	0.7.0+255-2aee0e76		f98d2181957cc509b17cbcfbe25f3d9146824978
io.janstenpickle	trace4cats-meta_2.13	0.7.0+257-7bc24ca9		20bd158d932e9f619ecca15285157124990f599f
io.janstenpickle	trace4cats-meta_2.13	0.7.0+261-0e1e1007		11cbca2aa7d351e4de2f4f69b64a516bb11a39e8
io.janstenpickle	trace4cats-meta_2.13	0.7.0+265-3b881076		cb944252e3fa3df6cc8c627fa537e25fd4070a47
io.janstenpickle	trace4cats-meta_2.13	0.7.0+30-ddd7378e		f2b321656e9b0c2545bd8c064ab5b26306204f15
io.janstenpickle	trace4cats-meta_2.13	0.7.0+31-fbcb839e		51f83e7580d5bdbc2d0654c22c3eff8fae34e30a
io.janstenpickle	trace4cats-meta_2.13	0.7.0+37-12adeba0		a22a68e3e6533b4fd2cd43495b43fccaec9dce6c
io.janstenpickle	trace4cats-meta_2.13	0.7.0+39-64f162de		b83ea2a85ebdc78bc234fe12cf451649bc7be916
io.janstenpickle	trace4cats-meta_2.13	0.7.0+42-82baa78b		3f3bfab9ea8ee9ebc6fa01f0e1104d75d110fd4e
io.janstenpickle	trace4cats-meta_2.13	0.7.0+46-20e012a6		24fbeee8910b45cea69f14b92d7c589286e784fc
io.janstenpickle	trace4cats-meta_2.13	0.7.0+48-544026ee		ae2ed8117e6a8e6609654258d57cb3247cf2d458
io.janstenpickle	trace4cats-meta_2.13	0.7.0+50-7951bff0		978e862d8dd97d037c5012c221c36ce00482efde
io.janstenpickle	trace4cats-meta_2.13	0.7.0+52-06ce14d4		915667af621f641cef9b508c1f8fce0bc04566e9
io.janstenpickle	trace4cats-meta_2.13	0.7.0+54-77570754		efc3bec2373ae7a8c1cec96fc3b7ac0bd6762ad9
io.janstenpickle	trace4cats-meta_2.13	0.7.0+56-8425ccfa		d93797d32dc0eb34ef946f843d7f55844fbf295b
io.janstenpickle	trace4cats-meta_2.13	0.7.0+58-24330f60		5796e757ca46a2ab0c563292085e363448a6e9ce
io.janstenpickle	trace4cats-meta_2.13	0.7.0+60-7fe63ef3		1dbaba9f8e856e29b8a308f8d4634cc3b7f31d13
io.janstenpickle	trace4cats-meta_2.13	0.7.0+62-1596cfc7		40770683173f9acae0454956dd8824ce4e90f342
io.janstenpickle	trace4cats-meta_2.13	0.7.0+66-dfadcc1e		1eccc9554595db0cb8fd6ef791e788c0fbe35a26
io.janstenpickle	trace4cats-meta_2.13	0.7.0+68-46595423		4e36cdafe2e260ad07e8bfe4292449457c452686
io.janstenpickle	trace4cats-meta_2.13	0.7.0+70-384af402		9ac063cb9da58d6bceabdd3381dd728ce91a08fe
io.janstenpickle	trace4cats-meta_2.13	0.7.0+74-4443c198		6cdfe24f66cffb86fab5d7a50fac5b2e4e75eaf5
io.janstenpickle	trace4cats-meta_2.13	0.7.0+76-704bdc3e		8376d5fc63686334fae7fe802eb1d0a843c4b8c3
io.janstenpickle	trace4cats-meta_2.13	0.7.0+78-926817c7		af380ae0fe017abb4f0aef0bebc9b52f770a24bf
io.janstenpickle	trace4cats-meta_2.13	0.7.0+80-2df6017c		242e4a0785e8ed7da0f25d042b6ab6fb6dd3be2f
io.janstenpickle	trace4cats-meta_2.13	0.8.0		a2a75507d2b6856f4e666b8c878a2e759cb16fd3
io.janstenpickle	trace4cats-meta_2.13	0.8.0+10-5f6152c2		2e2a1e6b7fc750c8b8500e6585970da5ffc4191e
io.janstenpickle	trace4cats-meta_2.13	0.8.0+14-b64dd2b7		38d340e692d55475b2bb701ab5a7811896624d09
io.janstenpickle	trace4cats-meta_2.13	0.8.0+16-1d05275a		bff02c0deae1cec51be423e27ceacc4055898ced
io.janstenpickle	trace4cats-meta_2.13	0.8.0+18-4055777b		b0e0a7a1a4246976f215900003650ac677394610
io.janstenpickle	trace4cats-meta_2.13	0.8.0+2-96f6831f		403f95eed131c2e8816c0664922624659b425041
io.janstenpickle	trace4cats-meta_2.13	0.8.0+21-b72f4d01		4850d97360bfcb860c374a57040d14979181f06a
io.janstenpickle	trace4cats-meta_2.13	0.8.0+23-7138d6f8		a622584c12db666c6ac0220425c6b73e28a58a05
io.janstenpickle	trace4cats-meta_2.13	0.8.0+25-f361423c		d5f8156c26a3957dc83dc40b878a7eb19909fccc
io.janstenpickle	trace4cats-meta_2.13	0.8.0+27-baa19d06		3fa0975e0de33a969a73b451c3c40d4929e3ed5a
io.janstenpickle	trace4cats-meta_2.13	0.8.0+29-cb5aa79d		1712f863b75c67af00afb9962d9e67ff2f03b57d
io.janstenpickle	trace4cats-meta_2.13	0.8.0+31-58c1914f		7c380dc002d8f2dd449f28d9e02795cd660cf8eb
io.janstenpickle	trace4cats-meta_2.13	0.8.0+33-c7204f7a		1f5b3edfa7cdbc17c8313076dc52e901aeba4a74
io.janstenpickle	trace4cats-meta_2.13	0.8.0+35-ab3bf63f		f65c112acaef8a743519cb444596eed2d2155c69
io.janstenpickle	trace4cats-meta_2.13	0.8.0+37-9dc46d49		956ed99e8b3575ed934822847ca68dc33942078c
io.janstenpickle	trace4cats-meta_2.13	0.8.0+4-75f7f4d1		f4a35580ff081de5b1b7413f7b379a685f0bf868
io.janstenpickle	trace4cats-meta_2.13	0.8.0+41-0787fe69		3d46d60d797cdb4e69a5f1ac97b720a1e211e21d
io.janstenpickle	trace4cats-meta_2.13	0.8.0+47-b959aaa7		c1b9e2f5b9219df5e54e87517ee6813160d4bfd9
io.janstenpickle	trace4cats-meta_2.13	0.8.0+49-549877cf		644367ff06c250573c91d3f44f4f08235824a249
io.janstenpickle	trace4cats-meta_2.13	0.8.0+57-5c4d46bf		57ffa2068bbc8453b126f7fba81f49b652ebe0fa
io.janstenpickle	trace4cats-meta_2.13	0.8.0+6-22060fab		1051c6698bb115a05529fe872b6e36626e377cfc
io.janstenpickle	trace4cats-meta_2.13	0.8.0+60-383dfa93		470ce02dd5c902fd60588a06dbc64d577b8f612b
io.janstenpickle	trace4cats-meta_2.13	0.8.0+63-1ac9331b		e79ecd39da1593b8767781b9f2f89f730da5efc2
io.janstenpickle	trace4cats-meta_2.13	0.8.0+66-8d6a732e		3c4f92d1677761d4077ad11e9cc534a64db1f515
io.janstenpickle	trace4cats-meta_2.13	0.8.0+8-c22f1939		93720903b0ec3e0a1304f8954b23b5a97d074488
io.janstenpickle	trace4cats-meta_2.13	0.8.0+81-bad69502		d2aba6ad59bb1e9e665f7685bc35863c0e98ab93
io.janstenpickle	trace4cats-meta_2.13	0.8.0+83-6f8cc7a1		1898ad2e3bcf6fb918c4f8fe5385477355563ef4
io.janstenpickle	trace4cats-meta_2.13	0.8.0+87-1c0579a2		7bcbf27236d13d4c26512b169dea5a2840a1c5c4
io.janstenpickle	trace4cats-meta_2.13	0.8.0+89-265c24aa		c496a61b8ce75dc318ebe0df86d8ccb36dfd96fa
io.janstenpickle	trace4cats-meta_2.13	0.8.0+91-e9863eb1		3a16739d6ca63194d25a025cbafe8d44cc4fc8ae
io.janstenpickle	trace4cats-meta_2.13	0.8.0+93-4978d76e		c07a2333f78bb9b860d2915f053b250fb52319a7
io.janstenpickle	trace4cats-meta_2.13	0.8.0+96-805b0a07		e6e2db62bfc9d2a337c9e74e36ff0b3aee14b2f5
io.janstenpickle	trace4cats-meta_2.13	0.8.0+99-2a8ffd6b		2f2ea792b572d878fa949fc381b820c5e94c66f8
io.janstenpickle	trace4cats-meta_2.13	0.9.0		130bea89a582d8b0a72f8450b7e9a8b86d7ce6ee
io.janstenpickle	trace4cats-meta_2.13	0.9.0+100-bc9501bb		ae1c9b5efe40933ac5caf438c4ffc7d422857122
io.janstenpickle	trace4cats-meta_2.13	0.9.0+102-eee43c73		63a214f256a2454783f13adda2dfa5a94558e6c9
io.janstenpickle	trace4cats-meta_2.13	0.9.0+104-0c3d5ea6		caf81af9c313ca5efea990ccf043d8d4548e2bdf
io.janstenpickle	trace4cats-meta_2.13	0.9.0+106-ea87f558		f12ef3485a4e99dbe3a3fbd3a876fd4fabd67733
io.janstenpickle	trace4cats-meta_2.13	0.9.0+108-db344acb		c9b81557fc039ead2375fd0dc9eca49f445c4ec4
io.janstenpickle	trace4cats-meta_2.13	0.9.0+11-e4b1d65b		18678813b0d6508997e72c5e522e5802bd889350
io.janstenpickle	trace4cats-meta_2.13	0.9.0+110-e41637cd		782af6d0ef6bedd4d238d24b27f12100b4da698d
io.janstenpickle	trace4cats-meta_2.13	0.9.0+112-0aaeecdf		dd49bbd02f1a1025b728dc37a5ae7c629c470a18
io.janstenpickle	trace4cats-meta_2.13	0.9.0+116-d5d065e2		8d8232d94744d6ab35792b61a14763824cdc02ba
io.janstenpickle	trace4cats-meta_2.13	0.9.0+119-4f53b9d3		6070412410b4bbf55edf30effcb52ea7c39fb167
io.janstenpickle	trace4cats-meta_2.13	0.9.0+121-bcc5decc		6bd2d6eafe5aef466c58ec7c0aa50c600eb29c58
io.janstenpickle	trace4cats-meta_2.13	0.9.0+123-5cb5e4a5		2dc004d9bd99c96f8c8b8420b889cc2ebb582f2b
io.janstenpickle	trace4cats-meta_2.13	0.9.0+127-1a3eebbd		a8651f3101bfb7891f11b192bcbc0c6619b8905a
io.janstenpickle	trace4cats-meta_2.13	0.9.0+129-bce12b93		eb2e95ef5b713513b6735190bb0a545918a348cf
io.janstenpickle	trace4cats-meta_2.13	0.9.0+13-f6725ebe		a12964e62a543e8cd2cae8fee739e571843e1731
io.janstenpickle	trace4cats-meta_2.13	0.9.0+131-b1c5c59e		521feb1a9432ed2bfbc4ce53fef37c13ca286117
io.janstenpickle	trace4cats-meta_2.13	0.9.0+133-745ff907		6aa414ce8fb00e575c6d787f5dc4961154ead5d1
io.janstenpickle	trace4cats-meta_2.13	0.9.0+134-0183004b		d97f2949d9c0fca98f3beb9a56472103c6802f8c
io.janstenpickle	trace4cats-meta_2.13	0.9.0+136-ca732322		7bb0cdb29240fbcb1693d036754598339a33f2d4
io.janstenpickle	trace4cats-meta_2.13	0.9.0+138-b9c58a94		2b8e290bb6aaa43f8907232ed52dd2fcc4e2ca05
io.janstenpickle	trace4cats-meta_2.13	0.9.0+140-bebc14cd		40d68721ddaa17783819c9767ef42dd54b2ad904
io.janstenpickle	trace4cats-meta_2.13	0.9.0+142-1ff00749		1db05505dd8d593bf7d6d483b525891c1c0db13e
io.janstenpickle	trace4cats-meta_2.13	0.9.0+146-2d5c0093		b2b23e7b691e50c76fdc2bd29f06365d996c4b1e
io.janstenpickle	trace4cats-meta_2.13	0.9.0+15-e25cfe91		d76a57df74ba8af42c3da7e97f32c2795b013d94
io.janstenpickle	trace4cats-meta_2.13	0.9.0+150-45d1ef42		ad2a18901f87afd67b08ff4cff65cdc66b5bc621
io.janstenpickle	trace4cats-meta_2.13	0.9.0+152-289d4872		9120dbd7529cf18a6c2d6c2605d687e9ea6c55eb
io.janstenpickle	trace4cats-meta_2.13	0.9.0+157-faa745d7		700a9c23b89687130b128a27c50045d4ef164de4
io.janstenpickle	trace4cats-meta_2.13	0.9.0+159-ed2796f1		0d5e3ef87f8de8f3f17d31d2982e0e40759bbcc8
io.janstenpickle	trace4cats-meta_2.13	0.9.0+163-92058c13		42d72236d847db6a72888cc3e42da62ce6bd4c21
io.janstenpickle	trace4cats-meta_2.13	0.9.0+165-d76d5ea6		8322c8987cf5fca174d3a71a9f790577ec7ef776
io.janstenpickle	trace4cats-meta_2.13	0.9.0+17-26ee9900		842246bc459598849bd31f6e06c68524c84c52d0
io.janstenpickle	trace4cats-meta_2.13	0.9.0+173-fe01f90b		8a776bfa69dff36913ba8c9bccc006f0d738ba9f
io.janstenpickle	trace4cats-meta_2.13	0.9.0+175-e3326058		305f681588ca03ea81d0ee6844a818c892e2cdcd
io.janstenpickle	trace4cats-meta_2.13	0.9.0+177-028d8906		4938baa7aedbc393139b8af2fb86d231350cd9a3
io.janstenpickle	trace4cats-meta_2.13	0.9.0+180-2fa9dc24		68e794081ea8d668c23f891069622b6a79f70c2a
io.janstenpickle	trace4cats-meta_2.13	0.9.0+181-f33a381f		6e3db1258ca6281ed73490c15b67fc6265646890
io.janstenpickle	trace4cats-meta_2.13	0.9.0+183-2d72d889		111d2992cfe1c1667a00964420c9f150986864dc
io.janstenpickle	trace4cats-meta_2.13	0.9.0+185-b5128e3b		f62c0aa99d10a3f44e8de94d9bca928a9cd391e3
io.janstenpickle	trace4cats-meta_2.13	0.9.0+187-262fdf38		325c7fbe01dd95c4edd10973362eaae814e78208
io.janstenpickle	trace4cats-meta_2.13	0.9.0+189-b626327a		146ee3901c8f8f28cae14b6448c6decfcd62d08c
io.janstenpickle	trace4cats-meta_2.13	0.9.0+19-ddd86683		c27c2769dc5ec5b24c96bffc02f8b00c03572182
io.janstenpickle	trace4cats-meta_2.13	0.9.0+191-b044d3d6		97e2a9885e487f85d0c6378fb2ab62460963507f
io.janstenpickle	trace4cats-meta_2.13	0.9.0+195-3e730e41		2f36169355a2e84c28eb329e5878e5bc3c4f8062
io.janstenpickle	trace4cats-meta_2.13	0.9.0+197-2d729f90		d44e2e890cd0c221fab1ea7bd4ba38cde97f9be9
io.janstenpickle	trace4cats-meta_2.13	0.9.0+2-1e595df5		1b633da1a17062f2ae21e3f37368bdcdd7d3337b
io.janstenpickle	trace4cats-meta_2.13	0.9.0+204-3a10fe30		743a6b02a27b2046e27b43f0199d6b56b886d475
io.janstenpickle	trace4cats-meta_2.13	0.9.0+207-4298769d		019520ebdef83ddbf6a59e8af8799732bce3dbd1
io.janstenpickle	trace4cats-meta_2.13	0.9.0+209-03054a74		239adf6d097df0f685f9df96d76f9bc88cb064f1
io.janstenpickle	trace4cats-meta_2.13	0.9.0+22-7ba16a2f		8531a1318056b8fd38bc6600aaa73ec2e3a5d709
io.janstenpickle	trace4cats-meta_2.13	0.9.0+24-d363e1ae		972445377f96a7e70bdb18c94efd594fb7d01c71
io.janstenpickle	trace4cats-meta_2.13	0.9.0+26-9dd94806		f4f70087bda11a302f66a3c3d3853f6a4277d341
io.janstenpickle	trace4cats-meta_2.13	0.9.0+32-a05cacff		ede35268b46cec47f31991ffd265c751a6e382ff
io.janstenpickle	trace4cats-meta_2.13	0.9.0+34-48c91611		32001704fbd60b250b4616a5668a8cfa76230653
io.janstenpickle	trace4cats-meta_2.13	0.9.0+36-af28d312		3aa7308e3792d10fb1adf151dd3c262d4f65196e
io.janstenpickle	trace4cats-meta_2.13	0.9.0+38-318d7726		bf885d2213a0886e67e92be1d481339360ee489a
